时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	温度(°C)	版本号()	电量(%)
2024-10-13 9:47:24:322	HC-06(00:0C:BF:0B:72:49)	0.234	-0.478	1.156	-0.061	0.122	-0.183	-22.37	-10.23	110.82	32.7	18258	0
2024-10-13 9:47:24:323	HC-06(00:0C:BF:0B:72:49)	0.236	-0.481	1.156	0.000	0.244	-0.183	-22.37	-10.23	110.83	32.8	18258	0
2024-10-13 9:47:24:324	HC-06(00:0C:BF:0B:72:49)	0.235	-0.485	1.152	0.000	0.122	-0.183	-22.37	-10.23	110.83	32.7	18258	0
2024-10-13 9:47:24:324	HC-06(00:0C:BF:0B:72:49)	0.231	-0.484	1.151	0.000	0.122	-0.183	-22.38	-10.23	110.84	32.6	18258	0
2024-10-13 9:47:24:325	HC-06(00:0C:BF:0B:72:49)	0.231	-0.483	1.151	0.061	0.061	-0.244	-22.38	-10.24	110.84	32.7	18258	0
2024-10-13 9:47:24:326	HC-06(00:0C:BF:0B:72:49)	0.234	-0.485	1.148	0.000	0.000	-0.183	-22.38	-10.24	110.84	32.6	18258	0
2024-10-13 9:47:24:327	HC-06(00:0C:BF:0B:72:49)	0.235	-0.484	1.150	0.000	0.061	-0.183	-22.38	-10.24	110.84	32.6	18258	0
2024-10-13 9:47:24:328	HC-06(00:0C:BF:0B:72:49)	0.238	-0.483	1.154	0.000	0.000	-0.183	-22.38	-10.24	110.85	32.7	18258	0
2024-10-13 9:47:24:329	HC-06(00:0C:BF:0B:72:49)	0.235	-0.481	1.155	0.000	0.000	-0.183	-22.38	-10.25	110.85	32.7	18258	0
2024-10-13 9:47:24:329	HC-06(00:0C:BF:0B:72:49)	0.235	-0.479	1.156	-0.061	0.061	-0.122	-22.39	-10.25	110.85	32.6	18258	0
2024-10-13 9:47:24:353	HC-06(00:0C:BF:0B:72:49)	0.236	-0.479	1.156	0.000	0.061	-0.122	-22.39	-10.26	110.85	32.8	18258	0
2024-10-13 9:47:24:354	HC-06(00:0C:BF:0B:72:49)	0.234	-0.480	1.154	0.000	0.061	-0.122	-22.39	-10.26	110.86	32.7	18258	0
2024-10-13 9:47:24:367	HC-06(00:0C:BF:0B:72:49)	0.233	-0.480	1.155	0.000	0.061	-0.122	-22.39	-10.26	110.86	32.6	18258	0
2024-10-13 9:47:24:371	HC-06(00:0C:BF:0B:72:49)	0.232	-0.476	1.156	0.000	0.000	-0.183	-22.40	-10.26	110.86	32.6	18258	0
2024-10-13 9:47:24:387	HC-06(00:0C:BF:0B:72:49)	0.233	-0.478	1.155	0.000	0.061	-0.122	-22.40	-10.26	110.87	32.6	18258	0
2024-10-13 9:47:24:389	HC-06(00:0C:BF:0B:72:49)	0.235	-0.483	1.152	0.061	0.061	-0.122	-22.40	-10.27	110.87	32.7	18258	0
2024-10-13 9:47:24:406	HC-06(00:0C:BF:0B:72:49)	0.235	-0.483	1.150	0.000	0.000	-0.244	-22.40	-10.27	110.87	32.6	18258	0
2024-10-13 9:47:24:410	HC-06(00:0C:BF:0B:72:49)	0.235	-0.483	1.150	0.000	0.000	-0.183	-22.40	-10.27	110.87	32.7	18258	0
2024-10-13 9:47:24:425	HC-06(00:0C:BF:0B:72:49)	0.233	-0.482	1.154	0.000	0.061	-0.122	-22.40	-10.27	110.88	32.7	18258	0
2024-10-13 9:47:24:430	HC-06(00:0C:BF:0B:72:49)	0.232	-0.483	1.158	0.000	0.000	-0.122	-22.40	-10.27	110.88	32.7	18258	0
2024-10-13 9:47:24:445	HC-06(00:0C:BF:0B:72:49)	0.232	-0.486	1.157	-0.061	0.061	-0.183	-22.40	-10.28	110.89	32.7	18258	0
2024-10-13 9:47:24:447	HC-06(00:0C:BF:0B:72:49)	0.231	-0.488	1.158	0.000	0.122	-0.183	-22.41	-10.28	110.89	32.7	18258	0
2024-10-13 9:47:24:468	HC-06(00:0C:BF:0B:72:49)	0.233	-0.484	1.161	0.000	0.122	-0.183	-22.41	-10.28	110.89	32.7	18258	0
2024-10-13 9:47:24:471	HC-06(00:0C:BF:0B:72:49)	0.235	-0.482	1.159	0.000	0.183	-0.122	-22.41	-10.28	110.89	32.7	18258	0
2024-10-13 9:47:24:484	HC-06(00:0C:BF:0B:72:49)	0.235	-0.482	1.157	0.000	0.061	-0.122	-22.41	-10.28	110.89	32.6	18258	0
2024-10-13 9:47:24:487	HC-06(00:0C:BF:0B:72:49)	0.237	-0.482	1.155	0.000	0.000	-0.183	-22.41	-10.28	110.90	32.5	18258	0
2024-10-13 9:47:24:507	HC-06(00:0C:BF:0B:72:49)	0.236	-0.482	1.155	0.000	0.061	-0.183	-22.41	-10.29	110.90	32.6	18258	0
2024-10-13 9:47:24:512	HC-06(00:0C:BF:0B:72:49)	0.236	-0.479	1.152	0.000	0.000	-0.183	-22.41	-10.29	110.90	32.7	18258	0
2024-10-13 9:47:24:529	HC-06(00:0C:BF:0B:72:49)	0.236	-0.477	1.148	0.000	0.000	-0.122	-22.41	-10.29	110.90	32.6	18258	0
2024-10-13 9:47:24:531	HC-06(00:0C:BF:0B:72:49)	0.236	-0.479	1.147	0.000	0.000	-0.122	-22.41	-10.29	110.91	32.7	18258	0
2024-10-13 9:47:24:547	HC-06(00:0C:BF:0B:72:49)	0.232	-0.482	1.145	-0.122	0.000	-0.122	-22.42	-10.30	110.91	32.7	18258	0
2024-10-13 9:47:24:551	HC-06(00:0C:BF:0B:72:49)	0.230	-0.482	1.145	-0.122	0.000	-0.122	-22.42	-10.30	110.91	32.7	18258	0
2024-10-13 9:47:24:567	HC-06(00:0C:BF:0B:72:49)	0.228	-0.481	1.145	-0.061	0.061	-0.122	-22.42	-10.30	110.91	32.8	18258	0
2024-10-13 9:47:24:568	HC-06(00:0C:BF:0B:72:49)	0.230	-0.482	1.148	-0.122	0.000	-0.122	-22.42	-10.31	110.92	32.6	18258	0
2024-10-13 9:47:24:585	HC-06(00:0C:BF:0B:72:49)	0.237	-0.483	1.149	-0.061	0.061	-0.183	-22.42	-10.31	110.92	32.6	18258	0
2024-10-13 9:47:24:586	HC-06(00:0C:BF:0B:72:49)	0.240	-0.483	1.154	-0.122	0.061	-0.122	-22.43	-10.31	110.92	32.7	18258	0
2024-10-13 9:47:24:607	HC-06(00:0C:BF:0B:72:49)	0.242	-0.481	1.157	-0.061	0.183	-0.061	-22.43	-10.31	110.92	32.7	18258	0
2024-10-13 9:47:24:612	HC-06(00:0C:BF:0B:72:49)	0.243	-0.479	1.160	-0.061	0.183	-0.183	-22.43	-10.31	110.93	32.9	18258	0
2024-10-13 9:47:24:624	HC-06(00:0C:BF:0B:72:49)	0.238	-0.478	1.162	-0.061	0.000	-0.183	-22.43	-10.31	110.93	32.7	18258	0
2024-10-13 9:47:24:627	HC-06(00:0C:BF:0B:72:49)	0.236	-0.477	1.164	0.000	0.000	-0.183	-22.43	-10.32	110.93	32.6	18258	0
2024-10-13 9:47:24:646	HC-06(00:0C:BF:0B:72:49)	0.236	-0.478	1.164	0.000	0.000	-0.122	-22.43	-10.32	110.93	32.6	18258	0
2024-10-13 9:47:24:651	HC-06(00:0C:BF:0B:72:49)	0.233	-0.479	1.160	0.000	-0.061	-0.122	-22.43	-10.32	110.93	32.7	18258	0
2024-10-13 9:47:24:692	HC-06(00:0C:BF:0B:72:49)	0.231	-0.480	1.157	0.000	0.000	-0.122	-22.43	-10.32	110.94	32.6	18258	0
2024-10-13 9:47:24:695	HC-06(00:0C:BF:0B:72:49)	0.231	-0.480	1.156	0.000	0.000	-0.061	-22.43	-10.33	110.94	32.8	18258	0
2024-10-13 9:47:24:705	HC-06(00:0C:BF:0B:72:49)	0.232	-0.485	1.153	0.000	0.000	-0.122	-22.44	-10.33	110.95	32.8	18258	0
2024-10-13 9:47:24:710	HC-06(00:0C:BF:0B:72:49)	0.232	-0.488	1.151	0.000	0.000	-0.061	-22.44	-10.33	110.95	32.7	18258	0
2024-10-13 9:47:24:712	HC-06(00:0C:BF:0B:72:49)	0.235	-0.488	1.150	-0.061	0.061	-0.061	-22.44	-10.33	110.95	32.7	18258	0
2024-10-13 9:47:24:716	HC-06(00:0C:BF:0B:72:49)	0.235	-0.485	1.148	-0.061	0.000	0.000	-22.44	-10.33	110.96	32.7	18258	0
2024-10-13 9:47:24:725	HC-06(00:0C:BF:0B:72:49)	0.237	-0.487	1.150	-0.061	0.000	0.000	-22.45	-10.33	110.96	32.7	18258	0
2024-10-13 9:47:24:727	HC-06(00:0C:BF:0B:72:49)	0.238	-0.489	1.147	0.000	0.000	0.000	-22.45	-10.34	110.96	32.6	18258	0
2024-10-13 9:47:24:745	HC-06(00:0C:BF:0B:72:49)	0.237	-0.488	1.148	-0.122	0.122	0.000	-22.45	-10.34	110.96	32.7	18258	0
2024-10-13 9:47:24:749	HC-06(00:0C:BF:0B:72:49)	0.233	-0.484	1.150	-0.122	0.061	0.000	-22.45	-10.34	110.97	32.6	18258	0
2024-10-13 9:47:24:767	HC-06(00:0C:BF:0B:72:49)	0.234	-0.481	1.151	-0.061	0.061	-0.305	-22.46	-10.34	110.97	32.7	18258	0
2024-10-13 9:47:24:769	HC-06(00:0C:BF:0B:72:49)	0.232	-0.482	1.152	-0.061	0.061	-0.244	-22.46	-10.34	110.97	32.7	18258	0
2024-10-13 9:47:24:786	HC-06(00:0C:BF:0B:72:49)	0.232	-0.482	1.152	0.000	0.061	-0.244	-22.46	-10.34	110.97	32.8	18258	0
2024-10-13 9:47:24:788	HC-06(00:0C:BF:0B:72:49)	0.231	-0.480	1.152	0.000	0.000	-0.244	-22.46	-10.35	110.97	32.6	18258	0
2024-10-13 9:47:24:806	HC-06(00:0C:BF:0B:72:49)	0.232	-0.479	1.153	0.000	0.000	-0.122	-22.46	-10.35	110.97	32.8	18258	0
2024-10-13 9:47:24:811	HC-06(00:0C:BF:0B:72:49)	0.235	-0.479	1.153	-0.061	0.061	-0.122	-22.46	-10.35	110.98	32.7	18258	0
2024-10-13 9:47:24:824	HC-06(00:0C:BF:0B:72:49)	0.236	-0.480	1.154	0.000	0.000	-0.244	-22.46	-10.35	110.98	32.6	18258	0
2024-10-13 9:47:24:827	HC-06(00:0C:BF:0B:72:49)	0.235	-0.480	1.155	-0.061	0.061	-0.183	-22.47	-10.35	110.98	32.7	18258	0
2024-10-13 9:47:24:844	HC-06(00:0C:BF:0B:72:49)	0.235	-0.479	1.157	-0.061	0.122	-0.061	-22.47	-10.36	110.98	32.7	18258	0
2024-10-13 9:47:24:849	HC-06(00:0C:BF:0B:72:49)	0.236	-0.479	1.158	-0.122	0.183	0.000	-22.47	-10.36	110.98	32.8	18258	0
2024-10-13 9:47:24:866	HC-06(00:0C:BF:0B:72:49)	0.238	-0.479	1.159	0.000	0.061	-0.122	-22.47	-10.36	110.99	32.7	18258	0
2024-10-13 9:47:24:867	HC-06(00:0C:BF:0B:72:49)	0.236	-0.481	1.157	-0.061	0.122	-0.122	-22.47	-10.36	110.99	32.8	18258	0
2024-10-13 9:47:24:886	HC-06(00:0C:BF:0B:72:49)	0.235	-0.481	1.157	-0.061	0.122	-0.183	-22.47	-10.36	110.99	32.6	18258	0
2024-10-13 9:47:24:888	HC-06(00:0C:BF:0B:72:49)	0.235	-0.482	1.155	0.000	0.061	-0.061	-22.47	-10.37	110.99	32.7	18258	0
2024-10-13 9:47:24:890	HC-06(00:0C:BF:0B:72:49)	0.235	-0.482	1.154	-0.122	0.183	-0.122	-22.47	-10.37	110.99	32.6	18258	0
2024-10-13 9:47:24:907	HC-06(00:0C:BF:0B:72:49)	0.234	-0.485	1.152	-0.122	0.061	-0.122	-22.48	-10.37	110.99	32.6	18258	0
2024-10-13 9:47:24:924	HC-06(00:0C:BF:0B:72:49)	0.234	-0.485	1.150	-0.061	0.122	-0.183	-22.48	-10.37	110.99	32.7	18258	0
2024-10-13 9:47:24:926	HC-06(00:0C:BF:0B:72:49)	0.232	-0.485	1.150	0.000	0.122	-0.122	-22.48	-10.37	111.00	32.7	18258	0
2024-10-13 9:47:24:944	HC-06(00:0C:BF:0B:72:49)	0.231	-0.485	1.150	-0.061	0.061	-0.122	-22.48	-10.37	111.00	32.6	18258	0
2024-10-13 9:47:24:947	HC-06(00:0C:BF:0B:72:49)	0.232	-0.484	1.153	-0.122	0.000	-0.183	-22.48	-10.37	111.00	32.7	18258	0
2024-10-13 9:47:24:948	HC-06(00:0C:BF:0B:72:49)	0.231	-0.482	1.152	-0.061	0.000	-0.122	-22.48	-10.37	111.01	32.7	18258	0
2024-10-13 9:47:24:968	HC-06(00:0C:BF:0B:72:49)	0.232	-0.481	1.154	0.000	0.061	-0.122	-22.48	-10.38	111.01	32.7	18258	0
2024-10-13 9:47:24:985	HC-06(00:0C:BF:0B:72:49)	0.234	-0.479	1.155	0.000	0.000	-0.183	-22.48	-10.38	111.01	32.7	18258	0
2024-10-13 9:47:24:988	HC-06(00:0C:BF:0B:72:49)	0.236	-0.480	1.153	0.000	0.061	-0.122	-22.49	-10.38	111.01	32.7	18258	0
2024-10-13 9:47:25:5	HC-06(00:0C:BF:0B:72:49)	0.238	-0.480	1.153	0.000	0.061	-0.122	-22.49	-10.38	111.01	32.7	18258	0
2024-10-13 9:47:25:9	HC-06(00:0C:BF:0B:72:49)	0.236	-0.481	1.154	0.000	0.000	-0.183	-22.49	-10.38	111.01	32.7	18258	0
2024-10-13 9:47:25:11	HC-06(00:0C:BF:0B:72:49)	0.237	-0.480	1.152	0.000	0.000	-0.122	-22.49	-10.38	111.01	32.7	18258	0
2024-10-13 9:47:25:31	HC-06(00:0C:BF:0B:72:49)	0.236	-0.481	1.153	0.000	0.000	-0.122	-22.49	-10.39	111.02	32.8	18258	0
2024-10-13 9:47:25:34	HC-06(00:0C:BF:0B:72:49)	0.235	-0.481	1.155	0.000	0.000	-0.122	-22.49	-10.39	111.02	32.7	18258	0
2024-10-13 9:47:25:45	HC-06(00:0C:BF:0B:72:49)	0.232	-0.481	1.154	0.000	0.061	-0.122	-22.49	-10.39	111.02	32.7	18258	0
2024-10-13 9:47:25:48	HC-06(00:0C:BF:0B:72:49)	0.231	-0.480	1.156	0.000	0.061	-0.061	-22.49	-10.39	111.02	32.7	18258	0
2024-10-13 9:47:25:66	HC-06(00:0C:BF:0B:72:49)	0.230	-0.481	1.155	0.000	0.061	-0.122	-22.49	-10.39	111.02	32.7	18258	0
2024-10-13 9:47:25:71	HC-06(00:0C:BF:0B:72:49)	0.232	-0.481	1.156	-0.061	0.061	-0.122	-22.49	-10.39	111.02	32.7	18258	0
2024-10-13 9:47:25:88	HC-06(00:0C:BF:0B:72:49)	0.233	-0.480	1.156	-0.122	0.061	-0.061	-22.49	-10.39	111.03	32.6	18258	0
2024-10-13 9:47:25:91	HC-06(00:0C:BF:0B:72:49)	0.235	-0.481	1.158	-0.061	0.061	-0.061	-22.49	-10.40	111.03	32.7	18258	0
2024-10-13 9:47:25:125	HC-06(00:0C:BF:0B:72:49)	0.234	-0.482	1.154	0.000	0.183	-0.061	-22.50	-10.40	111.03	32.7	18258	0
2024-10-13 9:47:25:131	HC-06(00:0C:BF:0B:72:49)	0.234	-0.482	1.154	-0.061	0.122	-0.244	-22.50	-10.40	111.03	32.7	18258	0
2024-10-13 9:47:25:134	HC-06(00:0C:BF:0B:72:49)	0.234	-0.482	1.154	0.000	0.061	-0.122	-22.50	-10.40	111.03	32.7	18258	0
2024-10-13 9:47:25:140	HC-06(00:0C:BF:0B:72:49)	0.235	-0.483	1.153	-0.061	0.061	-0.183	-22.50	-10.40	111.03	32.7	18258	0
2024-10-13 9:47:25:148	HC-06(00:0C:BF:0B:72:49)	0.235	-0.483	1.153	-0.122	0.122	-0.122	-22.50	-10.40	111.03	32.7	18258	0
2024-10-13 9:47:25:151	HC-06(00:0C:BF:0B:72:49)	0.234	-0.484	1.154	-0.183	0.061	-0.122	-22.51	-10.40	111.04	32.7	18258	0
2024-10-13 9:47:25:168	HC-06(00:0C:BF:0B:72:49)	0.235	-0.483	1.153	-0.122	0.061	-0.122	-22.51	-10.40	111.04	32.6	18258	0
2024-10-13 9:47:25:175	HC-06(00:0C:BF:0B:72:49)	0.235	-0.483	1.153	-0.122	0.000	-0.183	-22.51	-10.40	111.04	32.6	18258	0
2024-10-13 9:47:25:186	HC-06(00:0C:BF:0B:72:49)	0.235	-0.483	1.153	-0.061	0.061	-0.122	-22.51	-10.40	111.04	32.7	18258	0
2024-10-13 9:47:25:192	HC-06(00:0C:BF:0B:72:49)	0.235	-0.483	1.154	-0.122	0.061	-0.122	-22.51	-10.40	111.04	32.7	18258	0
2024-10-13 9:47:25:208	HC-06(00:0C:BF:0B:72:49)	0.237	-0.484	1.154	-0.061	0.061	-0.122	-22.51	-10.41	111.04	32.7	18258	0
2024-10-13 9:47:25:211	HC-06(00:0C:BF:0B:72:49)	0.235	-0.482	1.152	-0.183	0.122	-0.122	-22.52	-10.41	111.04	32.7	18258	0
2024-10-13 9:47:25:229	HC-06(00:0C:BF:0B:72:49)	0.235	-0.482	1.152	-0.122	0.183	-0.183	-22.52	-10.41	111.04	32.8	18258	0
2024-10-13 9:47:25:232	HC-06(00:0C:BF:0B:72:49)	0.234	-0.482	1.155	-0.244	0.061	-0.122	-22.52	-10.41	111.04	32.8	18258	0
2024-10-13 9:47:25:245	HC-06(00:0C:BF:0B:72:49)	0.232	-0.480	1.155	-0.183	0.183	-0.122	-22.52	-10.41	111.04	32.7	18258	0
2024-10-13 9:47:25:251	HC-06(00:0C:BF:0B:72:49)	0.233	-0.479	1.155	-0.122	0.122	-0.183	-22.52	-10.41	111.04	32.6	18258	0
2024-10-13 9:47:25:266	HC-06(00:0C:BF:0B:72:49)	0.234	-0.480	1.157	-0.122	0.122	-0.122	-22.53	-10.41	111.05	32.7	18258	0
2024-10-13 9:47:25:267	HC-06(00:0C:BF:0B:72:49)	0.234	-0.480	1.156	-0.061	0.183	0.000	-22.53	-10.41	111.05	32.7	18258	0
2024-10-13 9:47:25:289	HC-06(00:0C:BF:0B:72:49)	0.233	-0.480	1.157	-0.061	0.061	0.000	-22.53	-10.41	111.05	32.7	18258	0
2024-10-13 9:47:25:292	HC-06(00:0C:BF:0B:72:49)	0.235	-0.481	1.155	0.000	0.122	0.000	-22.53	-10.41	111.06	32.7	18258	0
2024-10-13 9:47:25:305	HC-06(00:0C:BF:0B:72:49)	0.235	-0.482	1.154	0.000	0.000	0.000	-22.53	-10.42	111.06	32.6	18258	0
2024-10-13 9:47:25:311	HC-06(00:0C:BF:0B:72:49)	0.235	-0.483	1.154	0.061	0.000	0.000	-22.53	-10.42	111.06	32.6	18258	0
2024-10-13 9:47:25:324	HC-06(00:0C:BF:0B:72:49)	0.232	-0.483	1.151	0.061	0.000	-0.305	-22.53	-10.42	111.06	32.7	18258	0
2024-10-13 9:47:25:327	HC-06(00:0C:BF:0B:72:49)	0.234	-0.484	1.151	0.000	0.061	-0.183	-22.53	-10.42	111.06	32.9	18258	0
2024-10-13 9:47:25:345	HC-06(00:0C:BF:0B:72:49)	0.232	-0.483	1.150	0.061	0.000	-0.061	-22.53	-10.42	111.06	32.7	18258	0
2024-10-13 9:47:25:347	HC-06(00:0C:BF:0B:72:49)	0.232	-0.483	1.150	0.000	-0.061	-0.122	-22.53	-10.42	111.06	32.9	18258	0
2024-10-13 9:47:25:368	HC-06(00:0C:BF:0B:72:49)	0.232	-0.480	1.151	-0.061	0.000	-0.122	-22.53	-10.42	111.07	32.8	18258	0
2024-10-13 9:47:25:372	HC-06(00:0C:BF:0B:72:49)	0.231	-0.479	1.154	-0.061	0.061	-0.122	-22.53	-10.42	111.07	32.7	18258	0
2024-10-13 9:47:25:384	HC-06(00:0C:BF:0B:72:49)	0.234	-0.478	1.155	0.000	0.061	-0.122	-22.53	-10.43	111.07	32.6	18258	0
2024-10-13 9:47:25:408	HC-06(00:0C:BF:0B:72:49)	0.235	-0.477	1.157	-0.061	0.061	-0.183	-22.53	-10.43	111.07	32.7	18258	0
2024-10-13 9:47:25:414	HC-06(00:0C:BF:0B:72:49)	0.236	-0.478	1.156	0.000	0.061	-0.061	-22.53	-10.43	111.07	32.7	18258	0
2024-10-13 9:47:25:417	HC-06(00:0C:BF:0B:72:49)	0.236	-0.479	1.156	0.000	0.000	0.000	-22.53	-10.43	111.07	32.7	18258	0
2024-10-13 9:47:25:429	HC-06(00:0C:BF:0B:72:49)	0.237	-0.482	1.156	0.000	0.061	-0.122	-22.53	-10.43	111.07	32.8	18258	0
2024-10-13 9:47:25:433	HC-06(00:0C:BF:0B:72:49)	0.237	-0.481	1.154	0.061	0.000	-0.183	-22.53	-10.43	111.07	32.7	18258	0
2024-10-13 9:47:25:446	HC-06(00:0C:BF:0B:72:49)	0.236	-0.484	1.153	0.000	0.061	-0.183	-22.53	-10.43	111.07	32.6	18258	0
2024-10-13 9:47:25:453	HC-06(00:0C:BF:0B:72:49)	0.235	-0.484	1.153	-0.122	0.061	-0.183	-22.54	-10.43	111.07	32.7	18258	0
2024-10-13 9:47:25:466	HC-06(00:0C:BF:0B:72:49)	0.234	-0.482	1.154	-0.061	0.000	-0.122	-22.54	-10.43	111.07	32.7	18258	0
2024-10-13 9:47:25:467	HC-06(00:0C:BF:0B:72:49)	0.233	-0.481	1.156	-0.061	0.061	-0.183	-22.54	-10.44	111.07	32.8	18258	0
2024-10-13 9:47:25:489	HC-06(00:0C:BF:0B:72:49)	0.231	-0.479	1.157	-0.122	0.061	-0.183	-22.54	-10.44	111.07	32.8	18258	0
2024-10-13 9:47:25:492	HC-06(00:0C:BF:0B:72:49)	0.232	-0.479	1.156	-0.061	0.183	-0.183	-22.54	-10.44	111.07	32.7	18258	0
2024-10-13 9:47:25:506	HC-06(00:0C:BF:0B:72:49)	0.231	-0.479	1.156	-0.061	0.061	-0.183	-22.54	-10.44	111.07	32.6	18258	0
2024-10-13 9:47:25:512	HC-06(00:0C:BF:0B:72:49)	0.233	-0.479	1.154	0.000	0.061	-0.122	-22.54	-10.44	111.07	32.7	18258	0
2024-10-13 9:47:25:526	HC-06(00:0C:BF:0B:72:49)	0.236	-0.481	1.154	0.000	0.183	-0.061	-22.54	-10.44	111.08	32.7	18258	0
2024-10-13 9:47:25:532	HC-06(00:0C:BF:0B:72:49)	0.238	-0.482	1.153	-0.061	0.183	-0.061	-22.54	-10.44	111.08	32.6	18258	0
2024-10-13 9:47:25:549	HC-06(00:0C:BF:0B:72:49)	0.238	-0.485	1.150	-0.061	0.061	-0.122	-22.54	-10.44	111.08	32.7	18258	0
2024-10-13 9:47:25:553	HC-06(00:0C:BF:0B:72:49)	0.238	-0.489	1.151	-0.122	0.061	-0.183	-22.54	-10.44	111.08	32.7	18258	0
2024-10-13 9:47:25:567	HC-06(00:0C:BF:0B:72:49)	0.237	-0.487	1.153	-0.122	0.000	-0.183	-22.55	-10.44	111.08	32.8	18258	0
2024-10-13 9:47:25:590	HC-06(00:0C:BF:0B:72:49)	0.238	-0.486	1.152	-0.122	0.183	-0.122	-22.55	-10.44	111.08	32.8	18258	0
2024-10-13 9:47:25:592	HC-06(00:0C:BF:0B:72:49)	0.235	-0.486	1.152	-0.122	0.244	-0.122	-22.55	-10.44	111.08	32.6	18258	0
2024-10-13 9:47:25:596	HC-06(00:0C:BF:0B:72:49)	0.233	-0.485	1.153	-0.122	0.305	-0.061	-22.55	-10.44	111.08	32.6	18258	0
2024-10-13 9:47:25:607	HC-06(00:0C:BF:0B:72:49)	0.233	-0.483	1.152	-0.122	0.305	-0.183	-22.55	-10.44	111.08	32.7	18258	0
2024-10-13 9:47:25:609	HC-06(00:0C:BF:0B:72:49)	0.233	-0.481	1.154	-0.122	0.244	-0.122	-22.55	-10.44	111.08	32.7	18258	0
2024-10-13 9:47:25:626	HC-06(00:0C:BF:0B:72:49)	0.232	-0.480	1.155	-0.061	0.122	-0.122	-22.56	-10.44	111.08	32.7	18258	0
2024-10-13 9:47:25:627	HC-06(00:0C:BF:0B:72:49)	0.232	-0.478	1.155	-0.061	0.183	-0.183	-22.56	-10.44	111.08	32.8	18258	0
2024-10-13 9:47:25:645	HC-06(00:0C:BF:0B:72:49)	0.233	-0.478	1.155	-0.122	0.183	-0.183	-22.56	-10.44	111.08	32.8	18258	0
2024-10-13 9:47:25:649	HC-06(00:0C:BF:0B:72:49)	0.233	-0.480	1.155	-0.061	0.183	-0.122	-22.56	-10.44	111.08	32.7	18258	0
2024-10-13 9:47:25:665	HC-06(00:0C:BF:0B:72:49)	0.234	-0.480	1.155	0.000	0.183	-0.122	-22.56	-10.44	111.08	32.8	18258	0
2024-10-13 9:47:25:667	HC-06(00:0C:BF:0B:72:49)	0.234	-0.479	1.155	-0.061	0.000	-0.122	-22.56	-10.44	111.08	32.7	18258	0
2024-10-13 9:47:25:689	HC-06(00:0C:BF:0B:72:49)	0.235	-0.481	1.153	-0.061	0.000	-0.122	-22.57	-10.44	111.08	32.7	18258	0
2024-10-13 9:47:25:692	HC-06(00:0C:BF:0B:72:49)	0.235	-0.483	1.154	-0.122	0.000	-0.183	-22.57	-10.45	111.08	32.7	18258	0
2024-10-13 9:47:25:704	HC-06(00:0C:BF:0B:72:49)	0.235	-0.482	1.153	-0.122	0.061	-0.183	-22.57	-10.45	111.08	32.7	18258	0
2024-10-13 9:47:25:707	HC-06(00:0C:BF:0B:72:49)	0.234	-0.483	1.152	-0.122	0.061	-0.122	-22.57	-10.45	111.08	32.8	18258	0
2024-10-13 9:47:25:724	HC-06(00:0C:BF:0B:72:49)	0.235	-0.483	1.152	-0.183	0.122	-0.122	-22.57	-10.45	111.08	32.7	18258	0
2024-10-13 9:47:25:728	HC-06(00:0C:BF:0B:72:49)	0.235	-0.483	1.152	-0.122	0.183	-0.183	-22.57	-10.45	111.08	32.7	18258	0
2024-10-13 9:47:25:749	HC-06(00:0C:BF:0B:72:49)	0.234	-0.481	1.154	-0.061	0.061	-0.122	-22.57	-10.45	111.08	32.6	18258	0
2024-10-13 9:47:25:752	HC-06(00:0C:BF:0B:72:49)	0.236	-0.482	1.153	-0.061	0.122	-0.183	-22.57	-10.45	111.08	32.7	18258	0
2024-10-13 9:47:25:769	HC-06(00:0C:BF:0B:72:49)	0.237	-0.483	1.153	0.000	0.000	-0.183	-22.57	-10.45	111.08	32.9	18258	0
2024-10-13 9:47:25:775	HC-06(00:0C:BF:0B:72:49)	0.236	-0.482	1.155	-0.061	0.061	-0.183	-22.58	-10.45	111.08	32.7	18258	0
2024-10-13 9:47:25:786	HC-06(00:0C:BF:0B:72:49)	0.237	-0.481	1.154	-0.122	0.000	-0.122	-22.58	-10.45	111.08	32.7	18258	0
2024-10-13 9:47:25:792	HC-06(00:0C:BF:0B:72:49)	0.236	-0.483	1.152	0.000	0.183	-0.183	-22.58	-10.45	111.08	32.7	18258	0
2024-10-13 9:47:25:805	HC-06(00:0C:BF:0B:72:49)	0.233	-0.482	1.154	0.000	0.061	-0.122	-22.58	-10.45	111.08	32.8	18258	0
2024-10-13 9:47:25:807	HC-06(00:0C:BF:0B:72:49)	0.231	-0.482	1.155	-0.122	0.122	-0.183	-22.58	-10.46	111.08	32.7	18258	0
2024-10-13 9:47:25:827	HC-06(00:0C:BF:0B:72:49)	0.232	-0.483	1.155	0.000	0.061	-0.122	-22.58	-10.46	111.08	32.7	18258	0
2024-10-13 9:47:25:830	HC-06(00:0C:BF:0B:72:49)	0.230	-0.481	1.155	-0.061	0.183	-0.061	-22.58	-10.46	111.08	32.9	18258	0
2024-10-13 9:47:25:845	HC-06(00:0C:BF:0B:72:49)	0.229	-0.479	1.154	0.000	0.000	-0.122	-22.58	-10.46	111.08	32.8	18258	0
