时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	温度(°C)	版本号()	电量(%)
2024-10-13 10:1:12:748	HC-06(00:0C:BF:0B:72:49)	0.015	0.036	0.965	20.996	-5.066	22.034	3.39	4.87	-11.08	37.5	18258	10
2024-10-13 10:1:12:761	HC-06(00:0C:BF:0B:72:49)	0.005	0.050	0.970	18.616	-6.042	21.973	3.60	4.76	-10.87	37.5	18258	10
2024-10-13 10:1:12:762	HC-06(00:0C:BF:0B:72:49)	0.000	0.058	0.971	15.625	-8.118	21.362	3.77	4.63	-10.66	37.5	18258	10
2024-10-13 10:1:12:764	HC-06(00:0C:BF:0B:72:49)	-0.009	0.056	0.976	12.451	-9.827	19.348	3.91	4.48	-10.46	37.6	18258	10
2024-10-13 10:1:12:789	HC-06(00:0C:BF:0B:72:49)	-0.022	0.056	0.980	9.583	-10.315	16.235	4.02	4.33	-10.31	37.4	18258	10
2024-10-13 10:1:12:792	HC-06(00:0C:BF:0B:72:49)	-0.034	0.050	0.983	7.324	-10.254	12.817	4.10	4.19	-10.18	37.5	18258	10
2024-10-13 10:1:12:796	HC-06(00:0C:BF:0B:72:49)	-0.032	0.047	0.982	4.883	-10.925	9.949	4.15	4.04	-10.09	37.6	18258	10
2024-10-13 10:1:12:810	HC-06(00:0C:BF:0B:72:49)	-0.023	0.045	0.984	2.808	-11.902	7.446	4.18	3.89	-10.01	37.5	18258	10
2024-10-13 10:1:12:812	HC-06(00:0C:BF:0B:72:49)	-0.011	0.046	0.990	0.549	-12.817	5.798	4.19	3.74	-9.96	37.4	18258	10
2024-10-13 10:1:12:825	HC-06(00:0C:BF:0B:72:49)	-0.001	0.049	0.997	-2.075	-13.794	4.333	4.17	3.57	-9.93	37.5	18258	10
2024-10-13 10:1:12:828	HC-06(00:0C:BF:0B:72:49)	0.006	0.050	1.000	-5.188	-14.771	3.418	4.11	3.40	-9.90	37.6	18258	10
2024-10-13 10:1:12:846	HC-06(00:0C:BF:0B:72:49)	0.016	0.052	1.005	-8.728	-15.991	2.869	4.03	3.22	-9.89	37.5	18258	10
2024-10-13 10:1:12:850	HC-06(00:0C:BF:0B:72:49)	0.024	0.051	1.010	-13.062	-17.273	3.113	3.91	3.03	-9.88	37.6	18258	10
2024-10-13 10:1:12:868	HC-06(00:0C:BF:0B:72:49)	0.027	0.047	1.009	-17.334	-18.005	3.418	3.74	2.83	-9.85	37.5	18258	10
2024-10-13 10:1:12:870	HC-06(00:0C:BF:0B:72:49)	0.028	0.044	0.999	-20.935	-17.761	3.418	3.53	2.63	-9.83	37.5	18258	10
2024-10-13 10:1:12:888	HC-06(00:0C:BF:0B:72:49)	0.035	0.040	0.983	-23.926	-17.273	2.808	3.30	2.43	-9.82	37.5	18258	10
2024-10-13 10:1:12:890	HC-06(00:0C:BF:0B:72:49)	0.036	0.034	0.970	-25.757	-16.663	1.465	3.04	2.25	-9.81	37.5	18258	10
2024-10-13 10:1:12:906	HC-06(00:0C:BF:0B:72:49)	0.048	0.026	0.966	-25.757	-15.259	-1.282	2.78	2.07	-9.83	37.4	18258	10
2024-10-13 10:1:12:910	HC-06(00:0C:BF:0B:72:49)	0.047	0.012	0.958	-23.315	-12.146	-5.066	2.54	1.93	-9.87	37.5	18258	10
2024-10-13 10:1:12:923	HC-06(00:0C:BF:0B:72:49)	0.046	0.001	0.946	-18.860	-8.179	-9.033	2.33	1.82	-9.96	37.5	18258	10
2024-10-13 10:1:12:972	HC-06(00:0C:BF:0B:72:49)	0.053	-0.011	0.940	-13.184	-5.249	-11.719	2.19	1.75	-10.07	37.7	18258	10
2024-10-13 10:1:12:976	HC-06(00:0C:BF:0B:72:49)	0.052	-0.021	0.935	-7.874	-3.174	-12.512	2.09	1.69	-10.21	37.6	18258	10
2024-10-13 10:1:12:978	HC-06(00:0C:BF:0B:72:49)	0.039	-0.026	0.927	-2.380	-0.488	-11.902	2.04	1.66	-10.33	37.7	18258	10
2024-10-13 10:1:12:981	HC-06(00:0C:BF:0B:72:49)	0.033	-0.021	0.916	2.319	0.854	-10.010	2.04	1.65	-10.44	37.5	18258	10
2024-10-13 10:1:12:986	HC-06(00:0C:BF:0B:72:49)	0.033	-0.015	0.907	5.981	0.732	-7.324	2.09	1.65	-10.51	37.5	18258	10
2024-10-13 10:1:12:988	HC-06(00:0C:BF:0B:72:49)	0.030	-0.008	0.902	8.179	0.000	-4.456	2.15	1.63	-10.57	37.5	18258	10
2024-10-13 10:1:12:992	HC-06(00:0C:BF:0B:72:49)	0.024	0.000	0.897	8.606	-1.465	-1.648	2.23	1.60	-10.60	37.5	18258	10
2024-10-13 10:1:13:27	HC-06(00:0C:BF:0B:72:49)	0.025	0.011	0.896	7.263	-4.272	0.549	2.30	1.54	-10.60	37.5	18258	10
2024-10-13 10:1:13:29	HC-06(00:0C:BF:0B:72:49)	0.021	0.014	0.902	4.211	-7.202	1.526	2.34	1.46	-10.59	37.5	18258	10
2024-10-13 10:1:13:31	HC-06(00:0C:BF:0B:72:49)	0.021	0.021	0.909	0.366	-9.033	1.282	2.35	1.35	-10.58	37.5	18258	10
2024-10-13 10:1:13:34	HC-06(00:0C:BF:0B:72:49)	0.014	0.021	0.910	-2.625	-9.827	0.427	2.32	1.24	-10.58	37.5	18258	10
2024-10-13 10:1:13:68	HC-06(00:0C:BF:0B:72:49)	0.014	0.013	0.910	-4.150	-10.925	0.000	2.27	1.12	-10.59	37.5	18258	10
2024-10-13 10:1:13:91	HC-06(00:0C:BF:0B:72:49)	0.027	0.001	0.914	-3.967	-13.611	0.000	2.22	0.97	-10.60	37.5	18258	10
2024-10-13 10:1:13:95	HC-06(00:0C:BF:0B:72:49)	0.041	-0.015	0.925	-2.014	-15.686	0.000	2.18	0.80	-10.60	37.5	18258	10
2024-10-13 10:1:13:97	HC-06(00:0C:BF:0B:72:49)	0.044	-0.024	0.951	1.587	-14.648	-0.549	2.18	0.64	-10.61	37.6	18258	10
2024-10-13 10:1:13:100	HC-06(00:0C:BF:0B:72:49)	0.044	-0.026	0.983	5.127	-9.888	-0.977	2.21	0.51	-10.63	37.4	18258	10
2024-10-13 10:1:13:104	HC-06(00:0C:BF:0B:72:49)	0.033	-0.017	1.001	8.362	-3.418	-1.221	2.27	0.44	-10.65	37.5	18258	10
2024-10-13 10:1:13:108	HC-06(00:0C:BF:0B:72:49)	0.008	-0.009	1.002	11.169	2.502	-1.160	2.36	0.44	-10.66	37.5	18258	10
2024-10-13 10:1:13:110	HC-06(00:0C:BF:0B:72:49)	-0.017	-0.005	0.993	13.489	5.920	-1.709	2.48	0.48	-10.67	37.5	18258	10
2024-10-13 10:1:13:124	HC-06(00:0C:BF:0B:72:49)	-0.038	-0.002	0.983	14.832	5.371	-3.296	2.61	0.53	-10.70	37.5	18258	10
2024-10-13 10:1:13:146	HC-06(00:0C:BF:0B:72:49)	-0.054	-0.004	0.983	15.442	1.831	-5.554	2.74	0.55	-10.75	37.4	18258	10
2024-10-13 10:1:13:148	HC-06(00:0C:BF:0B:72:49)	-0.052	-0.014	0.991	15.137	-3.723	-7.385	2.88	0.52	-10.82	37.6	18258	10
2024-10-13 10:1:13:150	HC-06(00:0C:BF:0B:72:49)	-0.037	-0.032	1.014	14.099	-9.827	-7.996	3.00	0.44	-10.91	37.5	18258	10
2024-10-13 10:1:13:168	HC-06(00:0C:BF:0B:72:49)	-0.019	-0.050	1.045	13.550	-13.794	-7.568	3.11	0.31	-10.99	37.6	18258	10
2024-10-13 10:1:13:169	HC-06(00:0C:BF:0B:72:49)	0.006	-0.058	1.082	12.695	-15.625	-6.592	3.22	0.16	-11.07	37.5	18258	10
2024-10-13 10:1:13:184	HC-06(00:0C:BF:0B:72:49)	0.025	-0.058	1.119	10.376	-14.709	-5.249	3.31	0.01	-11.14	37.6	18258	10
2024-10-13 10:1:13:186	HC-06(00:0C:BF:0B:72:49)	0.029	-0.056	1.144	6.897	-10.376	-3.845	3.36	-0.10	-11.19	37.5	18258	10
2024-10-13 10:1:13:245	HC-06(00:0C:BF:0B:72:49)	0.016	-0.057	1.152	2.563	-3.967	-3.418	3.37	-0.15	-11.23	37.5	18258	10
2024-10-13 10:1:13:272	HC-06(00:0C:BF:0B:72:49)	-0.001	-0.056	1.148	-2.014	1.465	-4.272	3.33	-0.15	-11.27	37.5	18258	10
2024-10-13 10:1:13:275	HC-06(00:0C:BF:0B:72:49)	-0.011	-0.061	1.145	-5.005	5.798	-6.836	3.26	-0.10	-11.33	37.6	18258	10
2024-10-13 10:1:13:281	HC-06(00:0C:BF:0B:72:49)	-0.024	-0.083	1.137	-6.165	9.521	-10.498	3.16	-0.01	-11.42	37.5	18258	10
2024-10-13 10:1:13:284	HC-06(00:0C:BF:0B:72:49)	-0.035	-0.104	1.133	-5.066	11.963	-14.282	3.08	0.11	-11.55	37.5	18258	10
2024-10-13 10:1:13:288	HC-06(00:0C:BF:0B:72:49)	-0.051	-0.120	1.131	-3.113	13.123	-17.029	3.01	0.25	-11.71	37.5	18258	10
2024-10-13 10:1:13:326	HC-06(00:0C:BF:0B:72:49)	-0.063	-0.129	1.131	-1.099	12.878	-17.883	2.96	0.38	-11.88	37.5	18258	10
2024-10-13 10:1:13:328	HC-06(00:0C:BF:0B:72:49)	-0.049	-0.124	1.133	0.610	10.620	-16.418	2.92	0.51	-12.04	37.6	18258	10
2024-10-13 10:1:13:333	HC-06(00:0C:BF:0B:72:49)	-0.030	-0.105	1.142	1.465	7.446	-13.062	2.89	0.60	-12.18	37.4	18258	10
2024-10-13 10:1:13:336	HC-06(00:0C:BF:0B:72:49)	0.016	-0.074	1.163	1.221	3.723	-8.118	2.87	0.65	-12.27	37.5	18258	10
2024-10-13 10:1:13:341	HC-06(00:0C:BF:0B:72:49)	0.067	-0.037	1.188	-0.427	1.526	-2.502	2.83	0.67	-12.31	37.5	18258	10
2024-10-13 10:1:13:347	HC-06(00:0C:BF:0B:72:49)	0.057	0.012	1.204	-3.296	3.052	2.625	2.77	0.69	-12.30	37.6	18258	10
2024-10-13 10:1:13:350	HC-06(00:0C:BF:0B:72:49)	0.047	0.063	1.188	-7.507	7.935	5.798	2.67	0.76	-12.24	37.6	18258	10
2024-10-13 10:1:13:367	HC-06(00:0C:BF:0B:72:49)	0.041	0.099	1.151	-12.634	11.108	6.042	2.53	0.85	-12.18	37.5	18258	10
2024-10-13 10:1:13:386	HC-06(00:0C:BF:0B:72:49)	0.026	0.125	1.106	-16.846	13.916	3.479	2.35	0.98	-12.13	37.6	18258	10
2024-10-13 10:1:13:388	HC-06(00:0C:BF:0B:72:49)	0.005	0.142	1.051	-19.775	15.015	-1.404	2.14	1.12	-12.13	37.6	18258	10
2024-10-13 10:1:13:393	HC-06(00:0C:BF:0B:72:49)	0.003	0.151	1.004	-21.973	12.878	-7.629	1.92	1.24	-12.19	37.5	18258	10
2024-10-13 10:1:13:398	HC-06(00:0C:BF:0B:72:49)	0.020	0.147	0.978	-23.743	8.118	-13.611	1.68	1.33	-12.31	37.6	18258	10
2024-10-13 10:1:13:401	HC-06(00:0C:BF:0B:72:49)	0.040	0.139	0.964	-24.780	2.563	-17.395	1.43	1.36	-12.47	37.5	18258	10
2024-10-13 10:1:13:425	HC-06(00:0C:BF:0B:72:49)	0.068	0.127	0.966	-25.208	-2.686	-18.250	1.18	1.34	-12.66	37.5	18258	10
2024-10-13 10:1:13:429	HC-06(00:0C:BF:0B:72:49)	0.095	0.112	0.983	-24.780	-5.920	-17.090	0.93	1.28	-12.84	37.5	18258	10
2024-10-13 10:1:13:431	HC-06(00:0C:BF:0B:72:49)	0.107	0.100	0.997	-23.071	-5.615	-14.465	0.71	1.21	-12.99	37.6	18258	10
2024-10-13 10:1:13:436	HC-06(00:0C:BF:0B:72:49)	0.105	0.093	1.008	-20.325	-2.930	-11.536	0.51	1.15	-13.12	37.5	18258	10
2024-10-13 10:1:13:444	HC-06(00:0C:BF:0B:72:49)	0.085	0.089	1.005	-16.357	1.465	-9.094	0.36	1.14	-13.21	37.6	18258	10
2024-10-13 10:1:13:446	HC-06(00:0C:BF:0B:72:49)	0.071	0.087	0.988	-11.047	5.493	-7.874	0.25	1.16	-13.29	37.5	18258	10
2024-10-13 10:1:13:451	HC-06(00:0C:BF:0B:72:49)	0.054	0.083	0.967	-3.723	8.850	-7.996	0.21	1.22	-13.38	37.6	18258	10
2024-10-13 10:1:13:469	HC-06(00:0C:BF:0B:72:49)	0.032	0.080	0.945	4.761	11.780	-9.460	0.25	1.31	-13.46	37.6	18258	10
2024-10-13 10:1:13:472	HC-06(00:0C:BF:0B:72:49)	0.010	0.079	0.920	13.367	13.794	-11.353	0.38	1.42	-13.57	37.5	18258	10
2024-10-13 10:1:13:487	HC-06(00:0C:BF:0B:72:49)	0.000	0.086	0.902	19.287	14.282	-12.207	0.58	1.54	-13.69	37.4	18258	10
2024-10-13 10:1:13:489	HC-06(00:0C:BF:0B:72:49)	-0.011	0.099	0.895	22.766	13.916	-11.719	0.82	1.65	-13.81	37.5	18258	10
2024-10-13 10:1:13:526	HC-06(00:0C:BF:0B:72:49)	-0.020	0.114	0.883	24.353	12.512	-10.559	1.08	1.76	-13.92	37.5	18258	10
2024-10-13 10:1:13:546	HC-06(00:0C:BF:0B:72:49)	-0.024	0.125	0.875	23.499	9.521	-9.949	1.33	1.85	-14.02	37.5	18258	10
2024-10-13 10:1:13:549	HC-06(00:0C:BF:0B:72:49)	-0.035	0.130	0.874	21.118	5.981	-10.315	1.57	1.90	-14.12	37.5	18258	10
2024-10-13 10:1:13:562	HC-06(00:0C:BF:0B:72:49)	-0.041	0.135	0.874	17.273	1.648	-11.169	1.77	1.91	-14.23	37.6	18258	10
2024-10-13 10:1:13:564	HC-06(00:0C:BF:0B:72:49)	-0.046	0.138	0.883	11.902	-2.747	-11.597	1.92	1.88	-14.34	37.5	18258	10
2024-10-13 10:1:13:566	HC-06(00:0C:BF:0B:72:49)	-0.059	0.134	0.896	5.676	-6.836	-10.803	2.02	1.81	-14.46	37.5	18258	10
2024-10-13 10:1:13:571	HC-06(00:0C:BF:0B:72:49)	-0.059	0.120	0.913	-0.183	-10.376	-8.911	2.05	1.71	-14.56	37.5	18258	10
2024-10-13 10:1:13:588	HC-06(00:0C:BF:0B:72:49)	-0.050	0.099	0.944	-4.333	-13.672	-6.042	2.04	1.57	-14.63	37.6	18258	10
2024-10-13 10:1:13:591	HC-06(00:0C:BF:0B:72:49)	-0.045	0.079	0.979	-6.714	-15.076	-2.502	2.00	1.42	-14.67	37.5	18258	10
2024-10-13 10:1:13:624	HC-06(00:0C:BF:0B:72:49)	-0.046	0.060	1.011	-7.141	-15.015	1.770	1.96	1.26	-14.67	37.6	18258	10
2024-10-13 10:1:13:628	HC-06(00:0C:BF:0B:72:49)	-0.054	0.050	1.034	-5.981	-14.221	6.531	1.91	1.12	-14.62	37.6	18258	10
2024-10-13 10:1:13:629	HC-06(00:0C:BF:0B:72:49)	-0.053	0.052	1.049	-3.906	-14.160	10.315	1.89	0.97	-14.53	37.6	18258	10
2024-10-13 10:1:13:632	HC-06(00:0C:BF:0B:72:49)	-0.060	0.056	1.061	-0.610	-13.367	12.024	1.90	0.83	-14.43	37.5	18258	10
2024-10-13 10:1:13:673	HC-06(00:0C:BF:0B:72:49)	-0.070	0.060	1.068	3.235	-11.353	11.108	1.94	0.71	-14.32	37.5	18258	10
2024-10-13 10:1:13:675	HC-06(00:0C:BF:0B:72:49)	-0.080	0.063	1.070	7.874	-7.935	8.240	2.02	0.63	-14.23	37.4	18258	10
2024-10-13 10:1:13:678	HC-06(00:0C:BF:0B:72:49)	-0.103	0.065	1.060	11.536	-3.906	4.639	2.14	0.58	-14.17	37.6	18258	10
2024-10-13 10:1:13:681	HC-06(00:0C:BF:0B:72:49)	-0.108	0.064	1.042	14.282	-0.977	0.244	2.29	0.58	-14.16	37.5	18258	10
2024-10-13 10:1:13:682	HC-06(00:0C:BF:0B:72:49)	-0.096	0.059	1.028	16.113	0.916	-3.845	2.46	0.60	-14.19	37.5	18258	10
2024-10-13 10:1:13:689	HC-06(00:0C:BF:0B:72:49)	-0.086	0.051	1.024	17.151	3.540	-6.592	2.64	0.64	-14.25	37.5	18258	10
2024-10-13 10:1:13:690	HC-06(00:0C:BF:0B:72:49)	-0.094	0.040	1.014	18.127	7.019	-7.690	2.82	0.72	-14.33	37.5	18258	10
2024-10-13 10:1:13:743	HC-06(00:0C:BF:0B:72:49)	-0.101	0.038	0.998	18.555	9.399	-7.629	3.02	0.83	-14.40	37.4	18258	10
2024-10-13 10:1:13:749	HC-06(00:0C:BF:0B:72:49)	-0.105	0.040	0.983	18.250	10.193	-6.775	3.20	0.95	-14.47	37.5	18258	10
2024-10-13 10:1:13:753	HC-06(00:0C:BF:0B:72:49)	-0.113	0.044	0.970	17.395	10.681	-5.859	3.38	1.08	-14.52	37.6	18258	10
2024-10-13 10:1:13:784	HC-06(00:0C:BF:0B:72:49)	-0.121	0.051	0.952	15.198	9.705	-5.310	3.54	1.20	-14.57	37.5	18258	10
2024-10-13 10:1:13:810	HC-06(00:0C:BF:0B:72:49)	-0.125	0.054	0.933	12.451	7.446	-5.371	3.66	1.30	-14.62	37.5	18258	10
2024-10-13 10:1:13:813	HC-06(00:0C:BF:0B:72:49)	-0.117	0.053	0.919	9.460	3.967	-5.554	3.76	1.37	-14.68	37.4	18258	10
2024-10-13 10:1:13:822	HC-06(00:0C:BF:0B:72:49)	-0.102	0.048	0.912	7.141	0.366	-5.615	3.84	1.41	-14.73	37.4	18258	10
2024-10-13 10:1:13:831	HC-06(00:0C:BF:0B:72:49)	-0.077	0.047	0.914	5.188	-3.113	-4.700	3.89	1.41	-14.79	37.5	18258	10
2024-10-13 10:1:13:834	HC-06(00:0C:BF:0B:72:49)	-0.064	0.045	0.923	3.418	-5.127	-2.808	3.93	1.39	-14.83	37.5	18258	10
2024-10-13 10:1:13:839	HC-06(00:0C:BF:0B:72:49)	-0.053	0.046	0.934	1.465	-5.737	0.183	3.94	1.35	-14.84	37.5	18258	10
2024-10-13 10:1:13:844	HC-06(00:0C:BF:0B:72:49)	-0.045	0.052	0.942	-0.488	-6.409	3.357	3.94	1.31	-14.82	37.5	18258	10
2024-10-13 10:1:13:846	HC-06(00:0C:BF:0B:72:49)	-0.039	0.063	0.947	-2.869	-7.080	5.920	3.91	1.26	-14.77	37.4	18258	10
2024-10-13 10:1:13:849	HC-06(00:0C:BF:0B:72:49)	-0.031	0.075	0.955	-5.676	-7.751	7.813	3.86	1.20	-14.71	37.5	18258	10
2024-10-13 10:1:13:851	HC-06(00:0C:BF:0B:72:49)	-0.024	0.087	0.968	-8.789	-7.935	9.033	3.78	1.13	-14.62	37.6	18258	10
2024-10-13 10:1:13:853	HC-06(00:0C:BF:0B:72:49)	-0.021	0.093	0.983	-11.414	-7.935	9.399	3.67	1.07	-14.53	37.4	18258	10
2024-10-13 10:1:13:863	HC-06(00:0C:BF:0B:72:49)	-0.008	0.097	1.000	-13.672	-8.057	9.583	3.55	1.00	-14.45	37.4	18258	10
2024-10-13 10:1:13:864	HC-06(00:0C:BF:0B:72:49)	0.002	0.096	1.016	-15.137	-7.935	9.644	3.41	0.93	-14.35	37.4	18258	10
2024-10-13 10:1:13:865	HC-06(00:0C:BF:0B:72:49)	0.006	0.088	1.031	-15.869	-6.714	10.010	3.25	0.86	-14.27	37.6	18258	10
2024-10-13 10:1:13:884	HC-06(00:0C:BF:0B:72:49)	0.007	0.080	1.040	-15.381	-5.005	10.437	3.10	0.81	-14.17	37.6	18258	10
2024-10-13 10:1:13:885	HC-06(00:0C:BF:0B:72:49)	0.010	0.071	1.050	-14.160	-2.991	11.047	2.97	0.79	-14.06	37.5	18258	10
2024-10-13 10:1:13:888	HC-06(00:0C:BF:0B:72:49)	0.015	0.068	1.055	-12.512	-0.671	11.719	2.85	0.77	-13.95	37.5	18258	10
2024-10-13 10:1:13:906	HC-06(00:0C:BF:0B:72:49)	0.012	0.056	1.054	-11.047	2.014	12.146	2.75	0.79	-13.83	37.5	18258	10
2024-10-13 10:1:13:908	HC-06(00:0C:BF:0B:72:49)	0.020	0.050	1.048	-10.498	4.517	12.207	2.65	0.82	-13.71	37.6	18258	10
2024-10-13 10:1:13:944	HC-06(00:0C:BF:0B:72:49)	0.037	0.050	1.044	-11.719	5.249	12.573	2.54	0.87	-13.58	37.6	18258	10
2024-10-13 10:1:13:949	HC-06(00:0C:BF:0B:72:49)	0.050	0.050	1.046	-13.916	5.432	13.794	2.42	0.92	-13.45	37.5	18258	10
2024-10-13 10:1:13:951	HC-06(00:0C:BF:0B:72:49)	0.053	0.044	1.053	-16.479	7.202	15.991	2.27	0.98	-13.29	37.4	18258	10
2024-10-13 10:1:13:955	HC-06(00:0C:BF:0B:72:49)	0.057	0.032	1.052	-19.287	10.254	18.616	2.10	1.07	-13.11	37.5	18258	10
2024-10-13 10:1:13:988	HC-06(00:0C:BF:0B:72:49)	0.064	0.023	1.039	-21.423	13.123	21.790	1.90	1.18	-12.89	37.5	18258	10
2024-10-13 10:1:13:991	HC-06(00:0C:BF:0B:72:49)	0.077	0.019	1.023	-22.461	14.771	25.024	1.69	1.30	-12.65	37.5	18258	10
2024-10-13 10:1:13:994	HC-06(00:0C:BF:0B:72:49)	0.096	0.016	1.018	-22.827	14.526	27.710	1.48	1.43	-12.38	37.6	18258	10
2024-10-13 10:1:13:999	HC-06(00:0C:BF:0B:72:49)	0.118	0.018	1.021	-22.522	12.695	29.602	1.27	1.54	-12.08	37.6	18258	10
2024-10-13 10:1:14:3	HC-06(00:0C:BF:0B:72:49)	0.142	0.023	1.041	-21.729	9.766	30.945	1.07	1.61	-11.77	37.5	18258	10
2024-10-13 10:1:14:8	HC-06(00:0C:BF:0B:72:49)	0.161	0.026	1.068	-20.325	7.568	32.104	0.87	1.67	-11.46	37.5	18258	10
2024-10-13 10:1:14:26	HC-06(00:0C:BF:0B:72:49)	0.172	0.026	1.091	-18.433	6.531	33.386	0.70	1.71	-11.12	37.6	18258	10
2024-10-13 10:1:14:28	HC-06(00:0C:BF:0B:72:49)	0.174	0.023	1.110	-15.076	7.019	34.851	0.57	1.74	-10.78	37.5	18258	10
2024-10-13 10:1:14:66	HC-06(00:0C:BF:0B:72:49)	0.172	0.027	1.121	-10.803	7.874	36.011	0.47	1.78	-10.42	37.5	18258	10
2024-10-13 10:1:14:69	HC-06(00:0C:BF:0B:72:49)	0.162	0.030	1.122	-5.798	9.094	36.255	0.42	1.83	-10.06	37.6	18258	10
2024-10-13 10:1:14:74	HC-06(00:0C:BF:0B:72:49)	0.152	0.031	1.115	-0.122	9.766	34.973	0.42	1.88	-9.71	37.5	18258	10
2024-10-13 10:1:14:78	HC-06(00:0C:BF:0B:72:49)	0.144	0.029	1.108	5.188	9.155	32.410	0.48	1.93	-9.37	37.5	18258	10
2024-10-13 10:1:14:84	HC-06(00:0C:BF:0B:72:49)	0.114	0.022	1.096	10.254	8.728	28.809	0.59	1.97	-9.07	37.5	18258	10
2024-10-13 10:1:14:106	HC-06(00:0C:BF:0B:72:49)	0.080	0.016	1.081	13.855	7.874	24.658	0.74	2.01	-8.82	37.6	18258	10
2024-10-13 10:1:14:125	HC-06(00:0C:BF:0B:72:49)	0.041	0.005	1.060	15.930	6.592	20.752	0.90	2.02	-8.60	37.5	18258	10
2024-10-13 10:1:14:128	HC-06(00:0C:BF:0B:72:49)	0.014	0.004	1.035	15.259	4.211	17.578	1.07	2.02	-8.42	37.5	18258	10
2024-10-13 10:1:14:133	HC-06(00:0C:BF:0B:72:49)	-0.005	0.005	1.009	12.451	1.282	15.015	1.21	2.00	-8.26	37.5	18258	10
2024-10-13 10:1:14:138	HC-06(00:0C:BF:0B:72:49)	-0.023	0.003	0.978	7.996	-1.465	12.756	1.31	1.95	-8.13	37.5	18258	10
2024-10-13 10:1:14:144	HC-06(00:0C:BF:0B:72:49)	-0.039	-0.002	0.947	2.869	-4.456	10.498	1.35	1.87	-8.02	37.5	18258	10
2024-10-13 10:1:14:147	HC-06(00:0C:BF:0B:72:49)	-0.041	-0.009	0.916	-2.075	-7.751	8.179	1.34	1.77	-7.94	37.5	18258	10
2024-10-13 10:1:14:165	HC-06(00:0C:BF:0B:72:49)	-0.039	-0.022	0.892	-6.531	-11.353	5.676	1.29	1.64	-7.88	37.5	18258	10
2024-10-13 10:1:14:167	HC-06(00:0C:BF:0B:72:49)	-0.030	-0.037	0.872	-10.010	-13.733	3.479	1.19	1.48	-7.84	37.5	18258	10
2024-10-13 10:1:14:189	HC-06(00:0C:BF:0B:72:49)	-0.018	-0.053	0.856	-12.207	-15.198	1.892	1.07	1.31	-7.82	37.6	18258	10
2024-10-13 10:1:14:193	HC-06(00:0C:BF:0B:72:49)	-0.004	-0.072	0.841	-12.634	-15.869	1.221	0.94	1.13	-7.82	37.6	18258	10
