时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	温度(°C)	版本号()	电量(%)
2024-10-13 9:50:54:447	HC-06(00:0C:BF:0B:72:49)	0.134	-0.682	1.196	13.306	-26.001	5.127	-26.30	-6.75	80.21	35.7	18258	0
2024-10-13 9:50:54:482	HC-06(00:0C:BF:0B:72:49)	0.150	-0.650	1.148	19.775	-25.757	1.099	-26.13	-6.95	80.34	35.9	18258	0
2024-10-13 9:50:54:484	HC-06(00:0C:BF:0B:72:49)	0.162	-0.613	1.105	24.414	-23.193	-0.061	-25.91	-7.16	80.44	35.8	18258	0
2024-10-13 9:50:54:486	HC-06(00:0C:BF:0B:72:49)	0.160	-0.576	1.074	26.062	-18.616	1.465	-25.66	-7.32	80.54	35.9	18258	0
2024-10-13 9:50:54:489	HC-06(00:0C:BF:0B:72:49)	0.155	-0.545	1.052	25.024	-13.000	4.883	-25.43	-7.43	80.63	35.8	18258	0
2024-10-13 9:50:54:506	HC-06(00:0C:BF:0B:72:49)	0.146	-0.520	1.039	21.851	-7.690	8.484	-25.22	-7.46	80.74	35.9	18258	0
2024-10-13 9:50:54:509	HC-06(00:0C:BF:0B:72:49)	0.135	-0.503	1.037	17.639	-3.418	11.719	-25.05	-7.44	80.86	35.9	18258	0
2024-10-13 9:50:54:525	HC-06(00:0C:BF:0B:72:49)	0.125	-0.498	1.040	13.123	-0.610	14.282	-24.94	-7.39	80.99	35.7	18258	0
2024-10-13 9:50:54:527	HC-06(00:0C:BF:0B:72:49)	0.123	-0.502	1.046	9.399	0.061	16.541	-24.86	-7.32	81.14	35.8	18258	0
2024-10-13 9:50:54:545	HC-06(00:0C:BF:0B:72:49)	0.122	-0.509	1.054	6.348	-0.183	18.188	-24.82	-7.23	81.30	35.9	18258	0
2024-10-13 9:50:54:550	HC-06(00:0C:BF:0B:72:49)	0.130	-0.514	1.054	3.723	-1.404	18.127	-24.81	-7.16	81.47	35.8	18258	0
2024-10-13 9:50:54:580	HC-06(00:0C:BF:0B:72:49)	0.143	-0.517	1.050	1.526	-2.441	16.418	-24.82	-7.10	81.63	35.9	18258	0
2024-10-13 9:50:54:582	HC-06(00:0C:BF:0B:72:49)	0.158	-0.523	1.047	-0.305	-2.136	13.367	-24.84	-7.05	81.78	36.0	18258	0
2024-10-13 9:50:54:585	HC-06(00:0C:BF:0B:72:49)	0.171	-0.521	1.041	-1.648	-0.305	9.705	-24.87	-7.01	81.88	35.7	18258	0
2024-10-13 9:50:54:586	HC-06(00:0C:BF:0B:72:49)	0.169	-0.514	1.041	-2.502	2.869	6.287	-24.91	-6.96	81.93	35.8	18258	0
2024-10-13 9:50:54:606	HC-06(00:0C:BF:0B:72:49)	0.164	-0.504	1.047	-3.174	6.042	3.479	-24.95	-6.89	81.95	35.9	18258	0
2024-10-13 9:50:54:609	HC-06(00:0C:BF:0B:72:49)	0.155	-0.496	1.057	-3.723	8.423	1.709	-24.99	-6.81	81.93	35.7	18258	0
2024-10-13 9:50:54:623	HC-06(00:0C:BF:0B:72:49)	0.146	-0.493	1.064	-4.028	9.766	0.671	-25.04	-6.72	81.90	35.9	18258	0
2024-10-13 9:50:54:626	HC-06(00:0C:BF:0B:72:49)	0.136	-0.488	1.071	-3.662	9.277	0.183	-25.08	-6.64	81.86	35.7	18258	0
2024-10-13 9:50:54:645	HC-06(00:0C:BF:0B:72:49)	0.125	-0.479	1.079	-3.052	6.409	-0.488	-25.10	-6.57	81.83	35.7	18258	0
2024-10-13 9:50:54:647	HC-06(00:0C:BF:0B:72:49)	0.135	-0.469	1.086	-3.357	0.732	-1.526	-25.14	-6.56	81.80	35.9	18258	0
2024-10-13 9:50:54:674	HC-06(00:0C:BF:0B:72:49)	0.157	-0.465	1.083	-5.005	-5.676	-3.113	-25.19	-6.61	81.79	35.8	18258	0
2024-10-13 9:50:54:675	HC-06(00:0C:BF:0B:72:49)	0.184	-0.472	1.074	-6.775	-9.888	-5.066	-25.25	-6.71	81.79	35.8	18258	0
2024-10-13 9:50:54:684	HC-06(00:0C:BF:0B:72:49)	0.207	-0.486	1.066	-7.324	-11.414	-6.592	-25.32	-6.84	81.78	35.8	18258	0
2024-10-13 9:50:54:687	HC-06(00:0C:BF:0B:72:49)	0.222	-0.500	1.059	-5.432	-10.193	-7.690	-25.37	-6.97	81.76	35.8	18258	0
2024-10-13 9:50:54:703	HC-06(00:0C:BF:0B:72:49)	0.235	-0.510	1.050	-0.427	-7.324	-8.667	-25.38	-7.08	81.72	35.9	18258	0
2024-10-13 9:50:54:707	HC-06(00:0C:BF:0B:72:49)	0.246	-0.514	1.036	7.507	-3.113	-9.949	-25.32	-7.16	81.64	35.8	18258	0
2024-10-13 9:50:54:725	HC-06(00:0C:BF:0B:72:49)	0.233	-0.501	1.022	16.541	2.625	-11.292	-25.17	-7.20	81.54	35.7	18258	0
2024-10-13 9:50:54:727	HC-06(00:0C:BF:0B:72:49)	0.201	-0.477	1.019	23.865	8.850	-12.207	-24.93	-7.20	81.40	35.9	18258	0
2024-10-13 9:50:54:745	HC-06(00:0C:BF:0B:72:49)	0.166	-0.443	1.022	27.222	12.817	-12.207	-24.65	-7.15	81.24	35.9	18258	0
2024-10-13 9:50:54:749	HC-06(00:0C:BF:0B:72:49)	0.130	-0.409	1.033	26.001	12.756	-10.864	-24.36	-7.09	81.08	35.9	18258	0
2024-10-13 9:50:54:778	HC-06(00:0C:BF:0B:72:49)	0.114	-0.384	1.054	20.691	8.057	-7.996	-24.13	-7.05	80.96	35.9	18258	0
2024-10-13 9:50:54:780	HC-06(00:0C:BF:0B:72:49)	0.128	-0.374	1.067	13.306	0.000	-4.639	-23.97	-7.06	80.90	36.0	18258	0
2024-10-13 9:50:54:785	HC-06(00:0C:BF:0B:72:49)	0.160	-0.382	1.067	6.714	-8.545	-1.404	-23.89	-7.14	80.90	35.8	18258	0
2024-10-13 9:50:54:787	HC-06(00:0C:BF:0B:72:49)	0.199	-0.406	1.060	2.808	-14.160	1.343	-23.86	-7.26	80.96	35.9	18258	0
2024-10-13 9:50:54:805	HC-06(00:0C:BF:0B:72:49)	0.229	-0.436	1.053	1.953	-14.465	2.991	-23.85	-7.38	81.05	35.9	18258	0
2024-10-13 9:50:54:811	HC-06(00:0C:BF:0B:72:49)	0.245	-0.462	1.054	3.601	-8.972	3.662	-23.82	-7.48	81.12	35.9	18258	0
2024-10-13 9:50:54:813	HC-06(00:0C:BF:0B:72:49)	0.229	-0.475	1.067	6.653	0.549	3.723	-23.76	-7.49	81.16	35.9	18258	0
2024-10-13 9:50:54:829	HC-06(00:0C:BF:0B:72:49)	0.198	-0.479	1.094	9.888	10.559	3.723	-23.67	-7.40	81.16	35.9	18258	0
2024-10-13 9:50:54:847	HC-06(00:0C:BF:0B:72:49)	0.154	-0.478	1.139	12.756	18.555	4.578	-23.54	-7.25	81.13	35.7	18258	0
2024-10-13 9:50:54:850	HC-06(00:0C:BF:0B:72:49)	0.113	-0.477	1.190	15.015	24.109	7.263	-23.40	-7.02	81.10	35.8	18258	0
2024-10-13 9:50:54:881	HC-06(00:0C:BF:0B:72:49)	0.082	-0.473	1.234	16.663	25.818	11.963	-23.23	-6.76	81.10	35.8	18258	0
2024-10-13 9:50:54:883	HC-06(00:0C:BF:0B:72:49)	0.054	-0.466	1.271	18.127	23.254	17.334	-23.05	-6.48	81.15	35.8	18258	0
2024-10-13 9:50:54:884	HC-06(00:0C:BF:0B:72:49)	0.035	-0.457	1.304	18.433	17.639	21.912	-22.88	-6.23	81.27	35.8	18258	0
2024-10-13 9:50:54:889	HC-06(00:0C:BF:0B:72:49)	0.039	-0.455	1.328	16.052	8.606	24.536	-22.73	-6.04	81.45	35.8	18258	0
2024-10-13 9:50:54:891	HC-06(00:0C:BF:0B:72:49)	0.063	-0.456	1.337	10.986	-0.488	23.132	-22.62	-5.94	81.66	35.8	18258	0
2024-10-13 9:50:54:907	HC-06(00:0C:BF:0B:72:49)	0.092	-0.465	1.334	4.944	-7.874	17.761	-22.57	-5.92	81.86	35.9	18258	0
2024-10-13 9:50:54:924	HC-06(00:0C:BF:0B:72:49)	0.125	-0.476	1.331	-0.549	-12.634	10.071	-22.57	-5.98	82.02	35.8	18258	0
2024-10-13 9:50:54:927	HC-06(00:0C:BF:0B:72:49)	0.156	-0.473	1.323	-4.700	-14.893	1.892	-22.60	-6.09	82.11	35.7	18258	0
2024-10-13 9:50:54:944	HC-06(00:0C:BF:0B:72:49)	0.172	-0.477	1.310	-7.019	-14.709	-5.127	-22.66	-6.24	82.13	36.0	18258	0
2024-10-13 9:50:54:949	HC-06(00:0C:BF:0B:72:49)	0.164	-0.496	1.302	-7.507	-11.841	-9.827	-22.73	-6.39	82.10	35.8	18258	0
2024-10-13 9:50:54:952	HC-06(00:0C:BF:0B:72:49)	0.150	-0.509	1.315	-8.057	-7.324	-11.414	-22.78	-6.50	82.03	35.9	18258	0
2024-10-13 9:50:54:980	HC-06(00:0C:BF:0B:72:49)	0.126	-0.524	1.331	-9.949	-3.479	-10.010	-22.86	-6.58	81.95	35.8	18258	0
2024-10-13 9:50:54:986	HC-06(00:0C:BF:0B:72:49)	0.100	-0.566	1.350	-12.573	-0.610	-6.531	-22.96	-6.62	81.88	35.8	18258	0
2024-10-13 9:50:54:989	HC-06(00:0C:BF:0B:72:49)	0.105	-0.620	1.356	-13.733	-0.183	-1.892	-23.08	-6.62	81.85	35.9	18258	0
2024-10-13 9:50:54:995	HC-06(00:0C:BF:0B:72:49)	0.124	-0.664	1.347	-12.268	-2.258	1.465	-23.20	-6.63	81.86	35.7	18258	0
2024-10-13 9:50:55:6	HC-06(00:0C:BF:0B:72:49)	0.144	-0.691	1.318	-8.423	-4.883	1.465	-23.29	-6.65	81.90	35.9	18258	0
2024-10-13 9:50:55:7	HC-06(00:0C:BF:0B:72:49)	0.176	-0.707	1.273	-2.930	-7.385	-3.174	-23.33	-6.71	81.91	35.8	18258	0
2024-10-13 9:50:55:26	HC-06(00:0C:BF:0B:72:49)	0.208	-0.705	1.223	3.967	-8.606	-11.780	-23.31	-6.82	81.85	35.9	18258	0
2024-10-13 9:50:55:29	HC-06(00:0C:BF:0B:72:49)	0.223	-0.690	1.173	10.864	-7.935	-19.897	-23.21	-6.96	81.72	35.8	18258	0
2024-10-13 9:50:55:45	HC-06(00:0C:BF:0B:72:49)	0.230	-0.662	1.127	17.212	-5.615	-26.001	-23.04	-7.11	81.51	35.9	18258	0
2024-10-13 9:50:55:51	HC-06(00:0C:BF:0B:72:49)	0.229	-0.622	1.092	21.851	-2.258	-30.029	-22.81	-7.25	81.25	35.8	18258	0
2024-10-13 9:50:55:80	HC-06(00:0C:BF:0B:72:49)	0.217	-0.580	1.066	23.804	1.404	-31.372	-22.55	-7.36	80.96	35.7	18258	0
2024-10-13 9:50:55:82	HC-06(00:0C:BF:0B:72:49)	0.207	-0.542	1.048	23.315	4.211	-30.334	-22.30	-7.44	80.66	35.9	18258	0
2024-10-13 9:50:55:89	HC-06(00:0C:BF:0B:72:49)	0.201	-0.506	1.033	21.484	5.371	-27.893	-22.07	-7.50	80.38	35.9	18258	0
2024-10-13 9:50:55:92	HC-06(00:0C:BF:0B:72:49)	0.200	-0.478	1.022	18.738	5.371	-24.231	-21.86	-7.54	80.12	35.9	18258	0
2024-10-13 9:50:55:105	HC-06(00:0C:BF:0B:72:49)	0.199	-0.458	1.020	15.503	4.395	-19.348	-21.70	-7.58	79.91	35.9	18258	0
2024-10-13 9:50:55:110	HC-06(00:0C:BF:0B:72:49)	0.203	-0.446	1.021	11.963	2.808	-13.794	-21.57	-7.61	79.75	35.8	18258	0
2024-10-13 9:50:55:124	HC-06(00:0C:BF:0B:72:49)	0.208	-0.441	1.029	7.385	2.197	-7.996	-21.49	-7.62	79.66	35.8	18258	0
2024-10-13 9:50:55:130	HC-06(00:0C:BF:0B:72:49)	0.205	-0.442	1.040	1.648	3.357	-2.136	-21.48	-7.61	79.61	35.9	18258	0
2024-10-13 9:50:55:148	HC-06(00:0C:BF:0B:72:49)	0.200	-0.452	1.054	-4.272	4.761	4.089	-21.53	-7.57	79.62	35.8	18258	0
2024-10-13 9:50:55:151	HC-06(00:0C:BF:0B:72:49)	0.200	-0.461	1.066	-9.583	5.371	9.888	-21.64	-7.49	79.67	35.8	18258	0
2024-10-13 9:50:55:179	HC-06(00:0C:BF:0B:72:49)	0.208	-0.475	1.073	-14.038	5.127	13.977	-21.80	-7.40	79.78	35.9	18258	0
2024-10-13 9:50:55:182	HC-06(00:0C:BF:0B:72:49)	0.212	-0.498	1.080	-17.151	4.822	16.418	-22.00	-7.31	79.91	35.9	18258	0
2024-10-13 9:50:55:186	HC-06(00:0C:BF:0B:72:49)	0.216	-0.523	1.083	-18.555	4.944	17.029	-22.22	-7.21	80.05	35.9	18258	0
2024-10-13 9:50:55:192	HC-06(00:0C:BF:0B:72:49)	0.220	-0.542	1.088	-18.433	5.188	16.113	-22.43	-7.11	80.18	35.7	18258	0
2024-10-13 9:50:55:208	HC-06(00:0C:BF:0B:72:49)	0.223	-0.557	1.095	-17.639	5.249	13.855	-22.64	-7.02	80.29	35.8	18258	0
2024-10-13 9:50:55:211	HC-06(00:0C:BF:0B:72:49)	0.223	-0.563	1.098	-16.113	5.371	10.925	-22.84	-6.94	80.38	36.0	18258	0
2024-10-13 9:50:55:226	HC-06(00:0C:BF:0B:72:49)	0.223	-0.563	1.100	-14.282	5.188	7.141	-23.00	-6.88	80.44	35.9	18258	0
2024-10-13 9:50:55:229	HC-06(00:0C:BF:0B:72:49)	0.220	-0.556	1.104	-12.878	5.188	2.808	-23.15	-6.83	80.45	35.8	18258	0
2024-10-13 9:50:55:246	HC-06(00:0C:BF:0B:72:49)	0.221	-0.551	1.102	-11.658	4.944	-1.038	-23.29	-6.80	80.43	35.9	18258	0
2024-10-13 9:50:55:252	HC-06(00:0C:BF:0B:72:49)	0.214	-0.542	1.097	-10.010	4.456	-4.639	-23.40	-6.79	80.37	35.9	18258	0
2024-10-13 9:50:55:281	HC-06(00:0C:BF:0B:72:49)	0.214	-0.531	1.092	-8.545	4.089	-7.996	-23.49	-6.80	80.29	35.8	18258	0
2024-10-13 9:50:55:283	HC-06(00:0C:BF:0B:72:49)	0.222	-0.519	1.083	-7.141	2.991	-10.925	-23.57	-6.83	80.18	35.8	18258	0
2024-10-13 9:50:55:289	HC-06(00:0C:BF:0B:72:49)	0.229	-0.503	1.066	-5.432	2.136	-13.489	-23.62	-6.87	80.05	35.9	18258	0
2024-10-13 9:50:55:292	HC-06(00:0C:BF:0B:72:49)	0.228	-0.489	1.047	-3.296	2.136	-15.686	-23.65	-6.93	79.90	35.8	18258	0
2024-10-13 9:50:55:304	HC-06(00:0C:BF:0B:72:49)	0.223	-0.473	1.035	-1.587	3.113	-17.395	-23.66	-6.99	79.73	35.8	18258	0
2024-10-13 9:50:55:307	HC-06(00:0C:BF:0B:72:49)	0.212	-0.451	1.027	-0.854	4.211	-18.433	-23.66	-7.05	79.55	35.9	18258	0
2024-10-13 9:50:55:324	HC-06(00:0C:BF:0B:72:49)	0.194	-0.432	1.026	-1.343	4.639	-18.127	-23.66	-7.10	79.36	35.9	18258	0
2024-10-13 9:50:55:327	HC-06(00:0C:BF:0B:72:49)	0.188	-0.417	1.029	-2.563	3.784	-17.029	-23.67	-7.15	79.18	35.9	18258	0
2024-10-13 9:50:55:346	HC-06(00:0C:BF:0B:72:49)	0.188	-0.408	1.034	-4.395	1.587	-15.198	-23.70	-7.21	79.03	35.9	18258	0
2024-10-13 9:50:55:347	HC-06(00:0C:BF:0B:72:49)	0.193	-0.404	1.032	-6.165	-0.549	-12.878	-23.74	-7.28	78.90	35.8	18258	0
2024-10-13 9:50:55:377	HC-06(00:0C:BF:0B:72:49)	0.195	-0.409	1.028	-6.836	-1.892	-10.620	-23.80	-7.36	78.80	35.9	18258	0
2024-10-13 9:50:55:379	HC-06(00:0C:BF:0B:72:49)	0.199	-0.416	1.025	-6.409	-2.136	-9.033	-23.86	-7.43	78.73	35.9	18258	0
2024-10-13 9:50:55:385	HC-06(00:0C:BF:0B:72:49)	0.198	-0.425	1.027	-4.456	-0.977	-7.813	-23.90	-7.49	78.66	35.9	18258	0
2024-10-13 9:50:55:390	HC-06(00:0C:BF:0B:72:49)	0.207	-0.426	1.029	-1.099	0.183	-6.287	-23.91	-7.54	78.60	35.9	18258	0
2024-10-13 9:50:55:407	HC-06(00:0C:BF:0B:72:49)	0.200	-0.425	1.042	3.174	1.831	-4.395	-23.88	-7.56	78.55	36.0	18258	0
2024-10-13 9:50:55:409	HC-06(00:0C:BF:0B:72:49)	0.195	-0.431	1.063	8.545	4.517	-1.892	-23.80	-7.55	78.51	35.8	18258	0
2024-10-13 9:50:55:427	HC-06(00:0C:BF:0B:72:49)	0.190	-0.430	1.090	14.404	6.409	0.977	-23.66	-7.51	78.49	35.9	18258	0
2024-10-13 9:50:55:434	HC-06(00:0C:BF:0B:72:49)	0.181	-0.423	1.125	19.287	7.874	4.456	-23.48	-7.44	78.49	35.8	18258	0
2024-10-13 9:50:55:444	HC-06(00:0C:BF:0B:72:49)	0.167	-0.425	1.164	21.973	9.094	7.935	-23.26	-7.34	78.51	35.9	18258	0
2024-10-13 9:50:55:448	HC-06(00:0C:BF:0B:72:49)	0.140	-0.432	1.207	21.851	10.925	10.803	-23.05	-7.22	78.57	35.9	18258	0
2024-10-13 9:50:55:479	HC-06(00:0C:BF:0B:72:49)	0.116	-0.434	1.259	18.005	11.536	12.634	-22.86	-7.08	78.63	35.9	18258	0
2024-10-13 9:50:55:480	HC-06(00:0C:BF:0B:72:49)	0.095	-0.444	1.315	11.169	10.071	13.489	-22.73	-6.94	78.72	35.9	18258	0
2024-10-13 9:50:55:489	HC-06(00:0C:BF:0B:72:49)	0.086	-0.456	1.369	2.258	6.104	13.184	-22.69	-6.83	78.81	35.9	18258	0
2024-10-13 9:50:55:491	HC-06(00:0C:BF:0B:72:49)	0.094	-0.474	1.401	-6.531	-0.977	11.414	-22.74	-6.78	78.92	35.8	18258	0
2024-10-13 9:50:55:505	HC-06(00:0C:BF:0B:72:49)	0.121	-0.501	1.410	-12.817	-9.521	7.690	-22.85	-6.82	79.03	35.9	18258	0
2024-10-13 9:50:55:507	HC-06(00:0C:BF:0B:72:49)	0.163	-0.533	1.396	-14.832	-16.602	2.563	-23.00	-6.95	79.12	35.8	18258	0
2024-10-13 9:50:55:524	HC-06(00:0C:BF:0B:72:49)	0.188	-0.557	1.370	-12.573	-18.921	-2.686	-23.13	-7.12	79.18	35.9	18258	0
2024-10-13 9:50:55:528	HC-06(00:0C:BF:0B:72:49)	0.187	-0.569	1.337	-7.019	-16.052	-7.690	-23.20	-7.30	79.19	35.8	18258	0
2024-10-13 9:50:55:550	HC-06(00:0C:BF:0B:72:49)	0.167	-0.573	1.312	-0.671	-9.338	-11.536	-23.20	-7.44	79.13	35.9	18258	0
2024-10-13 9:50:55:552	HC-06(00:0C:BF:0B:72:49)	0.149	-0.555	1.297	4.150	-1.282	-13.611	-23.15	-7.53	79.02	35.9	18258	0
2024-10-13 9:50:55:580	HC-06(00:0C:BF:0B:72:49)	0.127	-0.521	1.286	6.653	6.042	-12.817	-23.06	-7.53	78.89	35.9	18258	0
2024-10-13 9:50:55:582	HC-06(00:0C:BF:0B:72:49)	0.104	-0.498	1.278	6.226	11.475	-8.484	-22.97	-7.47	78.76	35.8	18258	0
2024-10-13 9:50:55:585	HC-06(00:0C:BF:0B:72:49)	0.086	-0.483	1.278	2.686	14.404	-0.793	-22.91	-7.35	78.67	35.8	18258	0
2024-10-13 9:50:55:587	HC-06(00:0C:BF:0B:72:49)	0.072	-0.475	1.277	-3.479	14.587	8.423	-22.92	-7.19	78.67	36.0	18258	0
2024-10-13 9:50:55:605	HC-06(00:0C:BF:0B:72:49)	0.067	-0.483	1.271	-11.169	12.451	16.846	-23.01	-7.00	78.76	36.0	18258	0
2024-10-13 9:50:55:607	HC-06(00:0C:BF:0B:72:49)	0.067	-0.501	1.262	-18.982	8.911	22.278	-23.19	-6.82	78.91	35.9	18258	0
2024-10-13 9:50:55:625	HC-06(00:0C:BF:0B:72:49)	0.065	-0.539	1.249	-25.696	5.127	25.574	-23.44	-6.66	79.12	35.9	18258	0
2024-10-13 9:50:55:628	HC-06(00:0C:BF:0B:72:49)	0.068	-0.583	1.233	-29.968	1.282	26.062	-23.75	-6.53	79.35	35.9	18258	0
2024-10-13 9:50:55:645	HC-06(00:0C:BF:0B:72:49)	0.069	-0.615	1.219	-31.006	-1.770	23.560	-24.08	-6.43	79.58	35.9	18258	0
2024-10-13 9:50:55:650	HC-06(00:0C:BF:0B:72:49)	0.081	-0.640	1.202	-28.809	-4.456	19.348	-24.38	-6.37	79.78	35.9	18258	0
2024-10-13 9:50:55:678	HC-06(00:0C:BF:0B:72:49)	0.105	-0.649	1.175	-23.254	-6.836	14.648	-24.64	-6.35	79.95	35.8	18258	0
2024-10-13 9:50:55:679	HC-06(00:0C:BF:0B:72:49)	0.125	-0.639	1.142	-15.381	-7.690	10.925	-24.83	-6.36	80.09	35.9	18258	0
2024-10-13 9:50:55:688	HC-06(00:0C:BF:0B:72:49)	0.144	-0.612	1.108	-6.409	-6.165	8.362	-24.92	-6.37	80.20	35.9	18258	0
2024-10-13 9:50:55:691	HC-06(00:0C:BF:0B:72:49)	0.154	-0.572	1.078	1.709	-2.869	7.751	-24.93	-6.36	80.28	35.8	18258	0
2024-10-13 9:50:55:705	HC-06(00:0C:BF:0B:72:49)	0.161	-0.527	1.056	8.118	0.977	9.094	-24.87	-6.32	80.36	35.9	18258	0
2024-10-13 9:50:55:711	HC-06(00:0C:BF:0B:72:49)	0.150	-0.490	1.043	11.536	5.737	12.207	-24.78	-6.22	80.45	35.9	18258	0
2024-10-13 9:50:55:725	HC-06(00:0C:BF:0B:72:49)	0.123	-0.462	1.046	11.169	10.559	16.663	-24.68	-6.06	80.55	35.9	18258	0
2024-10-13 9:50:55:731	HC-06(00:0C:BF:0B:72:49)	0.093	-0.444	1.064	7.263	13.550	22.095	-24.60	-5.86	80.68	35.8	18258	0
2024-10-13 9:50:55:750	HC-06(00:0C:BF:0B:72:49)	0.076	-0.443	1.085	1.648	13.123	27.710	-24.59	-5.63	80.86	35.9	18258	0
2024-10-13 9:50:55:753	HC-06(00:0C:BF:0B:72:49)	0.065	-0.443	1.106	-5.005	9.583	32.715	-24.65	-5.40	81.11	35.8	18258	0
2024-10-13 9:50:55:780	HC-06(00:0C:BF:0B:72:49)	0.069	-0.466	1.133	-12.207	4.272	36.926	-24.77	-5.20	81.41	35.9	18258	0
2024-10-13 9:50:55:783	HC-06(00:0C:BF:0B:72:49)	0.091	-0.507	1.149	-17.883	-1.831	38.818	-24.97	-5.04	81.77	35.9	18258	0
2024-10-13 9:50:55:786	HC-06(00:0C:BF:0B:72:49)	0.122	-0.539	1.157	-20.569	-7.446	37.842	-25.20	-4.93	82.14	35.9	18258	0
2024-10-13 9:50:55:790	HC-06(00:0C:BF:0B:72:49)	0.147	-0.563	1.161	-20.142	-10.620	33.813	-25.42	-4.87	82.50	35.9	18258	0
2024-10-13 9:50:55:808	HC-06(00:0C:BF:0B:72:49)	0.172	-0.578	1.157	-17.700	-10.925	27.710	-25.63	-4.84	82.81	35.9	18258	0
2024-10-13 9:50:55:810	HC-06(00:0C:BF:0B:72:49)	0.190	-0.584	1.147	-13.672	-8.606	20.630	-25.79	-4.83	83.06	35.9	18258	0
2024-10-13 9:50:55:828	HC-06(00:0C:BF:0B:72:49)	0.195	-0.579	1.136	-8.606	-4.700	13.794	-25.89	-4.82	83.22	35.8	18258	0
2024-10-13 9:50:55:834	HC-06(00:0C:BF:0B:72:49)	0.184	-0.558	1.129	-3.662	0.244	8.484	-25.94	-4.80	83.31	35.9	18258	0
2024-10-13 9:50:55:846	HC-06(00:0C:BF:0B:72:49)	0.167	-0.536	1.130	-0.488	4.578	4.944	-25.96	-4.75	83.35	35.9	18258	0
2024-10-13 9:50:55:852	HC-06(00:0C:BF:0B:72:49)	0.155	-0.514	1.128	0.854	7.141	2.686	-25.94	-4.68	83.35	35.9	18258	0
2024-10-13 9:50:55:880	HC-06(00:0C:BF:0B:72:49)	0.145	-0.499	1.125	1.160	8.301	1.343	-25.93	-4.61	83.33	35.9	18258	0
2024-10-13 9:50:55:882	HC-06(00:0C:BF:0B:72:49)	0.137	-0.488	1.115	1.038	7.813	0.000	-25.91	-4.55	83.29	35.7	18258	0
2024-10-13 9:50:55:888	HC-06(00:0C:BF:0B:72:49)	0.130	-0.487	1.104	1.587	5.920	-1.526	-25.88	-4.50	83.25	35.9	18258	0
2024-10-13 9:50:55:890	HC-06(00:0C:BF:0B:72:49)	0.142	-0.485	1.089	2.991	2.380	-3.174	-25.85	-4.50	83.22	35.9	18258	0
2024-10-13 9:50:55:906	HC-06(00:0C:BF:0B:72:49)	0.152	-0.485	1.071	5.188	-0.488	-4.883	-25.79	-4.53	83.17	35.9	18258	0
2024-10-13 9:50:55:909	HC-06(00:0C:BF:0B:72:49)	0.162	-0.482	1.057	7.080	-1.160	-6.653	-25.71	-4.58	83.12	35.9	18258	0
2024-10-13 9:50:55:924	HC-06(00:0C:BF:0B:72:49)	0.152	-0.476	1.052	7.996	0.549	-8.240	-25.63	-4.63	83.05	35.9	18258	0
2024-10-13 9:50:55:929	HC-06(00:0C:BF:0B:72:49)	0.136	-0.471	1.053	8.423	3.418	-9.277	-25.53	-4.65	82.96	35.9	18258	0
2024-10-13 9:50:55:947	HC-06(00:0C:BF:0B:72:49)	0.125	-0.468	1.060	8.545	5.249	-9.521	-25.43	-4.66	82.85	35.9	18258	0
2024-10-13 9:50:55:949	HC-06(00:0C:BF:0B:72:49)	0.114	-0.466	1.065	8.728	5.615	-8.606	-25.33	-4.66	82.74	35.9	18258	0
2024-10-13 9:50:55:979	HC-06(00:0C:BF:0B:72:49)	0.100	-0.471	1.070	8.850	5.188	-7.263	-25.22	-4.66	82.66	35.8	18258	0
2024-10-13 9:50:55:982	HC-06(00:0C:BF:0B:72:49)	0.086	-0.480	1.073	8.667	4.578	-5.676	-25.13	-4.65	82.58	35.9	18258	0
2024-10-13 9:50:55:986	HC-06(00:0C:BF:0B:72:49)	0.082	-0.488	1.075	7.507	3.906	-4.395	-25.04	-4.65	82.52	35.8	18258	0
2024-10-13 9:50:55:991	HC-06(00:0C:BF:0B:72:49)	0.083	-0.488	1.076	5.310	2.380	-3.296	-24.97	-4.64	82.47	35.8	18258	0
2024-10-13 9:50:56:5	HC-06(00:0C:BF:0B:72:49)	0.085	-0.487	1.078	2.563	0.244	-2.380	-24.93	-4.65	82.45	36.0	18258	0
2024-10-13 9:50:56:7	HC-06(00:0C:BF:0B:72:49)	0.092	-0.491	1.084	-0.305	-2.014	-2.075	-24.92	-4.68	82.43	35.9	18258	0
2024-10-13 9:50:56:25	HC-06(00:0C:BF:0B:72:49)	0.120	-0.493	1.089	-2.563	-4.456	-1.709	-24.94	-4.73	82.43	35.9	18258	0
2024-10-13 9:50:56:28	HC-06(00:0C:BF:0B:72:49)	0.151	-0.494	1.095	-3.418	-6.104	-0.793	-24.97	-4.79	82.45	35.9	18258	0
2024-10-13 9:50:56:45	HC-06(00:0C:BF:0B:72:49)	0.176	-0.500	1.103	-2.625	-4.822	0.610	-25.00	-4.84	82.47	35.9	18258	0
2024-10-13 9:50:56:49	HC-06(00:0C:BF:0B:72:49)	0.200	-0.507	1.113	-0.488	-1.465	1.831	-25.01	-4.87	82.50	35.9	18258	0
