时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	温度(°C)	版本号()	电量(%)
2024-10-13 10:1:15:371	HC-06(556C659059FE)	0.115	0.276	0.816	-43.762	27.710	-10.864	0.36	-2.05	114.82	28.6	18258	100
2024-10-13 10:1:15:372	HC-06(556C659059FE)	0.000	0.161	0.739	-42.297	24.658	-15.747	-0.03	-1.83	114.68	28.7	18258	100
2024-10-13 10:1:15:373	HC-06(556C659059FE)	-0.087	0.024	0.703	-33.020	11.230	-16.907	-0.34	-1.72	114.51	28.5	18258	100
2024-10-13 10:1:15:374	HC-06(556C659059FE)	-0.138	-0.091	0.743	-20.447	-6.897	-14.404	-0.54	-1.79	114.36	28.6	18258	100
2024-10-13 10:1:15:375	HC-06(556C659059FE)	-0.169	-0.171	0.835	-12.268	-17.151	-8.545	-0.64	-1.97	114.26	28.6	18258	100
2024-10-13 10:1:15:412	HC-06(556C659059FE)	-0.192	-0.210	0.935	-9.460	-17.212	0.244	-0.72	-2.16	114.24	28.5	18258	100
2024-10-13 10:1:15:413	HC-06(556C659059FE)	-0.221	-0.208	1.025	-5.676	-13.672	9.888	-0.79	-2.32	114.32	28.6	18258	100
2024-10-13 10:1:15:414	HC-06(556C659059FE)	-0.248	-0.178	1.082	3.296	-17.822	18.188	-0.78	-2.47	114.48	28.6	18258	100
2024-10-13 10:1:15:478	HC-06(556C659059FE)	-0.206	-0.109	1.135	21.973	-37.109	26.733	-0.63	-2.77	114.73	28.6	18258	100
2024-10-13 10:1:15:479	HC-06(556C659059FE)	-0.050	0.013	1.196	46.631	-69.031	33.447	-0.25	-3.35	115.05	28.6	18258	100
2024-10-13 10:1:15:480	HC-06(556C659059FE)	0.203	0.223	1.314	61.951	-96.619	34.790	0.32	-4.22	115.41	28.5	18258	100
2024-10-13 10:1:15:481	HC-06(556C659059FE)	0.463	0.427	1.480	46.631	-97.900	29.236	0.82	-5.19	115.71	28.5	18258	100
2024-10-13 10:1:15:482	HC-06(556C659059FE)	0.551	0.485	1.579	17.639	-61.157	19.043	1.06	-5.88	115.92	28.3	18258	100
2024-10-13 10:1:15:482	HC-06(556C659059FE)	0.370	0.409	1.472	-4.456	8.423	6.958	1.09	-5.97	116.01	28.5	18258	100
2024-10-13 10:1:15:517	HC-06(556C659059FE)	0.119	0.214	1.192	-20.569	62.866	-1.099	0.94	-5.45	116.03	28.6	18258	100
2024-10-13 10:1:15:518	HC-06(556C659059FE)	-0.062	-0.024	0.833	-32.288	85.205	-3.784	0.69	-4.64	116.00	28.5	18258	100
2024-10-13 10:1:15:548	HC-06(556C659059FE)	-0.129	-0.225	0.525	-36.072	71.960	0.610	0.36	-3.88	116.00	28.6	18258	100
2024-10-13 10:1:15:549	HC-06(556C659059FE)	-0.217	-0.353	0.410	-28.625	39.978	4.150	0.07	-3.41	116.04	28.6	18258	100
2024-10-13 10:1:15:549	HC-06(556C659059FE)	-0.270	-0.418	0.472	-13.306	2.075	12.939	-0.11	-3.29	116.14	28.5	18258	100
2024-10-13 10:1:15:550	HC-06(556C659059FE)	-0.248	-0.404	0.636	5.249	-29.663	27.405	-0.12	-3.51	116.38	28.6	18258	100
2024-10-13 10:1:15:550	HC-06(556C659059FE)	-0.186	-0.312	0.779	15.198	-43.274	38.940	-0.03	-3.89	116.75	28.6	18258	100
2024-10-13 10:1:15:551	HC-06(556C659059FE)	-0.134	-0.169	0.922	17.212	-42.175	49.500	0.07	-4.30	117.22	28.5	18258	100
2024-10-13 10:1:15:558	HC-06(556C659059FE)	-0.065	-0.040	1.024	9.644	-26.855	55.847	0.12	-4.58	117.77	28.8	18258	100
2024-10-13 10:1:15:585	HC-06(556C659059FE)	-0.022	0.076	1.050	-0.488	-5.005	58.105	0.07	-4.64	118.36	28.6	18258	100
2024-10-13 10:1:15:586	HC-06(556C659059FE)	-0.009	0.161	1.017	-11.658	16.113	57.129	-0.08	-4.49	118.94	28.6	18258	100
2024-10-13 10:1:15:587	HC-06(556C659059FE)	-0.006	0.202	0.967	-20.142	28.931	53.101	-0.31	-4.18	119.48	28.4	18258	100
2024-10-13 10:1:15:647	HC-06(556C659059FE)	0.027	0.213	0.923	-24.963	35.034	48.035	-0.59	-3.81	119.97	28.6	18258	100
2024-10-13 10:1:15:648	HC-06(556C659059FE)	0.080	0.226	0.882	-25.635	37.903	42.847	-0.86	-3.39	120.41	28.6	18258	100
2024-10-13 10:1:15:648	HC-06(556C659059FE)	0.131	0.266	0.833	-24.597	41.565	38.269	-1.11	-2.96	120.80	28.8	18258	100
2024-10-13 10:1:15:676	HC-06(556C659059FE)	0.173	0.296	0.785	-26.062	45.288	33.386	-1.35	-2.48	121.14	28.5	18258	100
2024-10-13 10:1:15:677	HC-06(556C659059FE)	0.198	0.300	0.727	-28.809	47.852	27.344	-1.59	-1.99	121.42	28.6	18258	100
2024-10-13 10:1:15:678	HC-06(556C659059FE)	0.233	0.253	0.675	-30.212	47.913	20.569	-1.85	-1.51	121.62	28.6	18258	100
2024-10-13 10:1:15:687	HC-06(556C659059FE)	0.258	0.193	0.661	-27.893	44.678	14.587	-2.08	-1.05	121.77	28.6	18258	100
2024-10-13 10:1:15:688	HC-06(556C659059FE)	0.267	0.123	0.689	-25.513	36.560	9.155	-2.28	-0.68	121.87	28.7	18258	100
2024-10-13 10:1:15:689	HC-06(556C659059FE)	0.256	0.031	0.734	-21.667	26.306	5.432	-2.45	-0.41	121.92	28.6	18258	100
2024-10-13 10:1:15:711	HC-06(556C659059FE)	0.212	-0.075	0.802	-11.963	12.329	3.418	-2.54	-0.29	121.96	28.6	18258	100
2024-10-13 10:1:15:712	HC-06(556C659059FE)	0.167	-0.165	0.888	2.136	-5.188	4.944	-2.50	-0.34	122.01	28.6	18258	100
2024-10-13 10:1:15:712	HC-06(556C659059FE)	0.144	-0.217	0.976	18.799	-24.597	9.705	-2.32	-0.58	122.11	28.6	18258	100
2024-10-13 10:1:15:764	HC-06(556C659059FE)	0.139	-0.218	1.068	36.011	-43.823	16.235	-1.98	-1.01	122.27	28.5	18258	100
2024-10-13 10:1:15:765	HC-06(556C659059FE)	0.129	-0.167	1.162	48.828	-57.861	24.658	-1.52	-1.59	122.51	28.6	18258	100
2024-10-13 10:1:15:765	HC-06(556C659059FE)	0.097	-0.108	1.243	55.359	-62.683	32.349	-0.98	-2.24	122.84	28.6	18258	100
2024-10-13 10:1:15:766	HC-06(556C659059FE)	0.071	-0.049	1.284	59.326	-61.646	38.147	-0.41	-2.88	123.22	28.6	18258	100
2024-10-13 10:1:15:766	HC-06(556C659059FE)	0.078	-0.007	1.320	59.021	-59.143	39.063	0.15	-3.50	123.61	28.5	18258	100
2024-10-13 10:1:15:767	HC-06(556C659059FE)	0.117	0.024	1.367	57.678	-54.749	35.889	0.69	-4.08	123.99	28.6	18258	100
2024-10-13 10:1:15:807	HC-06(556C659059FE)	0.162	0.060	1.419	54.565	-47.058	29.968	1.21	-4.59	124.29	28.6	18258	100
2024-10-13 10:1:15:808	HC-06(556C659059FE)	0.159	0.070	1.422	41.931	-26.611	23.499	1.64	-4.93	124.54	28.6	18258	100
2024-10-13 10:1:15:860	HC-06(556C659059FE)	0.131	0.044	1.360	20.996	3.052	17.334	1.88	-4.98	124.73	28.6	18258	100
2024-10-13 10:1:15:862	HC-06(556C659059FE)	0.063	-0.011	1.243	4.089	24.658	12.085	1.93	-4.79	124.88	28.6	18258	100
2024-10-13 10:1:15:862	HC-06(556C659059FE)	-0.009	-0.084	1.084	-7.019	38.452	7.324	1.87	-4.44	124.97	28.5	18258	100
2024-10-13 10:1:15:863	HC-06(556C659059FE)	-0.069	-0.166	0.944	-12.573	36.865	4.272	1.74	-4.08	125.04	28.6	18258	100
2024-10-13 10:1:15:864	HC-06(556C659059FE)	-0.092	-0.231	0.869	-10.315	25.085	3.906	1.60	-3.80	125.08	28.6	18258	100
2024-10-13 10:1:15:865	HC-06(556C659059FE)	-0.051	-0.254	0.866	-4.639	9.094	5.554	1.51	-3.67	125.15	28.7	18258	100
2024-10-13 10:1:15:866	HC-06(556C659059FE)	0.002	-0.242	0.897	1.770	0.000	8.606	1.48	-3.66	125.22	28.6	18258	100
2024-10-13 10:1:15:866	HC-06(556C659059FE)	0.022	-0.179	0.925	5.859	0.305	9.888	1.49	-3.66	125.33	28.6	18258	100
2024-10-13 10:1:15:911	HC-06(556C659059FE)	-0.018	-0.121	0.927	3.784	5.249	7.019	1.49	-3.61	125.41	28.6	18258	100
2024-10-13 10:1:15:912	HC-06(556C659059FE)	-0.038	-0.101	0.941	0.061	5.859	2.869	1.46	-3.55	125.45	28.4	18258	100
2024-10-13 10:1:15:913	HC-06(556C659059FE)	-0.026	-0.095	0.999	-1.099	2.258	-0.671	1.41	-3.51	125.46	28.6	18258	100
2024-10-13 10:1:15:938	HC-06(556C659059FE)	0.015	-0.071	1.073	-1.587	1.709	-3.052	1.35	-3.48	125.44	28.6	18258	100
2024-10-13 10:1:15:939	HC-06(556C659059FE)	0.041	-0.045	1.129	-2.686	6.226	-5.249	1.30	-3.42	125.39	28.6	18258	100
2024-10-13 10:1:15:939	HC-06(556C659059FE)	0.054	-0.017	1.134	-4.211	13.611	-8.179	1.22	-3.29	125.33	28.7	18258	100
2024-10-13 10:1:15:963	HC-06(556C659059FE)	0.065	0.000	1.110	-7.202	17.395	-13.245	1.14	-3.11	125.21	28.6	18258	100
2024-10-13 10:1:15:964	HC-06(556C659059FE)	0.082	0.002	1.093	-10.742	18.677	-17.822	1.02	-2.92	125.05	28.5	18258	100
2024-10-13 10:1:15:965	HC-06(556C659059FE)	0.125	-0.008	1.071	-16.418	21.057	-22.217	0.86	-2.71	124.85	28.6	18258	100
2024-10-13 10:1:15:974	HC-06(556C659059FE)	0.167	-0.011	1.022	-23.254	28.076	-25.085	0.63	-2.44	124.61	28.5	18258	100
2024-10-13 10:1:15:975	HC-06(556C659059FE)	0.201	-0.002	0.953	-28.076	38.391	-26.978	0.35	-2.09	124.34	28.5	18258	100
2024-10-13 10:1:15:976	HC-06(556C659059FE)	0.227	0.024	0.873	-26.611	41.687	-28.992	0.07	-1.69	124.06	28.5	18258	100
2024-10-13 10:1:16:15	HC-06(556C659059FE)	0.256	0.054	0.803	-22.644	35.889	-32.043	-0.16	-1.32	123.76	28.6	18258	100
2024-10-13 10:1:16:16	HC-06(556C659059FE)	0.249	0.085	0.747	-20.264	24.353	-35.339	-0.37	-1.08	123.41	28.6	18258	100
2024-10-13 10:1:16:16	HC-06(556C659059FE)	0.242	0.093	0.719	-24.536	15.686	-37.415	-0.60	-0.94	123.04	28.5	18258	100
2024-10-13 10:1:16:47	HC-06(556C659059FE)	0.221	0.100	0.721	-26.733	11.230	-39.001	-0.85	-0.86	122.65	28.7	18258	100
2024-10-13 10:1:16:52	HC-06(556C659059FE)	0.191	0.121	0.726	-25.391	11.414	-41.443	-1.09	-0.80	122.24	28.8	18258	100
2024-10-13 10:1:16:53	HC-06(556C659059FE)	0.155	0.133	0.711	-23.865	8.545	-43.518	-1.32	-0.77	121.81	28.6	18258	100
2024-10-13 10:1:16:70	HC-06(556C659059FE)	0.089	0.117	0.695	-15.930	-1.709	-44.495	-1.48	-0.81	121.37	28.8	18258	100
2024-10-13 10:1:16:71	HC-06(556C659059FE)	0.041	0.080	0.739	-2.075	-20.508	-44.312	-1.50	-1.03	120.94	28.5	18258	100
2024-10-13 10:1:16:71	HC-06(556C659059FE)	0.006	0.045	0.840	9.277	-42.297	-43.762	-1.40	-1.46	120.51	28.7	18258	100
2024-10-13 10:1:16:100	HC-06(556C659059FE)	-0.052	-0.004	0.952	11.353	-56.641	-41.260	-1.25	-2.04	120.10	28.6	18258	100
2024-10-13 10:1:16:100	HC-06(556C659059FE)	-0.103	-0.081	1.075	9.644	-61.401	-33.997	-1.12	-2.68	119.76	28.6	18258	100
2024-10-13 10:1:16:121	HC-06(556C659059FE)	-0.115	-0.133	1.185	9.766	-54.871	-21.912	-0.99	-3.27	119.51	28.6	18258	100
2024-10-13 10:1:16:123	HC-06(556C659059FE)	-0.127	-0.114	1.255	16.479	-44.312	-10.193	-0.84	-3.75	119.39	28.4	18258	100
2024-10-13 10:1:16:123	HC-06(556C659059FE)	-0.105	-0.035	1.284	21.484	-37.720	0.977	-0.63	-4.14	119.38	28.6	18258	100
2024-10-13 10:1:16:124	HC-06(556C659059FE)	-0.072	0.048	1.304	23.010	-35.889	8.667	-0.41	-4.48	119.45	28.6	18258	100
2024-10-13 10:1:16:163	HC-06(556C659059FE)	-0.012	0.122	1.313	24.231	-36.133	11.536	-0.17	-4.82	119.57	28.6	18258	100
2024-10-13 10:1:16:163	HC-06(556C659059FE)	0.069	0.173	1.334	21.240	-35.034	9.521	0.05	-5.15	119.67	28.6	18258	100
2024-10-13 10:1:16:163	HC-06(556C659059FE)	0.132	0.193	1.342	13.123	-24.963	5.676	0.20	-5.41	119.75	28.6	18258	100
2024-10-13 10:1:16:179	HC-06(556C659059FE)	0.147	0.157	1.315	1.160	-6.653	1.282	0.26	-5.50	119.77	28.6	18258	100
2024-10-13 10:1:16:179	HC-06(556C659059FE)	0.100	0.073	1.227	-8.057	13.855	-3.113	0.21	-5.39	119.75	28.5	18258	100
2024-10-13 10:1:16:180	HC-06(556C659059FE)	0.024	-0.039	1.103	-15.869	24.719	-5.249	0.09	-5.14	119.70	28.5	18258	100
2024-10-13 10:1:16:233	HC-06(556C659059FE)	-0.043	-0.178	0.958	-21.851	27.344	-3.662	-0.09	-4.86	119.65	28.6	18258	100
2024-10-13 10:1:16:233	HC-06(556C659059FE)	-0.112	-0.269	0.885	-22.095	25.085	2.136	-0.31	-4.59	119.66	28.6	18258	100
2024-10-13 10:1:16:234	HC-06(556C659059FE)	-0.166	-0.309	0.867	-20.020	18.921	13.489	-0.53	-4.36	119.76	28.6	18258	100
2024-10-13 10:1:16:267	HC-06(556C659059FE)	-0.176	-0.283	0.897	-14.832	9.949	26.306	-0.72	-4.21	119.99	28.7	18258	100
2024-10-13 10:1:16:268	HC-06(556C659059FE)	-0.138	-0.212	0.934	-9.338	-0.244	36.255	-0.87	-4.16	120.33	28.6	18258	100
2024-10-13 10:1:16:268	HC-06(556C659059FE)	-0.065	-0.098	1.010	-7.202	-4.761	43.030	-0.99	-4.16	120.75	28.5	18258	100
2024-10-13 10:1:16:268	HC-06(556C659059FE)	0.022	0.026	1.076	-11.841	1.160	45.471	-1.14	-4.13	121.21	28.6	18258	100
2024-10-13 10:1:16:303	HC-06(556C659059FE)	0.123	0.170	1.100	-18.311	19.348	45.105	-1.35	-3.94	121.66	28.5	18258	100
2024-10-13 10:1:16:304	HC-06(556C659059FE)	0.218	0.313	1.085	-24.902	40.344	42.297	-1.61	-3.55	122.08	28.6	18258	100
2024-10-13 10:1:16:305	HC-06(556C659059FE)	0.278	0.406	0.996	-28.137	58.777	36.438	-1.90	-2.98	122.44	28.5	18258	100
2024-10-13 10:1:16:305	HC-06(556C659059FE)	0.293	0.437	0.854	-28.442	71.716	26.123	-2.16	-2.27	122.71	28.6	18258	100
2024-10-13 10:1:16:306	HC-06(556C659059FE)	0.244	0.416	0.704	-32.715	80.566	10.132	-2.43	-1.48	122.82	28.6	18258	100
2024-10-13 10:1:16:357	HC-06(556C659059FE)	0.172	0.311	0.572	-33.142	73.425	2.197	-2.71	-0.74	122.83	28.6	18258	100
2024-10-13 10:1:16:359	HC-06(556C659059FE)	0.110	0.158	0.489	-27.405	53.894	-7.080	-2.94	-0.18	122.75	28.6	18258	100
2024-10-13 10:1:16:360	HC-06(556C659059FE)	0.102	0.005	0.485	-10.315	19.348	-11.292	-3.03	0.07	122.63	28.6	18258	100
2024-10-13 10:1:16:383	HC-06(556C659059FE)	0.078	-0.075	0.577	7.935	-13.000	-11.536	-2.94	-0.01	122.53	28.6	18258	100
2024-10-13 10:1:16:411	HC-06(556C659059FE)	0.062	-0.135	0.742	25.391	-45.471	-9.338	-2.67	-0.43	122.45	28.6	18258	100
2024-10-13 10:1:16:412	HC-06(556C659059FE)	0.087	-0.153	0.910	40.161	-70.313	-5.066	-2.26	-1.11	122.43	28.6	18258	100
2024-10-13 10:1:16:413	HC-06(556C659059FE)	0.115	-0.098	1.065	52.246	-81.726	-1.587	-1.74	-1.93	122.43	28.6	18258	100
2024-10-13 10:1:16:413	HC-06(556C659059FE)	0.129	-0.020	1.171	54.565	-75.623	-0.183	-1.17	-2.74	122.45	28.5	18258	100
2024-10-13 10:1:16:431	HC-06(556C659059FE)	0.106	0.036	1.209	50.049	-58.350	-1.404	-0.64	-3.38	122.45	28.6	18258	100
2024-10-13 10:1:16:431	HC-06(556C659059FE)	0.053	0.041	1.197	36.499	-35.522	-5.676	-0.22	-3.81	122.42	28.6	18258	100
2024-10-13 10:1:16:432	HC-06(556C659059FE)	0.012	-0.029	1.171	26.306	-20.996	-10.315	0.08	-4.05	122.33	28.5	18258	100
2024-10-13 10:1:16:432	HC-06(556C659059FE)	0.018	-0.081	1.177	21.301	-21.240	-12.634	0.32	-4.26	122.20	28.5	18258	100
2024-10-13 10:1:16:462	HC-06(556C659059FE)	0.090	-0.112	1.250	18.005	-31.189	-12.695	0.52	-4.55	122.07	28.6	18258	100
2024-10-13 10:1:16:463	HC-06(556C659059FE)	0.201	-0.111	1.321	19.592	-35.828	-11.475	0.71	-4.90	121.95	28.6	18258	100
2024-10-13 10:1:16:464	HC-06(556C659059FE)	0.284	-0.068	1.330	21.179	-27.710	-10.681	0.92	-5.20	121.84	28.6	18258	100
2024-10-13 10:1:16:529	HC-06(556C659059FE)	0.251	-0.038	1.260	20.020	-8.362	-12.390	1.13	-5.33	121.72	28.6	18258	100
2024-10-13 10:1:16:529	HC-06(556C659059FE)	0.170	-0.049	1.155	14.771	7.019	-14.648	1.29	-5.29	121.58	28.7	18258	100
2024-10-13 10:1:16:530	HC-06(556C659059FE)	0.086	-0.139	1.039	5.859	13.062	-16.357	1.37	-5.17	121.42	28.7	18258	100
2024-10-13 10:1:16:530	HC-06(556C659059FE)	0.022	-0.213	0.939	2.136	14.282	-15.625	1.39	-5.04	121.27	28.6	18258	100
2024-10-13 10:1:16:555	HC-06(556C659059FE)	0.003	-0.242	0.890	-2.258	11.353	-14.160	1.37	-4.92	121.12	28.7	18258	100
2024-10-13 10:1:16:555	HC-06(556C659059FE)	-0.048	-0.248	0.878	-8.301	10.620	-13.367	1.28	-4.82	120.99	28.5	18258	100
2024-10-13 10:1:16:565	HC-06(556C659059FE)	-0.099	-0.245	0.888	-13.916	12.756	-12.390	1.13	-4.70	120.87	28.6	18258	100
2024-10-13 10:1:16:566	HC-06(556C659059FE)	-0.079	-0.236	0.931	-15.564	8.545	-12.085	0.94	-4.59	120.75	28.6	18258	100
2024-10-13 10:1:16:566	HC-06(556C659059FE)	-0.028	-0.195	1.012	-13.977	5.310	-11.353	0.76	-4.53	120.63	28.5	18258	100
2024-10-13 10:1:16:587	HC-06(556C659059FE)	0.045	-0.130	1.091	-15.564	9.766	-10.620	0.58	-4.43	120.53	28.6	18258	100
2024-10-13 10:1:16:588	HC-06(556C659059FE)	0.092	-0.063	1.105	-21.301	21.851	-10.986	0.35	-4.24	120.42	28.6	18258	100
2024-10-13 10:1:16:591	HC-06(556C659059FE)	0.114	-0.007	1.044	-26.001	33.325	-12.695	0.07	-3.92	120.30	28.6	18258	100
2024-10-13 10:1:16:610	HC-06(556C659059FE)	0.145	0.037	0.983	-28.442	38.818	-15.564	-0.23	-3.54	120.15	28.6	18258	100
2024-10-13 10:1:16:610	HC-06(556C659059FE)	0.177	0.089	0.912	-29.419	41.016	-17.151	-0.54	-3.14	119.98	28.6	18258	100
2024-10-13 10:1:16:611	HC-06(556C659059FE)	0.173	0.136	0.887	-24.048	39.612	-19.592	-0.80	-2.75	119.78	28.6	18258	100
2024-10-13 10:1:16:644	HC-06(556C659059FE)	0.182	0.188	0.844	-21.545	33.203	-22.766	-1.02	-2.41	119.56	28.7	18258	100
2024-10-13 10:1:16:645	HC-06(556C659059FE)	0.197	0.219	0.837	-23.682	21.484	-29.053	-1.24	-2.19	119.28	28.6	18258	100
2024-10-13 10:1:16:645	HC-06(556C659059FE)	0.201	0.228	0.874	-26.855	15.564	-35.278	-1.48	-2.05	118.94	28.5	18258	100
2024-10-13 10:1:16:668	HC-06(556C659059FE)	0.183	0.228	0.894	-30.334	16.968	-39.734	-1.74	-1.93	118.54	28.7	18258	100
2024-10-13 10:1:16:669	HC-06(556C659059FE)	0.128	0.217	0.898	-28.381	18.860	-43.518	-1.99	-1.79	118.11	28.5	18258	100
2024-10-13 10:1:16:670	HC-06(556C659059FE)	0.076	0.186	0.895	-19.592	10.193	-46.753	-2.16	-1.70	117.65	28.6	18258	100
2024-10-13 10:1:16:705	HC-06(556C659059FE)	0.035	0.102	0.917	-3.235	-10.376	-49.133	-2.18	-1.81	117.17	28.6	18258	100
2024-10-13 10:1:16:705	HC-06(556C659059FE)	0.022	0.040	1.004	12.695	-33.081	-50.049	-2.04	-2.13	116.68	28.6	18258	100
2024-10-13 10:1:16:737	HC-06(556C659059FE)	0.006	-0.034	1.113	18.250	-46.631	-47.363	-1.81	-2.61	116.21	28.6	18258	100
2024-10-13 10:1:16:738	HC-06(556C659059FE)	-0.007	-0.093	1.216	20.142	-44.312	-40.039	-1.56	-3.10	115.81	28.6	18258	100
2024-10-13 10:1:16:738	HC-06(556C659059FE)	-0.049	-0.106	1.261	23.804	-35.156	-29.480	-1.30	-3.49	115.49	28.6	18258	100
2024-10-13 10:1:16:739	HC-06(556C659059FE)	-0.078	-0.063	1.256	30.762	-30.334	-20.081	-0.98	-3.81	115.27	28.6	18258	100
2024-10-13 10:1:16:762	HC-06(556C659059FE)	-0.062	0.012	1.246	34.851	-34.729	-12.756	-0.62	-4.14	115.13	28.7	18258	100
2024-10-13 10:1:16:762	HC-06(556C659059FE)	0.018	0.091	1.268	35.767	-41.077	-8.545	-0.25	-4.52	115.04	28.6	18258	100
2024-10-13 10:1:16:763	HC-06(556C659059FE)	0.146	0.200	1.315	34.180	-44.312	-6.836	0.12	-4.95	114.97	28.6	18258	100
2024-10-13 10:1:16:778	HC-06(556C659059FE)	0.241	0.303	1.365	27.588	-36.438	-7.385	0.43	-5.32	114.90	28.4	18258	100
2024-10-13 10:1:16:779	HC-06(556C659059FE)	0.220	0.336	1.358	12.146	-12.756	-10.193	0.63	-5.50	114.80	28.6	18258	100
2024-10-13 10:1:16:849	HC-06(556C659059FE)	0.074	0.209	1.246	-2.319	16.724	-13.977	0.68	-5.39	114.66	28.6	18258	100
2024-10-13 10:1:16:850	HC-06(556C659059FE)	-0.092	0.001	1.076	-8.301	36.377	-14.404	0.64	-5.06	114.52	28.6	18258	100
2024-10-13 10:1:16:850	HC-06(556C659059FE)	-0.181	-0.216	0.888	-11.841	39.551	-11.230	0.57	-4.66	114.40	28.6	18258	100
2024-10-13 10:1:16:850	HC-06(556C659059FE)	-0.219	-0.346	0.755	-10.864	31.616	-5.005	0.47	-4.31	114.33	28.6	18258	100
2024-10-13 10:1:16:851	HC-06(556C659059FE)	-0.232	-0.374	0.730	-5.005	18.250	4.395	0.40	-4.08	114.35	28.6	18258	100
2024-10-13 10:1:16:851	HC-06(556C659059FE)	-0.227	-0.319	0.785	0.244	3.113	15.137	0.37	-3.99	114.48	28.5	18258	100
2024-10-13 10:1:16:871	HC-06(556C659059FE)	-0.187	-0.224	0.854	1.526	-6.836	25.391	0.35	-4.00	114.71	28.6	18258	100
2024-10-13 10:1:16:882	HC-06(556C659059FE)	-0.092	-0.107	0.933	-1.038	-12.268	33.325	0.30	-4.08	115.02	28.6	18258	100
2024-10-13 10:1:16:883	HC-06(556C659059FE)	0.054	0.059	1.026	-4.578	-10.376	38.269	0.21	-4.15	115.39	28.6	18258	100
2024-10-13 10:1:16:884	HC-06(556C659059FE)	0.186	0.242	1.102	-10.864	-0.244	39.490	0.08	-4.15	115.79	28.6	18258	100
2024-10-13 10:1:16:918	HC-06(556C659059FE)	0.284	0.376	1.110	-16.113	16.785	36.926	-0.09	-3.99	116.16	28.6	18258	100
2024-10-13 10:1:16:919	HC-06(556C659059FE)	0.325	0.467	1.027	-20.874	40.161	28.809	-0.30	-3.62	116.48	28.7	18258	100
2024-10-13 10:1:16:920	HC-06(556C659059FE)	0.296	0.457	0.854	-25.085	59.998	16.235	-0.52	-3.05	116.66	28.6	18258	100
2024-10-13 10:1:16:930	HC-06(556C659059FE)	0.217	0.380	0.649	-29.480	71.289	3.174	-0.76	-2.36	116.72	28.6	18258	100
2024-10-13 10:1:16:930	HC-06(556C659059FE)	0.143	0.230	0.463	-34.119	67.810	-6.470	-1.03	-1.69	116.66	28.6	18258	100
2024-10-13 10:1:16:958	HC-06(556C659059FE)	0.093	0.059	0.374	-31.067	52.795	-11.230	-1.30	-1.14	116.55	28.6	18258	100
2024-10-13 10:1:16:959	HC-06(556C659059FE)	0.054	-0.084	0.378	-21.301	31.921	-11.047	-1.48	-0.80	116.43	28.6	18258	100
2024-10-13 10:1:16:960	HC-06(556C659059FE)	0.052	-0.177	0.469	-8.606	8.606	-7.751	-1.55	-0.69	116.35	28.5	18258	100
2024-10-13 10:1:16:996	HC-06(556C659059FE)	0.082	-0.216	0.643	4.211	-17.029	-1.404	-1.50	-0.83	116.32	28.6	18258	100
2024-10-13 10:1:16:997	HC-06(556C659059FE)	0.104	-0.177	0.862	18.921	-40.527	6.104	-1.32	-1.21	116.37	28.8	18258	100
2024-10-13 10:1:16:997	HC-06(556C659059FE)	0.137	-0.079	1.034	32.715	-56.885	12.451	-1.02	-1.76	116.50	28.5	18258	100
2024-10-13 10:1:17:47	HC-06(556C659059FE)	0.201	0.075	1.191	42.969	-68.298	15.015	-0.60	-2.44	116.65	28.8	18258	100
2024-10-13 10:1:17:47	HC-06(556C659059FE)	0.275	0.220	1.338	36.804	-67.749	11.536	-0.19	-3.15	116.78	28.6	18258	100
2024-10-13 10:1:17:47	HC-06(556C659059FE)	0.253	0.262	1.401	23.560	-46.326	3.174	0.09	-3.71	116.85	28.6	18258	100
2024-10-13 10:1:17:48	HC-06(556C659059FE)	0.117	0.229	1.334	10.925	-9.094	-4.028	0.27	-3.93	116.82	28.6	18258	100
2024-10-13 10:1:17:48	HC-06(556C659059FE)	-0.031	0.109	1.159	-3.479	26.550	-11.047	0.30	-3.76	116.73	28.6	18258	100
2024-10-13 10:1:17:56	HC-06(556C659059FE)	-0.155	-0.042	0.959	-12.939	42.114	-15.259	0.23	-3.38	116.59	28.5	18258	100
2024-10-13 10:1:17:57	HC-06(556C659059FE)	-0.186	-0.208	0.857	-12.024	32.166	-16.296	0.12	-3.04	116.43	28.6	18258	100
2024-10-13 10:1:17:111	HC-06(556C659059FE)	-0.156	-0.328	0.891	1.892	8.118	-14.038	0.12	-2.91	116.28	28.5	18258	100
2024-10-13 10:1:17:112	HC-06(556C659059FE)	-0.100	-0.356	1.032	15.320	-14.404	-7.874	0.24	-2.99	116.19	28.6	18258	100
2024-10-13 10:1:17:113	HC-06(556C659059FE)	0.025	-0.338	1.176	20.508	-31.738	1.099	0.42	-3.26	116.17	28.6	18258	100
2024-10-13 10:1:17:138	HC-06(556C659059FE)	0.222	-0.264	1.309	18.311	-38.391	8.240	0.58	-3.63	116.24	28.7	18258	100
2024-10-13 10:1:17:139	HC-06(556C659059FE)	0.286	-0.116	1.349	16.357	-20.996	10.742	0.71	-3.89	116.35	28.6	18258	100
2024-10-13 10:1:17:139	HC-06(556C659059FE)	0.250	-0.009	1.232	2.014	10.559	8.606	0.74	-3.86	116.44	28.6	18258	100
