时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	温度(°C)	版本号()	电量(%)
2024-10-13 10:0:32:469	HC-06(00:0C:BF:0B:72:49)	0.004	0.001	0.996	-0.061	0.000	0.000	-0.02	0.00	152.90	37.5	18258	10
2024-10-13 10:0:32:470	HC-06(00:0C:BF:0B:72:49)	0.000	-0.001	0.997	0.000	0.061	0.000	-0.02	0.00	152.90	37.5	18258	10
2024-10-13 10:0:32:486	HC-06(00:0C:BF:0B:72:49)	0.000	-0.004	0.998	-0.061	0.061	0.000	-0.02	0.00	152.90	37.5	18258	10
2024-10-13 10:0:32:489	HC-06(00:0C:BF:0B:72:49)	-0.001	-0.003	1.000	0.000	0.000	0.000	-0.02	0.00	152.90	37.4	18258	10
2024-10-13 10:0:32:504	HC-06(00:0C:BF:0B:72:49)	-0.001	-0.000	1.000	0.000	0.000	0.000	-0.02	0.00	152.90	37.4	18258	10
2024-10-13 10:0:32:508	HC-06(00:0C:BF:0B:72:49)	-0.004	0.001	0.999	0.000	-0.061	0.000	-0.02	0.00	152.90	37.4	18258	10
2024-10-13 10:0:32:524	HC-06(00:0C:BF:0B:72:49)	-0.004	0.000	0.999	0.000	-0.061	0.000	-0.02	0.00	152.90	37.5	18258	10
2024-10-13 10:0:32:530	HC-06(00:0C:BF:0B:72:49)	-0.001	-0.000	1.002	0.061	0.000	0.000	-0.02	0.00	152.90	37.5	18258	10
2024-10-13 10:0:32:555	HC-06(00:0C:BF:0B:72:49)	-0.002	0.000	1.004	0.061	0.000	0.000	-0.02	0.00	152.90	37.6	18258	10
2024-10-13 10:0:32:557	HC-06(00:0C:BF:0B:72:49)	-0.002	0.000	1.003	0.000	0.000	0.000	-0.02	0.00	152.90	37.5	18258	10
2024-10-13 10:0:32:570	HC-06(00:0C:BF:0B:72:49)	-0.001	0.000	1.002	0.000	0.000	0.000	-0.02	0.00	152.90	37.5	18258	10
2024-10-13 10:0:32:572	HC-06(00:0C:BF:0B:72:49)	-0.001	0.000	1.001	-0.061	0.061	0.000	-0.02	0.00	152.90	37.5	18258	10
2024-10-13 10:0:32:584	HC-06(00:0C:BF:0B:72:49)	-0.003	0.000	1.004	-0.061	0.000	0.000	-0.02	0.00	152.90	37.4	18258	10
2024-10-13 10:0:32:588	HC-06(00:0C:BF:0B:72:49)	-0.004	0.000	1.003	-0.061	0.000	0.000	-0.02	0.00	152.90	37.5	18258	10
2024-10-13 10:0:32:607	HC-06(00:0C:BF:0B:72:49)	-0.005	-0.000	1.005	0.000	0.000	0.000	-0.02	0.00	152.90	37.5	18258	10
2024-10-13 10:0:32:609	HC-06(00:0C:BF:0B:72:49)	-0.007	0.000	1.005	0.000	-0.061	0.000	-0.02	0.00	152.90	37.5	18258	10
2024-10-13 10:0:32:625	HC-06(00:0C:BF:0B:72:49)	-0.006	0.000	1.004	0.000	-0.183	0.000	-0.02	0.00	152.90	37.5	18258	10
2024-10-13 10:0:32:628	HC-06(00:0C:BF:0B:72:49)	-0.007	0.002	1.002	0.061	-0.061	0.000	-0.02	0.00	152.90	37.4	18258	10
2024-10-13 10:0:32:645	HC-06(00:0C:BF:0B:72:49)	-0.008	0.000	1.002	0.061	-0.061	0.000	-0.02	0.00	152.90	37.6	18258	10
2024-10-13 10:0:32:651	HC-06(00:0C:BF:0B:72:49)	-0.008	-0.002	1.005	0.000	0.061	0.000	-0.02	0.00	152.90	37.5	18258	10
2024-10-13 10:0:32:670	HC-06(00:0C:BF:0B:72:49)	-0.005	-0.003	1.006	-0.122	0.000	0.000	-0.02	0.00	152.90	37.3	18258	10
2024-10-13 10:0:32:672	HC-06(00:0C:BF:0B:72:49)	0.006	-0.001	1.003	-0.061	0.183	0.000	-0.02	0.01	152.90	37.6	18258	10
2024-10-13 10:0:32:688	HC-06(00:0C:BF:0B:72:49)	0.017	0.005	0.999	-0.122	0.000	0.000	-0.02	0.01	152.90	37.3	18258	10
2024-10-13 10:0:32:692	HC-06(00:0C:BF:0B:72:49)	0.017	0.007	0.995	0.000	0.000	0.000	-0.02	0.01	152.90	37.6	18258	10
2024-10-13 10:0:32:704	HC-06(00:0C:BF:0B:72:49)	0.014	0.006	0.995	0.000	0.000	0.000	-0.02	0.01	152.90	37.5	18258	10
2024-10-13 10:0:32:707	HC-06(00:0C:BF:0B:72:49)	0.014	0.004	0.994	-0.061	0.061	-0.183	-0.02	0.01	152.90	37.5	18258	10
2024-10-13 10:0:32:725	HC-06(00:0C:BF:0B:72:49)	0.012	-0.002	0.995	-0.061	0.183	-0.305	-0.02	0.01	152.89	37.5	18258	10
2024-10-13 10:0:32:729	HC-06(00:0C:BF:0B:72:49)	0.008	-0.006	0.991	-0.122	0.244	-0.183	-0.02	0.01	152.89	37.5	18258	10
2024-10-13 10:0:32:747	HC-06(00:0C:BF:0B:72:49)	-0.002	-0.002	0.986	-0.122	0.244	-0.122	-0.02	0.01	152.89	37.5	18258	10
2024-10-13 10:0:32:749	HC-06(00:0C:BF:0B:72:49)	-0.002	-0.008	0.989	-0.122	0.244	-0.183	-0.02	0.01	152.89	37.5	18258	10
2024-10-13 10:0:32:772	HC-06(00:0C:BF:0B:72:49)	-0.000	-0.008	0.992	-0.122	0.244	-0.061	-0.02	0.01	152.89	37.6	18258	10
2024-10-13 10:0:32:774	HC-06(00:0C:BF:0B:72:49)	-0.006	-0.003	0.995	-0.061	0.122	0.000	-0.02	0.01	152.89	37.4	18258	10
2024-10-13 10:0:32:785	HC-06(00:0C:BF:0B:72:49)	-0.007	-0.006	1.001	-0.061	0.183	0.000	-0.03	0.01	152.89	37.5	18258	10
2024-10-13 10:0:32:790	HC-06(00:0C:BF:0B:72:49)	-0.000	-0.002	0.998	-0.122	0.122	0.061	-0.03	0.02	152.89	37.5	18258	10
2024-10-13 10:0:32:806	HC-06(00:0C:BF:0B:72:49)	-0.000	0.006	0.997	-0.061	0.122	0.061	-0.03	0.02	152.89	37.5	18258	10
2024-10-13 10:0:32:808	HC-06(00:0C:BF:0B:72:49)	0.000	0.006	1.003	0.000	0.122	0.000	-0.03	0.02	152.89	37.5	18258	10
2024-10-13 10:0:32:827	HC-06(00:0C:BF:0B:72:49)	0.004	0.006	1.003	0.000	0.000	0.061	-0.03	0.02	152.89	37.4	18258	10
2024-10-13 10:0:32:832	HC-06(00:0C:BF:0B:72:49)	-0.000	0.007	1.002	0.122	0.000	0.061	-0.03	0.02	152.89	37.5	18258	10
2024-10-13 10:0:32:844	HC-06(00:0C:BF:0B:72:49)	-0.002	-0.002	1.009	0.061	0.000	-0.061	-0.03	0.02	152.89	37.4	18258	10
2024-10-13 10:0:32:846	HC-06(00:0C:BF:0B:72:49)	-0.005	0.002	1.004	0.000	0.000	0.000	-0.03	0.02	152.89	37.4	18258	10
2024-10-13 10:0:32:874	HC-06(00:0C:BF:0B:72:49)	-0.008	-0.002	1.000	0.000	0.000	0.000	-0.02	0.02	152.89	37.5	18258	10
2024-10-13 10:0:32:875	HC-06(00:0C:BF:0B:72:49)	-0.013	-0.008	1.002	0.000	0.000	0.000	-0.02	0.02	152.89	37.5	18258	10
2024-10-13 10:0:32:889	HC-06(00:0C:BF:0B:72:49)	-0.010	-0.010	1.004	0.000	0.000	0.000	-0.02	0.02	152.89	37.5	18258	10
2024-10-13 10:0:32:893	HC-06(00:0C:BF:0B:72:49)	-0.000	-0.007	1.002	-0.061	0.061	0.061	-0.03	0.02	152.89	37.5	18258	10
2024-10-13 10:0:32:904	HC-06(00:0C:BF:0B:72:49)	0.005	-0.005	0.999	0.000	0.061	0.183	-0.03	0.02	152.89	37.5	18258	10
2024-10-13 10:0:32:907	HC-06(00:0C:BF:0B:72:49)	0.005	0.000	0.996	0.061	0.000	0.183	-0.03	0.02	152.89	37.4	18258	10
2024-10-13 10:0:32:924	HC-06(00:0C:BF:0B:72:49)	0.007	0.002	0.994	0.000	0.000	0.122	-0.03	0.02	152.90	37.5	18258	10
2024-10-13 10:0:32:929	HC-06(00:0C:BF:0B:72:49)	0.008	0.002	0.994	0.061	0.000	0.061	-0.03	0.02	152.90	37.5	18258	10
2024-10-13 10:0:32:947	HC-06(00:0C:BF:0B:72:49)	0.004	0.003	0.994	0.122	-0.061	0.122	-0.03	0.02	152.90	37.6	18258	10
2024-10-13 10:0:32:950	HC-06(00:0C:BF:0B:72:49)	0.002	0.001	0.999	0.061	-0.061	0.061	-0.03	0.02	152.90	37.4	18258	10
2024-10-13 10:0:32:972	HC-06(00:0C:BF:0B:72:49)	0.001	0.000	0.999	0.000	0.000	0.061	-0.03	0.02	152.90	37.5	18258	10
2024-10-13 10:0:32:975	HC-06(00:0C:BF:0B:72:49)	-0.002	0.001	0.999	-0.061	0.000	0.061	-0.03	0.02	152.90	37.4	18258	10
2024-10-13 10:0:32:984	HC-06(00:0C:BF:0B:72:49)	-0.003	0.001	1.002	0.000	0.000	0.061	-0.03	0.02	152.90	37.4	18258	10
2024-10-13 10:0:32:987	HC-06(00:0C:BF:0B:72:49)	-0.003	0.000	1.002	-0.061	0.061	0.000	-0.03	0.02	152.90	37.5	18258	10
2024-10-13 10:0:33:7	HC-06(00:0C:BF:0B:72:49)	-0.001	-0.004	1.001	0.000	0.122	0.061	-0.03	0.02	152.90	37.6	18258	10
2024-10-13 10:0:33:9	HC-06(00:0C:BF:0B:72:49)	-0.001	0.002	1.001	-0.061	0.061	0.061	-0.03	0.02	152.90	37.5	18258	10
2024-10-13 10:0:33:27	HC-06(00:0C:BF:0B:72:49)	-0.001	-0.002	1.001	-0.061	0.122	0.061	-0.03	0.02	152.90	37.5	18258	10
2024-10-13 10:0:33:33	HC-06(00:0C:BF:0B:72:49)	0.001	-0.002	1.001	0.000	0.122	0.122	-0.03	0.02	152.90	37.5	18258	10
2024-10-13 10:0:33:45	HC-06(00:0C:BF:0B:72:49)	0.000	0.000	1.000	-0.061	0.061	0.061	-0.03	0.02	152.90	37.4	18258	10
2024-10-13 10:0:33:51	HC-06(00:0C:BF:0B:72:49)	0.000	-0.000	0.999	0.000	0.000	0.000	-0.03	0.02	152.90	37.4	18258	10
2024-10-13 10:0:33:89	HC-06(00:0C:BF:0B:72:49)	-0.001	-0.000	0.997	0.000	0.000	0.000	-0.03	0.02	152.90	37.6	18258	10
2024-10-13 10:0:33:92	HC-06(00:0C:BF:0B:72:49)	-0.002	0.000	0.998	0.000	-0.061	0.000	-0.03	0.02	152.90	37.3	18258	10
2024-10-13 10:0:33:98	HC-06(00:0C:BF:0B:72:49)	0.000	-0.004	1.002	0.000	0.000	0.061	-0.03	0.02	152.90	37.5	18258	10
2024-10-13 10:0:33:106	HC-06(00:0C:BF:0B:72:49)	0.001	0.002	1.000	0.000	0.000	0.122	-0.03	0.02	152.90	37.5	18258	10
2024-10-13 10:0:33:108	HC-06(00:0C:BF:0B:72:49)	0.001	-0.000	0.999	0.000	0.000	-0.061	-0.03	0.02	152.90	37.4	18258	10
2024-10-13 10:0:33:113	HC-06(00:0C:BF:0B:72:49)	0.003	0.000	0.997	0.000	-0.061	0.000	-0.03	0.02	152.90	37.5	18258	10
2024-10-13 10:0:33:137	HC-06(00:0C:BF:0B:72:49)	0.001	0.001	0.998	0.000	0.000	0.000	-0.03	0.02	152.90	37.4	18258	10
2024-10-13 10:0:33:138	HC-06(00:0C:BF:0B:72:49)	0.001	-0.000	1.001	0.000	0.061	0.000	-0.03	0.02	152.90	37.6	18258	10
2024-10-13 10:0:33:147	HC-06(00:0C:BF:0B:72:49)	0.001	0.000	0.999	0.000	0.000	0.061	-0.03	0.02	152.90	37.5	18258	10
2024-10-13 10:0:33:149	HC-06(00:0C:BF:0B:72:49)	-0.002	0.000	1.000	-0.061	0.061	0.061	-0.03	0.02	152.90	37.5	18258	10
2024-10-13 10:0:33:169	HC-06(00:0C:BF:0B:72:49)	-0.002	-0.002	1.000	-0.122	0.061	0.061	-0.03	0.02	152.91	37.6	18258	10
2024-10-13 10:0:33:171	HC-06(00:0C:BF:0B:72:49)	0.000	-0.001	0.999	-0.061	0.061	0.061	-0.03	0.02	152.91	37.5	18258	10
2024-10-13 10:0:33:184	HC-06(00:0C:BF:0B:72:49)	-0.002	-0.002	1.000	-0.061	0.061	0.061	-0.03	0.02	152.91	37.5	18258	10
2024-10-13 10:0:33:187	HC-06(00:0C:BF:0B:72:49)	-0.000	-0.001	1.000	0.000	0.000	0.000	-0.03	0.02	152.91	37.4	18258	10
2024-10-13 10:0:33:227	HC-06(00:0C:BF:0B:72:49)	0.000	0.000	1.000	0.000	0.061	0.000	-0.03	0.02	152.91	37.5	18258	10
2024-10-13 10:0:33:229	HC-06(00:0C:BF:0B:72:49)	0.001	0.000	1.000	0.000	0.000	0.061	-0.03	0.02	152.91	37.5	18258	10
2024-10-13 10:0:33:232	HC-06(00:0C:BF:0B:72:49)	0.000	0.000	0.999	0.000	0.000	0.061	-0.03	0.02	152.91	37.4	18258	10
2024-10-13 10:0:33:234	HC-06(00:0C:BF:0B:72:49)	0.001	0.000	0.998	0.000	0.000	0.000	-0.03	0.02	152.91	37.4	18258	10
2024-10-13 10:0:33:244	HC-06(00:0C:BF:0B:72:49)	0.002	0.001	0.999	0.000	0.000	0.000	-0.03	0.02	152.91	37.5	18258	10
2024-10-13 10:0:33:247	HC-06(00:0C:BF:0B:72:49)	-0.000	0.001	0.998	0.061	0.000	0.000	-0.03	0.02	152.91	37.5	18258	10
2024-10-13 10:0:33:273	HC-06(00:0C:BF:0B:72:49)	0.001	-0.000	0.999	0.061	0.000	0.000	-0.03	0.02	152.91	37.6	18258	10
2024-10-13 10:0:33:275	HC-06(00:0C:BF:0B:72:49)	0.002	0.000	1.000	0.000	0.000	0.000	-0.03	0.02	152.91	37.6	18258	10
2024-10-13 10:0:33:286	HC-06(00:0C:BF:0B:72:49)	-0.000	-0.000	0.999	0.000	0.000	0.000	-0.03	0.02	152.91	37.5	18258	10
2024-10-13 10:0:33:291	HC-06(00:0C:BF:0B:72:49)	-0.001	-0.000	1.000	-0.061	0.000	0.000	-0.03	0.02	152.91	37.4	18258	10
2024-10-13 10:0:33:303	HC-06(00:0C:BF:0B:72:49)	-0.001	-0.002	0.999	0.000	0.000	0.000	-0.03	0.02	152.91	37.4	18258	10
2024-10-13 10:0:33:306	HC-06(00:0C:BF:0B:72:49)	-0.002	-0.005	1.000	-0.061	0.000	0.000	-0.03	0.02	152.91	37.4	18258	10
2024-10-13 10:0:33:324	HC-06(00:0C:BF:0B:72:49)	-0.001	-0.001	0.999	-0.061	0.000	0.000	-0.03	0.02	152.91	37.5	18258	10
2024-10-13 10:0:33:328	HC-06(00:0C:BF:0B:72:49)	0.001	-0.000	1.000	0.000	0.000	0.000	-0.03	0.02	152.91	37.4	18258	10
2024-10-13 10:0:33:349	HC-06(00:0C:BF:0B:72:49)	0.000	0.001	0.999	-0.061	0.061	0.000	-0.03	0.02	152.91	37.5	18258	10
2024-10-13 10:0:33:351	HC-06(00:0C:BF:0B:72:49)	-0.000	0.002	1.000	0.000	0.061	0.000	-0.03	0.02	152.91	37.5	18258	10
2024-10-13 10:0:33:371	HC-06(00:0C:BF:0B:72:49)	0.000	0.000	1.000	-0.061	0.000	0.000	-0.03	0.02	152.91	37.5	18258	10
2024-10-13 10:0:33:373	HC-06(00:0C:BF:0B:72:49)	-0.000	0.002	0.999	-0.061	0.000	0.000	-0.03	0.02	152.91	37.5	18258	10
2024-10-13 10:0:33:386	HC-06(00:0C:BF:0B:72:49)	0.000	0.001	0.999	-0.061	0.061	0.000	-0.03	0.02	152.91	37.4	18258	10
2024-10-13 10:0:33:392	HC-06(00:0C:BF:0B:72:49)	-0.000	-0.002	1.000	0.000	0.061	0.000	-0.03	0.02	152.91	37.5	18258	10
2024-10-13 10:0:33:407	HC-06(00:0C:BF:0B:72:49)	0.000	0.000	0.999	-0.061	0.122	0.000	-0.03	0.02	152.91	37.6	18258	10
2024-10-13 10:0:33:409	HC-06(00:0C:BF:0B:72:49)	-0.000	-0.003	1.000	0.000	0.000	0.000	-0.03	0.02	152.91	37.3	18258	10
2024-10-13 10:0:33:429	HC-06(00:0C:BF:0B:72:49)	0.001	-0.003	1.000	0.061	0.000	0.000	-0.03	0.02	152.91	37.5	18258	10
2024-10-13 10:0:33:431	HC-06(00:0C:BF:0B:72:49)	-0.000	-0.002	0.999	0.122	0.000	0.000	-0.03	0.02	152.91	37.5	18258	10
2024-10-13 10:0:33:445	HC-06(00:0C:BF:0B:72:49)	0.002	-0.001	1.001	0.122	-0.061	0.000	-0.03	0.02	152.91	37.5	18258	10
2024-10-13 10:0:33:451	HC-06(00:0C:BF:0B:72:49)	0.002	0.001	0.998	0.183	-0.183	0.000	-0.03	0.02	152.91	37.5	18258	10
2024-10-13 10:0:33:469	HC-06(00:0C:BF:0B:72:49)	0.000	0.000	0.998	0.183	-0.122	0.000	-0.03	0.02	152.91	37.5	18258	10
2024-10-13 10:0:33:471	HC-06(00:0C:BF:0B:72:49)	0.001	0.000	1.000	0.000	0.000	0.000	-0.03	0.02	152.91	37.5	18258	10
2024-10-13 10:0:33:486	HC-06(00:0C:BF:0B:72:49)	0.002	0.001	1.000	0.000	0.000	0.000	-0.03	0.02	152.91	37.5	18258	10
2024-10-13 10:0:33:490	HC-06(00:0C:BF:0B:72:49)	0.000	0.000	0.999	0.000	0.000	0.000	-0.03	0.02	152.91	37.5	18258	10
2024-10-13 10:0:33:504	HC-06(00:0C:BF:0B:72:49)	0.000	-0.000	1.000	0.000	0.122	0.000	-0.03	0.02	152.91	37.6	18258	10
2024-10-13 10:0:33:510	HC-06(00:0C:BF:0B:72:49)	-0.000	-0.003	1.000	0.000	0.000	0.000	-0.03	0.02	152.91	37.5	18258	10
2024-10-13 10:0:33:525	HC-06(00:0C:BF:0B:72:49)	-0.003	-0.001	1.000	-0.061	0.061	0.000	-0.03	0.02	152.91	37.5	18258	10
2024-10-13 10:0:33:531	HC-06(00:0C:BF:0B:72:49)	-0.002	-0.002	1.001	-0.061	0.061	0.000	-0.03	0.02	152.91	37.5	18258	10
2024-10-13 10:0:33:544	HC-06(00:0C:BF:0B:72:49)	-0.001	-0.001	1.001	-0.061	0.122	0.000	-0.03	0.02	152.91	37.3	18258	10
2024-10-13 10:0:33:545	HC-06(00:0C:BF:0B:72:49)	-0.001	0.000	1.000	-0.061	0.061	0.000	-0.03	0.02	152.91	37.5	18258	10
2024-10-13 10:0:33:572	HC-06(00:0C:BF:0B:72:49)	0.000	0.001	1.000	0.000	0.061	0.000	-0.03	0.02	152.91	37.5	18258	10
2024-10-13 10:0:33:574	HC-06(00:0C:BF:0B:72:49)	0.002	0.000	1.000	0.000	0.061	0.000	-0.03	0.02	152.91	37.5	18258	10
2024-10-13 10:0:33:580	HC-06(00:0C:BF:0B:72:49)	0.003	0.001	0.998	0.000	0.000	0.000	-0.03	0.02	152.91	37.4	18258	10
2024-10-13 10:0:33:588	HC-06(00:0C:BF:0B:72:49)	0.003	-0.000	0.998	0.000	0.000	0.000	-0.03	0.02	152.91	37.6	18258	10
2024-10-13 10:0:33:604	HC-06(00:0C:BF:0B:72:49)	0.002	0.000	0.999	0.000	0.000	0.000	-0.03	0.02	152.91	37.5	18258	10
2024-10-13 10:0:33:607	HC-06(00:0C:BF:0B:72:49)	0.000	0.000	1.000	-0.061	0.000	0.000	-0.03	0.02	152.91	37.5	18258	10
2024-10-13 10:0:33:625	HC-06(00:0C:BF:0B:72:49)	-0.001	-0.002	1.000	-0.061	0.000	0.000	-0.03	0.02	152.91	37.4	18258	10
2024-10-13 10:0:33:632	HC-06(00:0C:BF:0B:72:49)	-0.001	-0.000	1.000	-0.122	0.061	0.000	-0.03	0.02	152.91	37.5	18258	10
2024-10-13 10:0:33:635	HC-06(00:0C:BF:0B:72:49)	-0.001	-0.003	1.000	-0.183	0.183	0.000	-0.03	0.02	152.91	37.5	18258	10
2024-10-13 10:0:33:649	HC-06(00:0C:BF:0B:72:49)	-0.001	-0.001	1.000	-0.244	0.122	0.000	-0.03	0.02	152.91	37.4	18258	10
2024-10-13 10:0:33:668	HC-06(00:0C:BF:0B:72:49)	0.000	-0.000	0.999	-0.122	0.183	0.000	-0.04	0.02	152.91	37.4	18258	10
