时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	温度(°C)	版本号()	电量(%)
2024-10-13 9:58:1:508	HC-06(556C659059FE)	0.000	0.003	0.997	0.000	0.000	0.000	0.12	0.01	-102.99	26.6	18258	100
2024-10-13 9:58:1:538	HC-06(556C659059FE)	0.000	0.005	0.996	0.000	0.000	0.000	0.12	0.01	-102.99	26.6	18258	100
2024-10-13 9:58:1:539	HC-06(556C659059FE)	-0.001	0.006	0.996	0.000	0.000	0.000	0.12	0.01	-102.99	26.5	18258	100
2024-10-13 9:58:1:540	HC-06(556C659059FE)	0.000	0.005	0.998	0.000	0.000	0.000	0.12	0.01	-102.99	26.5	18258	100
2024-10-13 9:58:1:541	HC-06(556C659059FE)	0.000	0.003	0.999	0.000	0.000	0.000	0.12	0.01	-102.99	26.6	18258	100
2024-10-13 9:58:1:567	HC-06(556C659059FE)	0.001	0.003	1.000	0.000	0.000	0.000	0.12	0.01	-102.99	26.7	18258	100
2024-10-13 9:58:1:568	HC-06(556C659059FE)	0.001	0.003	1.000	0.000	0.000	0.000	0.12	0.01	-102.99	26.6	18258	100
2024-10-13 9:58:1:569	HC-06(556C659059FE)	0.001	0.002	0.999	0.000	0.000	0.000	0.12	0.01	-102.99	26.7	18258	100
2024-10-13 9:58:1:570	HC-06(556C659059FE)	0.003	0.001	1.000	0.000	0.000	0.000	0.12	0.01	-102.99	26.7	18258	100
2024-10-13 9:58:1:597	HC-06(556C659059FE)	0.000	0.001	1.003	0.000	0.000	0.000	0.12	0.01	-102.99	26.5	18258	100
2024-10-13 9:58:1:598	HC-06(556C659059FE)	-0.000	-0.000	1.003	0.000	0.000	0.000	0.12	0.01	-102.99	26.6	18258	100
2024-10-13 9:58:1:599	HC-06(556C659059FE)	-0.001	0.000	1.001	0.000	0.000	0.000	0.12	0.01	-102.99	26.7	18258	100
2024-10-13 9:58:1:601	HC-06(556C659059FE)	-0.002	0.001	1.000	0.000	0.000	0.000	0.12	0.01	-102.99	26.7	18258	100
2024-10-13 9:58:1:627	HC-06(556C659059FE)	-0.002	0.000	1.000	0.000	0.000	0.000	0.12	0.01	-102.99	26.5	18258	100
2024-10-13 9:58:1:628	HC-06(556C659059FE)	-0.001	0.001	1.000	0.000	0.000	0.000	0.12	0.01	-102.99	26.6	18258	100
2024-10-13 9:58:1:629	HC-06(556C659059FE)	-0.000	0.002	0.999	0.000	0.000	0.000	0.12	0.01	-102.99	26.6	18258	100
2024-10-13 9:58:1:658	HC-06(556C659059FE)	-0.001	0.004	0.998	0.000	0.000	0.000	0.12	0.01	-102.99	26.6	18258	100
2024-10-13 9:58:1:659	HC-06(556C659059FE)	0.000	0.004	0.999	0.000	0.000	0.000	0.12	0.01	-102.99	26.7	18258	100
2024-10-13 9:58:1:660	HC-06(556C659059FE)	0.001	0.005	0.999	0.000	0.000	0.000	0.12	0.01	-102.99	26.6	18258	100
2024-10-13 9:58:1:688	HC-06(556C659059FE)	0.001	0.005	0.999	0.000	0.000	0.000	0.12	0.01	-102.99	26.7	18258	100
2024-10-13 9:58:1:688	HC-06(556C659059FE)	0.000	0.004	0.999	0.000	0.000	0.000	0.12	0.01	-102.99	26.5	18258	100
2024-10-13 9:58:1:721	HC-06(556C659059FE)	0.001	0.003	1.000	0.000	0.000	0.000	0.12	0.01	-102.99	26.5	18258	100
2024-10-13 9:58:1:722	HC-06(556C659059FE)	0.002	0.003	1.000	0.000	0.000	0.000	0.12	0.01	-102.99	26.8	18258	100
2024-10-13 9:58:1:723	HC-06(556C659059FE)	0.000	0.001	1.000	0.000	0.000	0.000	0.12	0.01	-102.99	26.5	18258	100
2024-10-13 9:58:1:747	HC-06(556C659059FE)	0.001	0.001	1.000	0.000	0.000	0.000	0.12	0.01	-102.99	26.5	18258	100
2024-10-13 9:58:1:747	HC-06(556C659059FE)	0.000	0.000	0.999	0.000	0.000	0.000	0.12	0.01	-102.99	26.5	18258	100
2024-10-13 9:58:1:748	HC-06(556C659059FE)	0.002	-0.001	1.000	0.000	0.000	0.000	0.12	0.01	-102.99	26.5	18258	100
2024-10-13 9:58:1:749	HC-06(556C659059FE)	0.000	-0.000	0.999	0.000	0.000	0.000	0.12	0.01	-102.99	26.5	18258	100
2024-10-13 9:58:1:777	HC-06(556C659059FE)	0.001	0.000	1.000	0.000	0.000	0.000	0.12	0.01	-102.98	26.5	18258	100
2024-10-13 9:58:1:778	HC-06(556C659059FE)	0.000	-0.001	0.998	0.000	0.000	0.000	0.12	0.01	-102.98	26.6	18258	100
2024-10-13 9:58:1:779	HC-06(556C659059FE)	0.001	0.000	0.999	0.000	0.000	0.000	0.12	0.01	-102.98	26.6	18258	100
2024-10-13 9:58:1:807	HC-06(556C659059FE)	0.001	0.002	0.998	0.000	0.000	0.000	0.12	0.01	-102.98	26.5	18258	100
2024-10-13 9:58:1:808	HC-06(556C659059FE)	0.000	0.002	0.998	0.000	0.000	0.000	0.12	0.00	-102.98	26.6	18258	100
2024-10-13 9:58:1:810	HC-06(556C659059FE)	0.000	0.001	0.996	0.000	0.000	0.000	0.12	0.00	-102.98	26.5	18258	100
2024-10-13 9:58:1:837	HC-06(556C659059FE)	0.000	0.001	0.998	0.000	0.000	0.000	0.12	0.00	-102.98	26.5	18258	100
2024-10-13 9:58:1:838	HC-06(556C659059FE)	0.001	0.002	0.998	0.000	0.000	0.000	0.12	0.00	-102.98	26.5	18258	100
2024-10-13 9:58:1:839	HC-06(556C659059FE)	0.001	0.001	0.998	0.000	0.000	0.000	0.12	0.00	-102.98	26.6	18258	100
2024-10-13 9:58:1:867	HC-06(556C659059FE)	-0.000	0.002	0.998	0.000	0.000	0.000	0.12	0.00	-102.98	26.5	18258	100
2024-10-13 9:58:1:868	HC-06(556C659059FE)	-0.001	0.002	0.998	0.000	0.000	0.000	0.12	0.00	-102.98	26.5	18258	100
2024-10-13 9:58:1:870	HC-06(556C659059FE)	0.000	0.003	0.998	0.000	0.000	0.000	0.12	0.00	-102.98	26.5	18258	100
2024-10-13 9:58:1:897	HC-06(556C659059FE)	-0.001	0.005	0.997	0.000	0.000	0.000	0.12	0.00	-102.98	26.5	18258	100
2024-10-13 9:58:1:899	HC-06(556C659059FE)	-0.002	0.005	0.997	0.000	0.000	0.000	0.12	0.00	-102.98	26.6	18258	100
2024-10-13 9:58:1:899	HC-06(556C659059FE)	0.001	0.003	0.996	0.000	0.000	0.000	0.12	0.00	-102.98	26.5	18258	100
2024-10-13 9:58:1:927	HC-06(556C659059FE)	0.003	0.002	0.997	0.000	0.000	0.000	0.12	0.00	-102.98	26.7	18258	100
2024-10-13 9:58:1:928	HC-06(556C659059FE)	0.003	0.002	0.998	0.000	0.000	0.000	0.12	0.00	-102.98	26.6	18258	100
2024-10-13 9:58:1:929	HC-06(556C659059FE)	0.002	0.002	0.998	0.000	0.000	0.000	0.12	0.00	-102.98	26.6	18258	100
2024-10-13 9:58:1:957	HC-06(556C659059FE)	0.001	0.001	1.002	0.000	0.000	0.000	0.12	0.00	-102.98	26.6	18258	100
2024-10-13 9:58:1:958	HC-06(556C659059FE)	0.000	0.000	1.004	0.000	0.000	0.000	0.12	0.00	-102.97	26.6	18258	100
2024-10-13 9:58:1:959	HC-06(556C659059FE)	-0.000	-0.000	1.004	0.000	0.000	0.000	0.12	0.00	-102.97	26.6	18258	100
2024-10-13 9:58:1:987	HC-06(556C659059FE)	-0.003	0.000	1.005	0.000	0.000	0.000	0.12	0.00	-102.97	26.5	18258	100
2024-10-13 9:58:1:989	HC-06(556C659059FE)	-0.004	0.000	1.007	0.000	0.000	0.000	0.12	0.00	-102.97	26.7	18258	100
2024-10-13 9:58:2:18	HC-06(556C659059FE)	-0.004	0.002	1.005	0.000	0.000	0.000	0.12	0.00	-102.97	26.6	18258	100
2024-10-13 9:58:2:19	HC-06(556C659059FE)	-0.003	0.001	1.005	0.000	0.000	0.000	0.12	0.00	-102.97	26.6	18258	100
2024-10-13 9:58:2:19	HC-06(556C659059FE)	-0.001	0.002	1.004	0.000	0.000	0.000	0.12	0.00	-102.97	26.6	18258	100
2024-10-13 9:58:2:19	HC-06(556C659059FE)	-0.002	0.002	1.001	0.000	0.000	0.000	0.12	0.00	-102.97	26.6	18258	100
2024-10-13 9:58:2:46	HC-06(556C659059FE)	-0.002	0.001	1.000	0.000	0.000	0.000	0.12	0.00	-102.97	26.6	18258	100
2024-10-13 9:58:2:47	HC-06(556C659059FE)	0.000	0.000	0.998	0.000	0.000	0.000	0.12	0.00	-102.97	26.6	18258	100
2024-10-13 9:58:2:50	HC-06(556C659059FE)	-0.000	0.000	0.995	0.061	0.061	0.000	0.12	0.00	-102.97	26.6	18258	100
2024-10-13 9:58:2:77	HC-06(556C659059FE)	0.000	0.000	0.992	0.000	0.061	0.000	0.12	0.00	-102.97	26.6	18258	100
2024-10-13 9:58:2:79	HC-06(556C659059FE)	0.000	0.001	0.991	0.000	0.061	0.000	0.12	0.00	-102.97	26.7	18258	100
2024-10-13 9:58:2:138	HC-06(556C659059FE)	0.002	0.001	0.991	0.000	0.000	0.000	0.12	0.01	-102.97	26.7	18258	100
2024-10-13 9:58:2:139	HC-06(556C659059FE)	0.003	0.002	0.989	0.000	0.000	0.000	0.12	0.01	-102.97	26.5	18258	100
2024-10-13 9:58:2:167	HC-06(556C659059FE)	0.006	0.002	0.990	0.061	0.061	0.000	0.12	0.01	-102.97	26.6	18258	100
2024-10-13 9:58:2:168	HC-06(556C659059FE)	0.004	0.001	0.992	0.000	0.000	0.000	0.12	0.01	-102.97	26.6	18258	100
2024-10-13 9:58:2:169	HC-06(556C659059FE)	0.003	0.001	0.995	0.000	0.000	0.000	0.12	0.01	-102.97	26.6	18258	100
2024-10-13 9:58:2:170	HC-06(556C659059FE)	0.004	0.003	0.997	0.000	0.061	0.000	0.12	0.01	-102.97	26.6	18258	100
2024-10-13 9:58:2:197	HC-06(556C659059FE)	0.002	0.003	1.000	-0.061	0.000	0.000	0.12	0.01	-102.97	26.6	18258	100
2024-10-13 9:58:2:198	HC-06(556C659059FE)	0.000	0.001	1.001	0.000	0.000	0.000	0.12	0.00	-102.97	26.6	18258	100
2024-10-13 9:58:2:199	HC-06(556C659059FE)	0.000	0.002	1.005	0.000	0.000	0.000	0.12	0.00	-102.97	26.6	18258	100
2024-10-13 9:58:2:226	HC-06(556C659059FE)	-0.000	0.003	1.006	0.000	0.061	0.000	0.12	0.00	-102.97	26.6	18258	100
2024-10-13 9:58:2:227	HC-06(556C659059FE)	-0.001	0.003	1.008	-0.061	0.061	0.000	0.11	0.00	-102.97	26.6	18258	100
2024-10-13 9:58:2:228	HC-06(556C659059FE)	0.001	0.003	1.008	0.000	0.000	0.000	0.11	0.00	-102.97	26.6	18258	100
2024-10-13 9:58:2:228	HC-06(556C659059FE)	-0.000	0.002	1.008	-0.061	0.000	0.000	0.11	0.00	-102.97	26.6	18258	100
2024-10-13 9:58:2:257	HC-06(556C659059FE)	0.000	0.003	1.006	0.000	0.000	0.000	0.11	0.00	-102.97	26.5	18258	100
2024-10-13 9:58:2:258	HC-06(556C659059FE)	0.001	0.002	1.004	0.000	0.000	0.000	0.11	0.00	-102.97	26.7	18258	100
2024-10-13 9:58:2:259	HC-06(556C659059FE)	0.000	0.002	1.002	0.000	0.000	0.000	0.11	0.00	-102.97	26.6	18258	100
2024-10-13 9:58:2:261	HC-06(556C659059FE)	0.001	0.000	1.000	-0.061	0.000	0.000	0.11	0.00	-102.97	26.6	18258	100
2024-10-13 9:58:2:262	HC-06(556C659059FE)	0.000	0.001	1.000	-0.061	0.000	0.000	0.11	0.00	-102.97	26.6	18258	100
2024-10-13 9:58:2:287	HC-06(556C659059FE)	0.001	0.002	0.997	0.000	0.000	0.000	0.11	0.00	-102.97	26.7	18258	100
2024-10-13 9:58:2:318	HC-06(556C659059FE)	0.000	0.001	0.996	0.000	0.000	0.000	0.11	0.00	-102.97	26.6	18258	100
2024-10-13 9:58:2:318	HC-06(556C659059FE)	0.000	0.001	0.996	0.000	0.000	0.000	0.11	0.00	-102.97	26.7	18258	100
2024-10-13 9:58:2:319	HC-06(556C659059FE)	0.002	0.002	0.996	0.000	0.000	0.000	0.11	0.00	-102.97	26.6	18258	100
2024-10-13 9:58:2:319	HC-06(556C659059FE)	0.002	0.004	0.996	0.000	0.000	0.000	0.11	0.00	-102.97	26.6	18258	100
2024-10-13 9:58:2:319	HC-06(556C659059FE)	0.000	0.002	0.996	0.000	0.000	0.000	0.11	0.00	-102.97	26.7	18258	100
2024-10-13 9:58:2:347	HC-06(556C659059FE)	-0.000	0.002	0.997	0.000	0.000	0.000	0.11	0.00	-102.97	26.5	18258	100
2024-10-13 9:58:2:347	HC-06(556C659059FE)	0.002	0.001	0.998	-0.061	0.061	0.000	0.11	0.00	-102.97	26.6	18258	100
2024-10-13 9:58:2:349	HC-06(556C659059FE)	0.001	0.002	0.997	0.000	0.000	0.000	0.11	0.00	-102.97	26.6	18258	100
2024-10-13 9:58:2:350	HC-06(556C659059FE)	0.003	0.002	0.998	0.000	0.000	0.000	0.11	0.00	-102.97	26.6	18258	100
2024-10-13 9:58:2:377	HC-06(556C659059FE)	0.005	0.002	0.996	0.000	0.000	0.000	0.11	0.00	-102.97	26.5	18258	100
2024-10-13 9:58:2:378	HC-06(556C659059FE)	0.008	0.002	0.995	0.000	0.000	0.000	0.11	0.00	-102.97	26.6	18258	100
2024-10-13 9:58:2:379	HC-06(556C659059FE)	0.011	0.001	0.995	0.000	0.000	0.000	0.11	0.00	-102.97	26.6	18258	100
2024-10-13 9:58:2:407	HC-06(556C659059FE)	0.013	0.002	0.997	0.000	0.000	0.000	0.11	0.00	-102.97	26.6	18258	100
2024-10-13 9:58:2:408	HC-06(556C659059FE)	0.016	0.004	0.990	0.061	0.000	0.000	0.12	0.00	-102.97	26.6	18258	100
2024-10-13 9:58:2:410	HC-06(556C659059FE)	0.013	0.008	0.988	0.061	0.000	0.000	0.12	-0.01	-102.97	26.5	18258	100
2024-10-13 9:58:2:437	HC-06(556C659059FE)	0.018	0.009	0.996	0.061	-0.061	0.000	0.12	-0.01	-102.96	26.7	18258	100
2024-10-13 9:58:2:438	HC-06(556C659059FE)	0.020	0.011	0.990	0.122	-0.122	0.000	0.12	-0.01	-102.96	26.6	18258	100
2024-10-13 9:58:2:439	HC-06(556C659059FE)	0.013	0.014	0.990	0.061	-0.122	0.000	0.12	-0.01	-102.96	26.6	18258	100
2024-10-13 9:58:2:467	HC-06(556C659059FE)	-0.002	0.013	0.996	0.122	-0.183	0.000	0.12	-0.02	-102.96	26.7	18258	100
2024-10-13 9:58:2:468	HC-06(556C659059FE)	-0.020	0.010	0.998	0.122	-0.183	0.000	0.12	-0.02	-102.96	26.7	18258	100
2024-10-13 9:58:2:469	HC-06(556C659059FE)	-0.026	0.007	0.999	0.061	-0.122	0.305	0.13	-0.03	-102.96	26.6	18258	100
2024-10-13 9:58:2:497	HC-06(556C659059FE)	-0.016	0.003	1.005	0.061	-0.061	0.061	0.13	-0.03	-102.96	26.5	18258	100
2024-10-13 9:58:2:498	HC-06(556C659059FE)	-0.002	0.001	1.010	0.122	-0.061	0.000	0.13	-0.03	-102.96	26.7	18258	100
2024-10-13 9:58:2:499	HC-06(556C659059FE)	-0.009	0.001	1.009	0.061	-0.061	-0.122	0.13	-0.03	-102.96	26.7	18258	100
2024-10-13 9:58:2:557	HC-06(556C659059FE)	-0.017	-0.000	1.011	0.183	0.000	-0.061	0.13	-0.03	-102.96	26.5	18258	100
2024-10-13 9:58:2:559	HC-06(556C659059FE)	-0.009	0.000	1.012	0.061	0.000	-0.122	0.14	-0.03	-102.96	26.6	18258	100
2024-10-13 9:58:2:559	HC-06(556C659059FE)	-0.001	0.001	1.007	0.061	0.000	-0.122	0.14	-0.03	-102.96	26.6	18258	100
2024-10-13 9:58:2:561	HC-06(556C659059FE)	0.001	0.003	1.007	0.061	0.000	-0.122	0.14	-0.03	-102.96	26.7	18258	100
2024-10-13 9:58:2:620	HC-06(556C659059FE)	0.005	0.001	1.004	0.122	0.000	-0.244	0.14	-0.03	-102.97	26.5	18258	100
2024-10-13 9:58:2:620	HC-06(556C659059FE)	0.008	0.005	0.998	0.122	0.000	-0.183	0.14	-0.02	-102.97	26.5	18258	100
2024-10-13 9:58:2:621	HC-06(556C659059FE)	0.008	0.009	0.996	0.122	0.000	-0.122	0.14	-0.02	-102.97	26.5	18258	100
2024-10-13 9:58:2:621	HC-06(556C659059FE)	0.004	0.008	0.996	0.183	-0.061	-0.183	0.14	-0.02	-102.97	26.4	18258	100
2024-10-13 9:58:2:622	HC-06(556C659059FE)	-0.006	0.005	0.994	0.244	-0.122	-0.183	0.15	-0.03	-102.97	26.6	18258	100
2024-10-13 9:58:2:677	HC-06(556C659059FE)	-0.011	0.001	0.994	0.244	-0.122	-0.244	0.15	-0.03	-102.97	26.7	18258	100
2024-10-13 9:58:2:678	HC-06(556C659059FE)	-0.015	0.000	0.996	0.244	-0.183	-0.183	0.15	-0.03	-102.98	26.5	18258	100
2024-10-13 9:58:2:707	HC-06(556C659059FE)	-0.013	0.003	0.999	0.183	-0.183	-0.305	0.15	-0.03	-102.98	26.6	18258	100
2024-10-13 9:58:2:737	HC-06(556C659059FE)	-0.014	0.003	1.000	0.183	-0.122	-0.305	0.16	-0.03	-102.99	26.6	18258	100
2024-10-13 9:58:2:737	HC-06(556C659059FE)	-0.003	-0.007	1.005	0.183	-0.122	-0.366	0.16	-0.03	-102.99	26.5	18258	100
2024-10-13 9:58:2:738	HC-06(556C659059FE)	0.004	-0.015	1.007	0.183	0.000	-0.305	0.16	-0.03	-102.99	26.5	18258	100
2024-10-13 9:58:2:739	HC-06(556C659059FE)	0.015	-0.019	1.010	0.000	0.000	-0.122	0.16	-0.03	-102.99	26.6	18258	100
2024-10-13 9:58:2:767	HC-06(556C659059FE)	0.021	-0.015	1.011	-0.122	0.061	0.000	0.16	-0.02	-102.99	26.7	18258	100
2024-10-13 9:58:2:767	HC-06(556C659059FE)	0.015	-0.009	1.010	-0.061	0.122	0.122	0.15	-0.02	-102.99	26.5	18258	100
2024-10-13 9:58:2:768	HC-06(556C659059FE)	0.009	0.002	1.002	-0.122	0.122	0.244	0.15	-0.02	-102.99	26.6	18258	100
2024-10-13 9:58:2:769	HC-06(556C659059FE)	0.007	0.007	0.996	-0.122	0.061	0.244	0.15	-0.02	-102.99	26.6	18258	100
2024-10-13 9:58:2:769	HC-06(556C659059FE)	0.000	0.008	0.997	-0.122	0.122	0.244	0.15	-0.02	-102.99	26.6	18258	100
2024-10-13 9:58:2:797	HC-06(556C659059FE)	-0.002	0.005	0.998	-0.061	0.000	0.244	0.15	-0.02	-102.98	26.6	18258	100
2024-10-13 9:58:2:797	HC-06(556C659059FE)	-0.002	0.001	0.994	0.000	0.000	0.122	0.14	-0.02	-102.98	26.6	18258	100
2024-10-13 9:58:2:798	HC-06(556C659059FE)	-0.006	-0.001	0.992	0.000	0.061	0.061	0.14	-0.02	-102.98	26.7	18258	100
2024-10-13 9:58:2:800	HC-06(556C659059FE)	-0.007	-0.004	0.994	0.000	0.000	0.061	0.14	-0.02	-102.97	26.6	18258	100
2024-10-13 9:58:2:827	HC-06(556C659059FE)	-0.002	-0.007	0.998	0.000	0.061	0.000	0.14	-0.02	-102.97	26.5	18258	100
2024-10-13 9:58:2:828	HC-06(556C659059FE)	-0.011	-0.008	1.005	0.000	0.000	-0.061	0.14	-0.02	-102.97	26.7	18258	100
2024-10-13 9:58:2:828	HC-06(556C659059FE)	-0.004	-0.002	1.006	0.000	0.000	0.000	0.14	-0.02	-102.97	26.5	18258	100
2024-10-13 9:58:2:829	HC-06(556C659059FE)	0.002	0.004	1.000	-0.061	0.061	-0.122	0.14	-0.02	-102.98	26.7	18258	100
2024-10-13 9:58:2:856	HC-06(556C659059FE)	-0.001	0.007	0.999	-0.061	0.061	0.000	0.14	-0.02	-102.98	26.6	18258	100
2024-10-13 9:58:2:856	HC-06(556C659059FE)	0.005	0.002	1.013	-0.061	0.000	0.000	0.13	-0.02	-102.98	26.5	18258	100
2024-10-13 9:58:2:857	HC-06(556C659059FE)	0.003	0.009	1.008	-0.122	0.061	0.000	0.13	-0.02	-102.98	26.6	18258	100
2024-10-13 9:58:2:859	HC-06(556C659059FE)	-0.004	0.015	0.999	-0.122	0.000	0.000	0.13	-0.02	-102.98	26.6	18258	100
2024-10-13 9:58:2:887	HC-06(556C659059FE)	-0.001	0.007	1.009	-0.122	0.061	0.000	0.13	-0.02	-102.98	26.6	18258	100
2024-10-13 9:58:2:887	HC-06(556C659059FE)	-0.002	0.002	1.012	-0.183	0.061	0.000	0.13	-0.02	-102.98	26.7	18258	100
2024-10-13 9:58:2:922	HC-06(556C659059FE)	-0.010	0.003	1.004	-0.122	0.122	0.000	0.13	-0.02	-102.97	26.5	18258	100
2024-10-13 9:58:2:923	HC-06(556C659059FE)	-0.006	0.005	1.001	-0.122	0.122	0.000	0.13	-0.01	-102.97	26.6	18258	100
2024-10-13 9:58:2:923	HC-06(556C659059FE)	-0.008	0.007	1.002	-0.061	0.244	0.000	0.13	-0.01	-102.97	26.5	18258	100
2024-10-13 9:58:2:924	HC-06(556C659059FE)	-0.007	0.005	0.997	-0.061	0.244	0.000	0.13	-0.01	-102.97	26.5	18258	100
2024-10-13 9:58:2:924	HC-06(556C659059FE)	-0.009	0.002	0.997	-0.061	0.305	0.000	0.13	-0.01	-102.97	26.6	18258	100
2024-10-13 9:58:2:948	HC-06(556C659059FE)	-0.007	0.004	0.989	-0.061	0.305	0.061	0.13	0.00	-102.97	26.7	18258	100
2024-10-13 9:58:2:949	HC-06(556C659059FE)	-0.006	0.011	0.987	-0.061	0.366	0.061	0.13	0.00	-102.97	26.6	18258	100
2024-10-13 9:58:2:950	HC-06(556C659059FE)	0.000	0.008	0.985	0.000	0.488	0.000	0.13	0.01	-102.97	26.7	18258	100
2024-10-13 9:58:2:951	HC-06(556C659059FE)	0.010	0.000	0.987	0.000	0.488	0.122	0.13	0.02	-102.97	26.5	18258	100
2024-10-13 9:58:2:977	HC-06(556C659059FE)	0.023	-0.008	0.993	0.000	0.305	0.061	0.13	0.02	-102.97	26.6	18258	100
2024-10-13 9:58:2:978	HC-06(556C659059FE)	0.035	-0.012	0.995	0.000	0.305	-0.122	0.13	0.02	-102.97	26.7	18258	100
2024-10-13 9:58:2:979	HC-06(556C659059FE)	0.035	-0.011	0.996	0.000	0.061	-0.244	0.13	0.02	-102.97	26.7	18258	100
2024-10-13 9:58:2:981	HC-06(556C659059FE)	0.020	-0.003	0.995	0.122	0.000	-0.305	0.13	0.02	-102.98	26.6	18258	100
2024-10-13 9:58:3:7	HC-06(556C659059FE)	0.006	0.000	0.996	0.183	-0.061	-0.366	0.13	0.02	-102.98	26.5	18258	100
2024-10-13 9:58:3:8	HC-06(556C659059FE)	-0.003	0.006	0.988	0.122	-0.122	-0.366	0.13	0.01	-102.99	26.6	18258	100
2024-10-13 9:58:3:10	HC-06(556C659059FE)	-0.009	0.012	0.983	0.061	0.000	-0.183	0.13	0.01	-102.99	26.8	18258	100
2024-10-13 9:58:3:37	HC-06(556C659059FE)	-0.007	0.011	0.986	0.000	-0.061	-0.061	0.13	0.01	-102.99	26.5	18258	100
2024-10-13 9:58:3:38	HC-06(556C659059FE)	-0.010	0.009	0.991	0.061	0.000	0.061	0.13	0.01	-102.99	26.6	18258	100
2024-10-13 9:58:3:39	HC-06(556C659059FE)	0.000	0.006	0.998	0.000	0.061	0.000	0.13	0.01	-102.99	26.6	18258	100
2024-10-13 9:58:3:66	HC-06(556C659059FE)	0.005	0.006	1.000	-0.061	0.061	0.183	0.13	0.01	-102.99	26.6	18258	100
2024-10-13 9:58:3:67	HC-06(556C659059FE)	0.003	0.005	1.006	0.000	0.061	0.244	0.13	0.01	-102.99	26.6	18258	100
2024-10-13 9:58:3:69	HC-06(556C659059FE)	0.010	0.001	1.014	-0.061	0.061	0.122	0.13	0.01	-102.98	26.7	18258	100
2024-10-13 9:58:3:97	HC-06(556C659059FE)	0.008	0.002	1.014	0.061	0.000	0.061	0.13	0.01	-102.98	26.6	18258	100
2024-10-13 9:58:3:98	HC-06(556C659059FE)	-0.000	0.002	1.014	0.000	0.000	0.000	0.13	0.01	-102.98	26.6	18258	100
2024-10-13 9:58:3:99	HC-06(556C659059FE)	0.004	-0.001	1.014	0.061	0.000	0.000	0.13	0.00	-102.98	26.6	18258	100
2024-10-13 9:58:3:126	HC-06(556C659059FE)	-0.003	0.001	1.009	0.000	-0.061	-0.122	0.13	0.00	-102.98	26.6	18258	100
2024-10-13 9:58:3:128	HC-06(556C659059FE)	-0.002	0.006	1.007	0.061	-0.061	-0.122	0.13	0.00	-102.98	26.5	18258	100
2024-10-13 9:58:3:128	HC-06(556C659059FE)	0.006	0.007	0.998	0.061	-0.061	-0.183	0.13	0.00	-102.99	26.6	18258	100
2024-10-13 9:58:3:157	HC-06(556C659059FE)	0.011	0.009	0.996	0.061	0.000	-0.061	0.14	0.00	-102.99	26.7	18258	100
2024-10-13 9:58:3:159	HC-06(556C659059FE)	0.018	0.007	0.998	0.000	0.000	0.000	0.14	0.00	-102.99	26.8	18258	100
2024-10-13 9:58:3:159	HC-06(556C659059FE)	0.015	0.000	0.991	0.000	0.000	0.244	0.14	0.00	-102.99	26.6	18258	100
2024-10-13 9:58:3:187	HC-06(556C659059FE)	0.020	-0.002	0.990	0.000	0.000	0.305	0.14	0.00	-102.98	26.6	18258	100
2024-10-13 9:58:3:219	HC-06(556C659059FE)	0.025	0.002	0.988	0.000	0.000	0.305	0.14	-0.01	-102.97	26.7	18258	100
2024-10-13 9:58:3:219	HC-06(556C659059FE)	0.020	0.002	0.991	0.000	-0.183	0.305	0.14	-0.01	-102.97	26.5	18258	100
2024-10-13 9:58:3:219	HC-06(556C659059FE)	0.012	0.005	0.990	0.061	-0.122	0.305	0.14	-0.01	-102.97	26.5	18258	100
2024-10-13 9:58:3:220	HC-06(556C659059FE)	0.008	0.011	0.986	0.000	-0.244	0.366	0.14	-0.02	-102.96	26.6	18258	100
2024-10-13 9:58:3:220	HC-06(556C659059FE)	-0.013	0.014	0.985	0.000	-0.305	0.305	0.14	-0.03	-102.96	26.7	18258	100
2024-10-13 9:58:3:278	HC-06(556C659059FE)	-0.035	0.009	0.985	0.000	-0.244	0.305	0.14	-0.03	-102.96	26.6	18258	100
2024-10-13 9:58:3:279	HC-06(556C659059FE)	-0.042	-0.002	0.981	-0.061	-0.244	0.183	0.14	-0.03	-102.96	26.5	18258	100
2024-10-13 9:58:3:279	HC-06(556C659059FE)	-0.033	-0.012	0.985	-0.061	-0.122	0.061	0.14	-0.04	-102.96	26.5	18258	100
2024-10-13 9:58:3:280	HC-06(556C659059FE)	-0.019	-0.016	0.995	0.000	-0.122	-0.122	0.14	-0.04	-102.96	26.6	18258	100
2024-10-13 9:58:3:308	HC-06(556C659059FE)	-0.014	-0.014	1.004	0.000	0.000	-0.122	0.14	-0.03	-102.96	26.6	18258	100
2024-10-13 9:58:3:308	HC-06(556C659059FE)	-0.001	-0.011	1.007	-0.061	0.000	-0.183	0.14	-0.03	-102.96	26.7	18258	100
2024-10-13 9:58:3:309	HC-06(556C659059FE)	0.005	-0.003	1.016	0.000	0.000	-0.244	0.14	-0.03	-102.96	26.6	18258	100
2024-10-13 9:58:3:310	HC-06(556C659059FE)	0.008	-0.000	1.022	-0.061	0.061	-0.183	0.14	-0.03	-102.96	26.6	18258	100
2024-10-13 9:58:3:337	HC-06(556C659059FE)	0.014	0.002	1.025	-0.122	0.000	-0.244	0.13	-0.03	-102.96	26.6	18258	100
