时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	温度(°C)	版本号()	电量(%)
2024-10-13 9:59:24:428	HC-06(556C659059FE)	0.099	-0.117	1.010	23.987	-6.409	2.502	-1.52	-5.60	-124.44	27.1	18258	100
2024-10-13 9:59:24:428	HC-06(556C659059FE)	0.075	-0.089	0.958	24.841	-5.920	1.038	-1.29	-5.67	-124.43	27.1	18258	100
2024-10-13 9:59:24:429	HC-06(556C659059FE)	0.045	-0.076	0.916	22.461	-4.089	0.671	-1.07	-5.72	-124.42	27.3	18258	100
2024-10-13 9:59:24:457	HC-06(556C659059FE)	0.022	-0.063	0.886	19.775	-4.089	1.282	-0.88	-5.76	-124.40	27.2	18258	100
2024-10-13 9:59:24:457	HC-06(556C659059FE)	0.023	-0.049	0.869	14.648	-6.226	2.991	-0.74	-5.82	-124.38	27.3	18258	100
2024-10-13 9:59:24:458	HC-06(556C659059FE)	0.031	-0.043	0.877	7.141	-8.179	5.798	-0.67	-5.89	-124.33	27.4	18258	100
2024-10-13 9:59:24:459	HC-06(556C659059FE)	0.056	-0.047	0.891	0.183	-9.583	8.484	-0.68	-5.98	-124.24	27.5	18258	100
2024-10-13 9:59:24:486	HC-06(556C659059FE)	0.095	-0.065	0.933	-7.080	-11.536	10.315	-0.76	-6.08	-124.15	27.4	18258	100
2024-10-13 9:59:24:487	HC-06(556C659059FE)	0.123	-0.085	0.979	-12.573	-11.719	11.353	-0.90	-6.19	-124.03	27.4	18258	100
2024-10-13 9:59:24:519	HC-06(556C659059FE)	0.146	-0.110	1.028	-15.320	-9.705	11.536	-1.08	-6.28	-123.91	27.3	18258	100
2024-10-13 9:59:24:520	HC-06(556C659059FE)	0.162	-0.134	1.063	-13.977	-7.629	10.254	-1.25	-6.36	-123.80	27.2	18258	100
2024-10-13 9:59:24:521	HC-06(556C659059FE)	0.151	-0.152	1.063	-6.409	-5.493	6.714	-1.37	-6.41	-123.72	27.4	18258	100
2024-10-13 9:59:24:521	HC-06(556C659059FE)	0.121	-0.141	1.012	5.188	-4.639	2.319	-1.37	-6.45	-123.68	27.3	18258	100
2024-10-13 9:59:24:522	HC-06(556C659059FE)	0.096	-0.104	0.935	14.893	-6.714	-1.831	-1.26	-6.51	-123.69	27.3	18258	100
2024-10-13 9:59:24:547	HC-06(556C659059FE)	0.096	-0.057	0.847	17.334	-9.583	-4.333	-1.11	-6.60	-123.73	27.5	18258	100
2024-10-13 9:59:24:548	HC-06(556C659059FE)	0.100	-0.015	0.784	12.695	-9.277	-4.700	-0.98	-6.69	-123.77	27.3	18258	100
2024-10-13 9:59:24:549	HC-06(556C659059FE)	0.100	0.007	0.765	2.686	-4.639	-3.296	-0.94	-6.75	-123.81	27.3	18258	100
2024-10-13 9:59:24:576	HC-06(556C659059FE)	0.099	0.002	0.788	-8.850	0.793	-1.953	-1.02	-6.75	-123.83	27.3	18258	100
2024-10-13 9:59:24:578	HC-06(556C659059FE)	0.102	-0.028	0.845	-17.090	4.333	-1.282	-1.19	-6.71	-123.84	27.3	18258	100
2024-10-13 9:59:24:578	HC-06(556C659059FE)	0.100	-0.067	0.906	-17.822	5.493	-2.014	-1.38	-6.66	-123.87	27.4	18258	100
2024-10-13 9:59:24:608	HC-06(556C659059FE)	0.081	-0.089	0.938	-12.024	6.042	-3.296	-1.53	-6.60	-123.89	27.1	18258	100
2024-10-13 9:59:24:610	HC-06(556C659059FE)	0.063	-0.095	0.947	-2.563	4.761	-5.371	-1.59	-6.55	-123.94	27.3	18258	100
2024-10-13 9:59:24:611	HC-06(556C659059FE)	0.051	-0.080	0.923	6.348	2.136	-7.813	-1.56	-6.51	-124.01	27.3	18258	100
2024-10-13 9:59:24:668	HC-06(556C659059FE)	0.033	-0.050	0.874	12.939	-1.038	-9.399	-1.45	-6.52	-124.11	27.3	18258	100
2024-10-13 9:59:24:669	HC-06(556C659059FE)	0.022	-0.014	0.828	14.832	-4.761	-9.338	-1.31	-6.55	-124.20	27.5	18258	100
2024-10-13 9:59:24:670	HC-06(556C659059FE)	0.045	0.017	0.809	10.315	-9.155	-7.813	-1.19	-6.63	-124.28	27.2	18258	100
2024-10-13 9:59:24:674	HC-06(556C659059FE)	0.079	0.032	0.813	2.563	-11.169	-6.409	-1.15	-6.73	-124.34	27.3	18258	100
2024-10-13 9:59:24:697	HC-06(556C659059FE)	0.083	0.031	0.844	-4.761	-6.958	-4.944	-1.19	-6.80	-124.39	27.4	18258	100
2024-10-13 9:59:24:698	HC-06(556C659059FE)	0.072	0.019	0.882	-9.705	-0.671	-4.517	-1.27	-6.81	-124.44	27.4	18258	100
2024-10-13 9:59:24:728	HC-06(556C659059FE)	0.072	-0.004	0.920	-10.681	1.892	-5.188	-1.38	-6.79	-124.49	27.3	18258	100
2024-10-13 9:59:24:729	HC-06(556C659059FE)	0.079	-0.014	0.947	-6.042	0.000	-7.385	-1.44	-6.77	-124.56	27.3	18258	100
2024-10-13 9:59:24:758	HC-06(556C659059FE)	0.091	-0.002	0.963	-1.282	-2.808	-9.460	-1.46	-6.78	-124.65	27.1	18258	100
2024-10-13 9:59:24:759	HC-06(556C659059FE)	0.096	0.015	0.980	-0.183	-3.540	-10.681	-1.45	-6.81	-124.75	27.3	18258	100
2024-10-13 9:59:24:760	HC-06(556C659059FE)	0.098	0.024	1.007	-3.235	-0.977	-10.559	-1.46	-6.82	-124.85	27.3	18258	100
2024-10-13 9:59:24:761	HC-06(556C659059FE)	0.100	0.016	1.060	-9.033	4.395	-9.766	-1.52	-6.78	-124.95	27.2	18258	100
2024-10-13 9:59:24:819	HC-06(556C659059FE)	0.088	-0.009	1.120	-12.817	9.705	-9.644	-1.62	-6.69	-125.05	27.3	18258	100
2024-10-13 9:59:24:820	HC-06(556C659059FE)	0.076	-0.038	1.163	-10.864	12.085	-10.437	-1.72	-6.57	-125.16	27.1	18258	100
2024-10-13 9:59:24:820	HC-06(556C659059FE)	0.062	-0.056	1.188	-4.700	12.878	-11.658	-1.77	-6.43	-125.28	27.4	18258	100
2024-10-13 9:59:24:821	HC-06(556C659059FE)	0.043	-0.060	1.196	0.793	12.878	-12.512	-1.76	-6.30	-125.40	27.1	18258	100
2024-10-13 9:59:24:821	HC-06(556C659059FE)	0.035	-0.060	1.194	3.845	10.498	-12.268	-1.71	-6.18	-125.53	27.3	18258	100
2024-10-13 9:59:24:849	HC-06(556C659059FE)	0.044	-0.057	1.180	4.028	7.263	-10.559	-1.65	-6.09	-125.65	27.4	18258	100
2024-10-13 9:59:24:850	HC-06(556C659059FE)	0.058	-0.055	1.168	2.136	5.188	-7.751	-1.61	-6.03	-125.73	27.2	18258	100
2024-10-13 9:59:24:850	HC-06(556C659059FE)	0.087	-0.049	1.165	-1.953	3.967	-4.333	-1.62	-5.97	-125.78	27.3	18258	100
2024-10-13 9:59:24:852	HC-06(556C659059FE)	0.134	-0.051	1.171	-8.667	3.235	-1.160	-1.69	-5.92	-125.80	27.3	18258	100
2024-10-13 9:59:24:878	HC-06(556C659059FE)	0.176	-0.068	1.199	-14.893	5.798	1.160	-1.82	-5.86	-125.80	27.3	18258	100
2024-10-13 9:59:24:879	HC-06(556C659059FE)	0.201	-0.101	1.225	-17.517	10.437	1.953	-2.00	-5.76	-125.78	27.3	18258	100
2024-10-13 9:59:24:880	HC-06(556C659059FE)	0.205	-0.135	1.235	-13.672	14.221	0.366	-2.15	-5.62	-125.78	27.3	18258	100
2024-10-13 9:59:24:883	HC-06(556C659059FE)	0.169	-0.158	1.210	-2.075	16.296	-3.540	-2.21	-5.46	-125.81	27.1	18258	100
2024-10-13 9:59:24:907	HC-06(556C659059FE)	0.125	-0.151	1.129	13.916	13.245	-8.484	-2.11	-5.32	-125.89	27.2	18258	100
2024-10-13 9:59:24:907	HC-06(556C659059FE)	0.094	-0.109	1.020	28.809	5.066	-12.756	-1.86	-5.26	-126.01	27.4	18258	100
2024-10-13 9:59:24:908	HC-06(556C659059FE)	0.085	-0.056	0.896	37.476	-5.798	-15.625	-1.50	-5.30	-126.16	27.1	18258	100
2024-10-13 9:59:24:910	HC-06(556C659059FE)	0.091	0.017	0.773	39.856	-15.137	-15.991	-1.10	-5.43	-126.32	27.2	18258	100
2024-10-13 9:59:24:938	HC-06(556C659059FE)	0.112	0.112	0.705	29.480	-17.456	-12.695	-0.77	-5.61	-126.45	27.4	18258	100
2024-10-13 9:59:24:939	HC-06(556C659059FE)	0.159	0.188	0.749	-0.488	-13.062	-6.226	-0.69	-5.76	-126.52	27.4	18258	100
2024-10-13 9:59:24:940	HC-06(556C659059FE)	0.188	0.171	0.874	-43.945	-4.456	1.526	-1.02	-5.83	-126.53	27.2	18258	100
2024-10-13 9:59:24:941	HC-06(556C659059FE)	0.215	0.045	1.041	-73.730	4.883	8.484	-1.70	-5.81	-126.46	27.3	18258	100
2024-10-13 9:59:24:941	HC-06(556C659059FE)	0.268	-0.083	1.209	-73.486	9.216	9.521	-2.45	-5.73	-126.36	27.3	18258	100
2024-10-13 9:59:24:968	HC-06(556C659059FE)	0.265	-0.162	1.317	-56.641	11.292	3.845	-3.06	-5.63	-126.31	27.2	18258	100
2024-10-13 9:59:24:971	HC-06(556C659059FE)	0.195	-0.214	1.326	-27.222	10.010	-5.493	-3.39	-5.54	-126.35	27.2	18258	100
2024-10-13 9:59:24:972	HC-06(556C659059FE)	0.145	-0.184	1.227	9.521	1.099	-14.160	-3.38	-5.53	-126.47	27.2	18258	100
2024-10-13 9:59:24:998	HC-06(556C659059FE)	0.140	-0.090	1.099	30.029	-8.972	-19.043	-3.11	-5.61	-126.64	27.3	18258	100
2024-10-13 9:59:24:999	HC-06(556C659059FE)	0.145	0.013	0.953	30.090	-14.587	-19.043	-2.78	-5.78	-126.83	27.3	18258	100
2024-10-13 9:59:25:0	HC-06(556C659059FE)	0.158	0.075	0.861	18.860	-9.888	-15.015	-2.54	-5.92	-126.99	27.1	18258	100
2024-10-13 9:59:25:58	HC-06(556C659059FE)	0.155	0.108	0.825	2.808	0.671	-10.132	-2.46	-5.95	-127.10	27.3	18258	100
2024-10-13 9:59:25:59	HC-06(556C659059FE)	0.134	0.103	0.839	-13.489	10.437	-7.385	-2.54	-5.89	-127.18	27.2	18258	100
2024-10-13 9:59:25:60	HC-06(556C659059FE)	0.113	0.056	0.895	-22.461	14.832	-6.287	-2.72	-5.77	-127.25	27.3	18258	100
2024-10-13 9:59:25:89	HC-06(556C659059FE)	0.110	0.008	0.938	-20.142	14.648	-5.249	-2.92	-5.65	-127.31	27.4	18258	100
2024-10-13 9:59:25:149	HC-06(556C659059FE)	0.113	-0.007	0.967	-11.841	11.597	-4.578	-3.04	-5.54	-127.36	27.2	18258	100
2024-10-13 9:59:25:149	HC-06(556C659059FE)	0.123	-0.004	0.977	-6.042	8.057	-3.906	-3.09	-5.47	-127.41	27.2	18258	100
2024-10-13 9:59:25:150	HC-06(556C659059FE)	0.132	-0.007	0.976	-2.625	5.432	-3.601	-3.10	-5.43	-127.45	27.3	18258	100
2024-10-13 9:59:25:151	HC-06(556C659059FE)	0.117	-0.006	0.960	1.221	6.042	-3.113	-3.08	-5.39	-127.49	27.3	18258	100
2024-10-13 9:59:25:178	HC-06(556C659059FE)	0.106	-0.004	0.942	4.822	7.263	-2.258	-3.02	-5.34	-127.51	27.3	18258	100
2024-10-13 9:59:25:209	HC-06(556C659059FE)	0.102	-0.001	0.914	7.935	7.019	-1.648	-2.93	-5.28	-127.53	27.3	18258	100
2024-10-13 9:59:25:209	HC-06(556C659059FE)	0.093	0.004	0.885	9.644	7.324	-0.916	-2.82	-5.23	-127.55	27.4	18258	100
2024-10-13 9:59:25:211	HC-06(556C659059FE)	0.081	0.012	0.857	10.498	8.057	0.427	-2.70	-5.16	-127.55	27.3	18258	100
2024-10-13 9:59:25:212	HC-06(556C659059FE)	0.067	0.015	0.845	9.155	7.874	2.258	-2.59	-5.10	-127.53	27.4	18258	100
2024-10-13 9:59:25:237	HC-06(556C659059FE)	0.075	0.009	0.844	6.714	5.981	4.395	-2.50	-5.04	-127.50	27.2	18258	100
2024-10-13 9:59:25:237	HC-06(556C659059FE)	0.082	0.002	0.866	5.127	4.028	7.141	-2.44	-5.01	-127.43	27.3	18258	100
2024-10-13 9:59:25:238	HC-06(556C659059FE)	0.096	-0.003	0.893	2.991	2.502	9.888	-2.40	-4.99	-127.34	27.2	18258	100
2024-10-13 9:59:25:239	HC-06(556C659059FE)	0.119	-0.009	0.924	2.197	0.366	11.475	-2.37	-4.98	-127.23	27.4	18258	100
2024-10-13 9:59:25:298	HC-06(556C659059FE)	0.140	-0.011	0.955	2.380	0.061	12.878	-2.35	-4.99	-127.10	27.1	18258	100
2024-10-13 9:59:25:299	HC-06(556C659059FE)	0.143	-0.010	0.992	2.930	1.831	13.489	-2.32	-4.98	-126.96	27.2	18258	100
2024-10-13 9:59:25:299	HC-06(556C659059FE)	0.128	-0.011	1.018	4.639	3.662	13.367	-2.27	-4.95	-126.83	27.2	18258	100
2024-10-13 9:59:25:303	HC-06(556C659059FE)	0.121	-0.009	1.044	6.714	2.563	13.367	-2.21	-4.93	-126.69	27.1	18258	100
2024-10-13 9:59:25:327	HC-06(556C659059FE)	0.125	-0.006	1.074	7.141	-0.366	13.123	-2.14	-4.94	-126.56	27.1	18258	100
2024-10-13 9:59:25:327	HC-06(556C659059FE)	0.130	-0.007	1.098	5.554	-2.136	13.672	-2.08	-4.96	-126.43	27.1	18258	100
2024-10-13 9:59:25:328	HC-06(556C659059FE)	0.136	-0.021	1.122	3.174	-2.441	14.709	-2.04	-4.99	-126.28	27.3	18258	100
2024-10-13 9:59:25:329	HC-06(556C659059FE)	0.145	-0.042	1.146	1.892	-3.235	15.015	-2.03	-5.03	-126.13	27.2	18258	100
2024-10-13 9:59:25:330	HC-06(556C659059FE)	0.148	-0.063	1.164	1.770	-3.906	14.526	-2.02	-5.07	-125.97	27.3	18258	100
2024-10-13 9:59:25:358	HC-06(556C659059FE)	0.146	-0.082	1.185	2.258	-4.517	14.038	-2.00	-5.12	-125.83	27.2	18258	100
2024-10-13 9:59:25:358	HC-06(556C659059FE)	0.145	-0.099	1.198	1.953	-4.944	13.977	-1.99	-5.17	-125.69	27.3	18258	100
2024-10-13 9:59:25:359	HC-06(556C659059FE)	0.150	-0.129	1.207	1.465	-5.188	14.038	-1.98	-5.23	-125.55	27.2	18258	100
2024-10-13 9:59:25:360	HC-06(556C659059FE)	0.146	-0.164	1.198	5.066	-5.554	12.878	-1.96	-5.29	-125.41	27.3	18258	100
2024-10-13 9:59:25:387	HC-06(556C659059FE)	0.114	-0.179	1.152	13.611	-4.883	10.376	-1.87	-5.34	-125.30	27.2	18258	100
2024-10-13 9:59:25:388	HC-06(556C659059FE)	0.088	-0.166	1.084	21.729	-6.531	7.935	-1.69	-5.41	-125.21	27.2	18258	100
2024-10-13 9:59:25:416	HC-06(556C659059FE)	0.096	-0.138	1.002	25.085	-10.620	6.165	-1.46	-5.52	-125.14	27.3	18258	100
2024-10-13 9:59:25:417	HC-06(556C659059FE)	0.102	-0.113	0.935	23.865	-12.085	5.310	-1.24	-5.64	-125.08	27.1	18258	100
2024-10-13 9:59:25:418	HC-06(556C659059FE)	0.094	-0.091	0.881	20.325	-9.705	5.493	-1.05	-5.75	-125.02	27.4	18258	100
2024-10-13 9:59:25:420	HC-06(556C659059FE)	0.078	-0.075	0.856	14.160	-5.737	6.042	-0.92	-5.82	-124.96	27.3	18258	100
2024-10-13 9:59:25:446	HC-06(556C659059FE)	0.070	-0.072	0.861	5.676	-3.052	6.592	-0.87	-5.86	-124.90	27.4	18258	100
2024-10-13 9:59:25:447	HC-06(556C659059FE)	0.073	-0.083	0.878	-0.366	-3.357	6.836	-0.90	-5.89	-124.83	27.3	18258	100
2024-10-13 9:59:25:451	HC-06(556C659059FE)	0.086	-0.098	0.907	-2.930	-4.822	7.141	-0.95	-5.94	-124.76	27.1	18258	100
2024-10-13 9:59:25:451	HC-06(556C659059FE)	0.090	-0.104	0.938	-3.723	-5.127	7.446	-1.02	-5.99	-124.68	27.3	18258	100
2024-10-13 9:59:25:477	HC-06(556C659059FE)	0.094	-0.105	0.962	-4.333	-6.592	6.775	-1.09	-6.05	-124.61	27.5	18258	100
2024-10-13 9:59:25:509	HC-06(556C659059FE)	0.099	-0.105	0.975	-4.639	-8.972	5.493	-1.16	-6.13	-124.55	27.3	18258	100
2024-10-13 9:59:25:510	HC-06(556C659059FE)	0.098	-0.104	0.976	-3.296	-9.827	4.517	-1.24	-6.22	-124.49	27.3	18258	100
2024-10-13 9:59:25:511	HC-06(556C659059FE)	0.090	-0.097	0.966	0.061	-10.193	3.174	-1.27	-6.32	-124.45	27.2	18258	100
2024-10-13 9:59:25:537	HC-06(556C659059FE)	0.080	-0.082	0.938	4.028	-10.986	1.160	-1.27	-6.43	-124.44	27.1	18258	100
2024-10-13 9:59:25:537	HC-06(556C659059FE)	0.066	-0.055	0.896	7.141	-11.719	-0.671	-1.22	-6.54	-124.43	27.2	18258	100
2024-10-13 9:59:25:539	HC-06(556C659059FE)	0.062	-0.027	0.859	7.019	-12.146	-2.197	-1.18	-6.65	-124.45	27.3	18258	100
2024-10-13 9:59:25:567	HC-06(556C659059FE)	0.056	-0.008	0.829	4.028	-11.108	-2.991	-1.14	-6.76	-124.48	27.3	18258	100
2024-10-13 9:59:25:568	HC-06(556C659059FE)	0.031	0.000	0.814	0.854	-7.751	-3.235	-1.14	-6.84	-124.50	27.1	18258	100
2024-10-13 9:59:25:570	HC-06(556C659059FE)	0.008	0.004	0.820	-2.258	-4.578	-3.174	-1.17	-6.89	-124.53	27.3	18258	100
2024-10-13 9:59:25:571	HC-06(556C659059FE)	-0.014	0.003	0.837	-4.333	-3.174	-2.991	-1.22	-6.91	-124.56	27.4	18258	100
2024-10-13 9:59:25:597	HC-06(556C659059FE)	-0.022	0.000	0.866	-6.042	-3.784	-2.075	-1.29	-6.93	-124.58	27.3	18258	100
2024-10-13 9:59:25:598	HC-06(556C659059FE)	-0.012	0.000	0.892	-6.714	-5.371	-1.038	-1.36	-6.97	-124.59	27.2	18258	100
2024-10-13 9:59:25:599	HC-06(556C659059FE)	-0.008	0.000	0.919	-6.531	-5.981	-0.244	-1.43	-7.00	-124.59	27.3	18258	100
2024-10-13 9:59:25:600	HC-06(556C659059FE)	-0.012	-0.001	0.950	-5.737	-5.981	-0.061	-1.50	-7.04	-124.59	27.4	18258	100
2024-10-13 9:59:25:627	HC-06(556C659059FE)	-0.003	-0.002	0.973	-3.662	-6.470	0.000	-1.54	-7.08	-124.59	27.3	18258	100
2024-10-13 9:59:25:627	HC-06(556C659059FE)	0.019	0.000	1.000	-1.099	-7.446	-0.122	-1.56	-7.12	-124.58	27.4	18258	100
2024-10-13 9:59:25:628	HC-06(556C659059FE)	0.044	0.005	1.018	0.122	-7.080	-0.854	-1.57	-7.16	-124.58	27.1	18258	100
2024-10-13 9:59:25:630	HC-06(556C659059FE)	0.043	0.009	1.023	2.930	-3.967	-2.441	-1.54	-7.18	-124.61	27.3	18258	100
2024-10-13 9:59:25:630	HC-06(556C659059FE)	0.038	0.018	1.026	6.287	-0.732	-4.028	-1.48	-7.16	-124.64	27.1	18258	100
2024-10-13 9:59:25:658	HC-06(556C659059FE)	0.044	0.030	1.037	6.226	1.648	-4.883	-1.41	-7.12	-124.69	27.2	18258	100
2024-10-13 9:59:25:659	HC-06(556C659059FE)	0.038	0.032	1.051	3.113	5.676	-4.700	-1.36	-7.05	-124.73	27.3	18258	100
2024-10-13 9:59:25:659	HC-06(556C659059FE)	0.034	0.016	1.076	1.221	8.240	-4.272	-1.33	-6.94	-124.78	27.1	18258	100
2024-10-13 9:59:25:660	HC-06(556C659059FE)	0.054	-0.002	1.108	2.258	7.874	-4.456	-1.30	-6.84	-124.83	27.4	18258	100
2024-10-13 9:59:25:688	HC-06(556C659059FE)	0.070	-0.014	1.144	4.944	7.813	-5.005	-1.25	-6.73	-124.88	27.3	18258	100
2024-10-13 9:59:25:688	HC-06(556C659059FE)	0.080	-0.022	1.168	7.324	10.620	-5.615	-1.16	-6.61	-124.93	27.1	18258	100
2024-10-13 9:59:25:720	HC-06(556C659059FE)	0.079	-0.035	1.182	9.705	13.794	-6.897	-1.07	-6.45	-125.00	27.3	18258	100
2024-10-13 9:59:25:720	HC-06(556C659059FE)	0.076	-0.043	1.178	12.695	15.686	-8.240	-0.93	-6.28	-125.08	27.3	18258	100
2024-10-13 9:59:25:721	HC-06(556C659059FE)	0.072	-0.038	1.165	14.404	16.785	-8.606	-0.79	-6.10	-125.17	27.3	18258	100
2024-10-13 9:59:25:722	HC-06(556C659059FE)	0.070	-0.033	1.151	11.047	18.799	-6.714	-0.65	-5.90	-125.24	27.4	18258	100
2024-10-13 9:59:25:747	HC-06(556C659059FE)	0.080	-0.042	1.148	5.798	19.104	-4.517	-0.58	-5.69	-125.29	27.4	18258	100
2024-10-13 9:59:25:749	HC-06(556C659059FE)	0.097	-0.065	1.154	1.831	17.395	-2.319	-0.55	-5.49	-125.32	27.3	18258	100
2024-10-13 9:59:25:750	HC-06(556C659059FE)	0.122	-0.085	1.173	-0.366	14.648	0.000	-0.56	-5.33	-125.33	27.2	18258	100
2024-10-13 9:59:25:750	HC-06(556C659059FE)	0.161	-0.107	1.191	-1.343	12.146	1.770	-0.58	-5.19	-125.32	27.4	18258	100
2024-10-13 9:59:25:777	HC-06(556C659059FE)	0.195	-0.125	1.183	0.916	11.047	1.953	-0.59	-5.07	-125.29	27.3	18258	100
2024-10-13 9:59:25:778	HC-06(556C659059FE)	0.188	-0.127	1.143	7.080	12.939	0.183	-0.55	-4.94	-125.29	27.2	18258	100
2024-10-13 9:59:25:779	HC-06(556C659059FE)	0.171	-0.120	1.073	15.381	13.489	-3.235	-0.43	-4.80	-125.31	27.3	18258	100
2024-10-13 9:59:25:780	HC-06(556C659059FE)	0.150	-0.099	0.993	23.132	10.864	-7.324	-0.24	-4.69	-125.37	27.2	18258	100
2024-10-13 9:59:25:808	HC-06(556C659059FE)	0.115	-0.054	0.881	30.090	7.690	-10.498	0.03	-4.61	-125.47	27.4	18258	100
2024-10-13 9:59:25:808	HC-06(556C659059FE)	0.108	-0.004	0.780	30.579	4.272	-11.169	0.33	-4.56	-125.58	27.3	18258	100
2024-10-13 9:59:25:809	HC-06(556C659059FE)	0.103	0.054	0.715	23.499	2.075	-10.437	0.58	-4.55	-125.69	27.2	18258	100
2024-10-13 9:59:25:837	HC-06(556C659059FE)	0.091	0.104	0.700	6.042	2.441	-6.714	0.68	-4.54	-125.77	27.4	18258	100
2024-10-13 9:59:25:838	HC-06(556C659059FE)	0.126	0.123	0.758	-20.813	-0.610	-1.221	0.53	-4.54	-125.79	27.2	18258	100
2024-10-13 9:59:25:839	HC-06(556C659059FE)	0.192	0.082	0.882	-50.781	-5.310	4.089	0.09	-4.60	-125.77	27.1	18258	100
2024-10-13 9:59:25:868	HC-06(556C659059FE)	0.235	-0.010	1.045	-70.251	-3.296	9.888	-0.58	-4.65	-125.68	27.4	18258	100
2024-10-13 9:59:25:868	HC-06(556C659059FE)	0.272	-0.104	1.213	-72.632	-0.244	11.230	-1.31	-4.67	-125.56	27.2	18258	100
2024-10-13 9:59:25:872	HC-06(556C659059FE)	0.276	-0.178	1.330	-62.073	1.526	6.714	-1.97	-4.68	-125.48	27.3	18258	100
2024-10-13 9:59:25:896	HC-06(556C659059FE)	0.217	-0.226	1.341	-35.950	0.000	-1.770	-2.41	-4.69	-125.47	27.3	18258	100
2024-10-13 9:59:25:898	HC-06(556C659059FE)	0.159	-0.204	1.250	-1.709	-6.470	-10.742	-2.52	-4.76	-125.56	27.2	18258	100
2024-10-13 9:59:25:899	HC-06(556C659059FE)	0.148	-0.103	1.078	29.480	-20.142	-17.517	-2.29	-4.95	-125.72	27.4	18258	100
2024-10-13 9:59:25:927	HC-06(556C659059FE)	0.152	0.020	0.916	36.316	-26.123	-19.653	-1.92	-5.23	-125.90	27.3	18258	100
2024-10-13 9:59:25:927	HC-06(556C659059FE)	0.150	0.107	0.801	25.513	-23.621	-17.883	-1.62	-5.50	-126.08	27.3	18258	100
2024-10-13 9:59:25:929	HC-06(556C659059FE)	0.171	0.165	0.721	8.179	-15.442	-13.794	-1.48	-5.71	-126.22	27.3	18258	100
2024-10-13 9:59:25:987	HC-06(556C659059FE)	0.173	0.185	0.730	-14.038	-3.967	-10.315	-1.55	-5.80	-126.33	27.4	18258	100
2024-10-13 9:59:25:989	HC-06(556C659059FE)	0.170	0.140	0.790	-33.386	4.761	-9.094	-1.82	-5.80	-126.42	27.3	18258	100
2024-10-13 9:59:26:20	HC-06(556C659059FE)	0.150	0.070	0.863	-37.292	9.399	-9.460	-2.17	-5.73	-126.51	27.4	18258	100
2024-10-13 9:59:26:20	HC-06(556C659059FE)	0.139	0.023	0.919	-28.503	8.789	-11.169	-2.45	-5.67	-126.62	27.2	18258	100
2024-10-13 9:59:26:21	HC-06(556C659059FE)	0.150	0.006	0.944	-17.578	4.089	-13.733	-2.61	-5.65	-126.75	27.1	18258	100
2024-10-13 9:59:26:21	HC-06(556C659059FE)	0.147	0.006	0.939	-7.385	0.061	-16.357	-2.68	-5.67	-126.91	27.2	18258	100
2024-10-13 9:59:26:78	HC-06(556C659059FE)	0.137	0.017	0.902	0.916	-0.488	-18.616	-2.65	-5.70	-127.10	27.4	18258	100
2024-10-13 9:59:26:80	HC-06(556C659059FE)	0.119	0.036	0.853	6.653	1.099	-20.020	-2.55	-5.73	-127.29	27.1	18258	100
2024-10-13 9:59:26:81	HC-06(556C659059FE)	0.097	0.062	0.807	8.301	3.845	-20.508	-2.43	-5.73	-127.50	27.4	18258	100
2024-10-13 9:59:26:81	HC-06(556C659059FE)	0.073	0.074	0.781	5.615	7.019	-19.531	-2.32	-5.70	-127.69	27.3	18258	100
2024-10-13 9:59:26:108	HC-06(556C659059FE)	0.046	0.069	0.776	2.258	9.338	-18.066	-2.25	-5.64	-127.88	27.3	18258	100
2024-10-13 9:59:26:110	HC-06(556C659059FE)	0.030	0.058	0.795	-0.732	10.986	-15.442	-2.21	-5.55	-128.05	27.3	18258	100
2024-10-13 9:59:26:111	HC-06(556C659059FE)	0.031	0.040	0.829	-4.333	12.085	-12.268	-2.20	-5.45	-128.18	27.2	18258	100
2024-10-13 9:59:26:119	HC-06(556C659059FE)	0.018	0.015	0.868	-6.226	13.550	-8.972	-2.22	-5.34	-128.28	27.3	18258	100
2024-10-13 9:59:26:138	HC-06(556C659059FE)	-0.001	-0.012	0.910	-4.883	13.489	-5.249	-2.25	-5.21	-128.35	27.2	18258	100
2024-10-13 9:59:26:139	HC-06(556C659059FE)	0.006	-0.035	0.961	-2.014	9.277	-2.136	-2.25	-5.12	-128.38	27.4	18258	100
2024-10-13 9:59:26:140	HC-06(556C659059FE)	0.025	-0.044	1.006	0.732	4.395	1.038	-2.22	-5.06	-128.38	27.1	18258	100
2024-10-13 9:59:26:140	HC-06(556C659059FE)	0.033	-0.051	1.046	2.197	2.930	4.395	-2.19	-5.04	-128.35	27.4	18258	100
2024-10-13 9:59:26:169	HC-06(556C659059FE)	0.023	-0.060	1.086	4.333	3.174	7.996	-2.15	-5.00	-128.28	27.2	18258	100
2024-10-13 9:59:26:170	HC-06(556C659059FE)	0.027	-0.064	1.111	7.690	1.526	11.169	-2.08	-4.97	-128.17	27.3	18258	100
2024-10-13 9:59:26:170	HC-06(556C659059FE)	0.050	-0.061	1.126	12.451	-2.441	13.367	-1.97	-4.97	-128.04	27.3	18258	100
