时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	温度(°C)	版本号()	电量(%)
2024-10-13 10:0:32:503	HC-06(556C659059FE)	-0.004	0.014	0.998	0.000	0.000	0.000	0.04	0.01	0.00	28.1	18258	100
2024-10-13 10:0:32:503	HC-06(556C659059FE)	-0.003	0.011	0.998	0.000	0.000	0.000	0.04	0.01	0.00	28.0	18258	100
2024-10-13 10:0:32:528	HC-06(556C659059FE)	-0.002	0.003	0.999	0.000	0.000	0.000	0.04	0.01	0.00	28.2	18258	100
2024-10-13 10:0:32:529	HC-06(556C659059FE)	-0.001	0.001	1.000	0.000	0.000	0.000	0.04	0.01	0.00	28.1	18258	100
2024-10-13 10:0:32:529	HC-06(556C659059FE)	0.000	-0.002	1.000	0.000	0.000	0.000	0.05	0.02	0.00	28.1	18258	100
2024-10-13 10:0:32:530	HC-06(556C659059FE)	0.001	-0.006	0.999	0.000	0.000	0.000	0.05	0.02	0.00	28.1	18258	100
2024-10-13 10:0:32:530	HC-06(556C659059FE)	0.002	-0.007	0.999	0.000	0.000	0.000	0.05	0.02	0.00	28.1	18258	100
2024-10-13 10:0:32:560	HC-06(556C659059FE)	0.002	-0.004	1.000	0.000	0.000	0.000	0.05	0.02	0.00	28.2	18258	100
2024-10-13 10:0:32:560	HC-06(556C659059FE)	0.001	-0.000	1.000	0.000	0.000	0.000	0.05	0.02	0.00	28.1	18258	100
2024-10-13 10:0:32:560	HC-06(556C659059FE)	0.002	0.002	1.000	0.000	0.000	0.000	0.05	0.02	0.00	28.2	18258	100
2024-10-13 10:0:32:561	HC-06(556C659059FE)	0.003	0.002	0.998	0.000	0.000	0.000	0.05	0.02	0.00	28.1	18258	100
2024-10-13 10:0:32:589	HC-06(556C659059FE)	0.003	0.000	0.998	0.000	0.000	0.000	0.05	0.02	0.00	28.2	18258	100
2024-10-13 10:0:32:618	HC-06(556C659059FE)	0.003	0.000	0.999	0.000	0.000	0.000	0.05	0.02	0.00	28.1	18258	100
2024-10-13 10:0:32:618	HC-06(556C659059FE)	0.002	-0.000	1.002	0.000	0.000	0.000	0.05	0.02	0.00	28.1	18258	100
2024-10-13 10:0:32:618	HC-06(556C659059FE)	0.001	0.000	1.003	0.000	0.000	0.000	0.05	0.02	0.00	28.2	18258	100
2024-10-13 10:0:32:622	HC-06(556C659059FE)	-0.000	0.001	1.002	0.000	0.000	0.000	0.05	0.02	0.00	28.1	18258	100
2024-10-13 10:0:32:648	HC-06(556C659059FE)	0.000	0.003	1.003	0.000	0.000	0.000	0.05	0.02	0.00	28.2	18258	100
2024-10-13 10:0:32:648	HC-06(556C659059FE)	0.000	0.004	1.002	0.000	0.000	0.000	0.05	0.02	0.00	28.1	18258	100
2024-10-13 10:0:32:649	HC-06(556C659059FE)	0.000	0.004	1.001	0.000	0.000	0.000	0.05	0.02	0.00	28.1	18258	100
2024-10-13 10:0:32:651	HC-06(556C659059FE)	0.000	0.005	1.001	0.000	0.000	0.000	0.05	0.02	0.00	28.2	18258	100
2024-10-13 10:0:32:651	HC-06(556C659059FE)	0.000	0.008	1.002	0.000	0.000	0.000	0.05	0.02	0.00	28.2	18258	100
2024-10-13 10:0:32:678	HC-06(556C659059FE)	0.000	0.010	1.003	0.000	0.000	0.000	0.05	0.02	0.00	28.0	18258	100
2024-10-13 10:0:32:680	HC-06(556C659059FE)	-0.001	0.006	1.002	0.000	0.000	0.000	0.05	0.02	0.00	28.1	18258	100
2024-10-13 10:0:32:681	HC-06(556C659059FE)	-0.002	0.009	1.002	0.000	0.000	0.000	0.05	0.02	0.00	28.1	18258	100
2024-10-13 10:0:32:681	HC-06(556C659059FE)	-0.007	0.010	1.000	0.000	0.000	0.000	0.05	0.02	0.00	28.1	18258	100
2024-10-13 10:0:32:714	HC-06(556C659059FE)	-0.012	0.014	1.001	0.000	0.000	0.000	0.06	0.02	0.00	28.2	18258	100
2024-10-13 10:0:32:714	HC-06(556C659059FE)	-0.015	0.015	1.000	0.000	0.000	0.000	0.06	0.02	0.00	28.1	18258	100
2024-10-13 10:0:32:715	HC-06(556C659059FE)	-0.011	0.009	0.999	0.122	0.000	0.000	0.07	0.02	0.00	28.1	18258	100
2024-10-13 10:0:32:715	HC-06(556C659059FE)	-0.007	0.005	0.993	0.122	0.000	0.000	0.07	0.02	0.00	28.2	18258	100
2024-10-13 10:0:32:738	HC-06(556C659059FE)	0.001	-0.002	0.992	0.000	0.000	-0.366	0.07	0.02	0.00	28.1	18258	100
2024-10-13 10:0:32:739	HC-06(556C659059FE)	0.006	-0.023	0.995	-0.061	-0.061	-0.305	0.07	0.02	-0.01	28.2	18258	100
2024-10-13 10:0:32:740	HC-06(556C659059FE)	0.008	-0.023	0.993	0.183	0.000	-0.244	0.07	0.02	-0.01	28.1	18258	100
2024-10-13 10:0:32:740	HC-06(556C659059FE)	0.013	-0.015	0.987	0.000	0.000	-0.183	0.07	0.02	-0.01	28.2	18258	100
2024-10-13 10:0:32:768	HC-06(556C659059FE)	0.016	-0.025	0.989	0.000	0.000	-0.183	0.07	0.02	-0.01	28.1	18258	100
2024-10-13 10:0:32:769	HC-06(556C659059FE)	0.014	-0.026	0.993	0.061	0.000	-0.061	0.07	0.02	-0.01	28.1	18258	100
2024-10-13 10:0:32:769	HC-06(556C659059FE)	0.010	-0.019	0.994	0.061	0.000	0.000	0.07	0.02	-0.01	28.2	18258	100
2024-10-13 10:0:32:770	HC-06(556C659059FE)	0.006	-0.009	0.996	0.122	0.000	0.061	0.07	0.02	-0.01	28.1	18258	100
2024-10-13 10:0:32:771	HC-06(556C659059FE)	0.002	0.001	1.002	0.061	0.000	0.061	0.07	0.02	-0.01	28.1	18258	100
2024-10-13 10:0:32:799	HC-06(556C659059FE)	-0.000	0.007	1.004	0.000	0.000	0.000	0.07	0.02	-0.01	28.1	18258	100
2024-10-13 10:0:32:799	HC-06(556C659059FE)	-0.005	0.010	1.005	0.000	0.000	0.000	0.07	0.02	-0.01	28.1	18258	100
2024-10-13 10:0:32:801	HC-06(556C659059FE)	-0.006	0.012	1.010	0.000	0.000	0.000	0.06	0.02	-0.01	28.1	18258	100
2024-10-13 10:0:32:801	HC-06(556C659059FE)	-0.002	0.009	1.012	0.000	0.000	0.000	0.06	0.02	-0.01	28.1	18258	100
2024-10-13 10:0:32:829	HC-06(556C659059FE)	-0.002	0.006	1.011	0.122	0.000	0.000	0.06	0.02	-0.01	28.0	18258	100
2024-10-13 10:0:32:829	HC-06(556C659059FE)	-0.001	0.006	1.006	0.000	0.000	0.000	0.06	0.02	-0.01	28.1	18258	100
2024-10-13 10:0:32:829	HC-06(556C659059FE)	0.000	0.001	1.004	0.000	0.000	0.000	0.06	0.02	-0.01	28.1	18258	100
2024-10-13 10:0:32:831	HC-06(556C659059FE)	0.000	-0.001	1.001	-0.061	0.000	0.061	0.06	0.02	-0.01	28.1	18258	100
2024-10-13 10:0:32:859	HC-06(556C659059FE)	0.003	0.001	0.999	0.000	0.000	0.000	0.06	0.02	-0.01	28.1	18258	100
2024-10-13 10:0:32:860	HC-06(556C659059FE)	0.001	-0.008	0.999	0.000	0.000	0.061	0.06	0.02	-0.01	28.1	18258	100
2024-10-13 10:0:32:890	HC-06(556C659059FE)	0.000	-0.010	0.999	0.000	0.000	0.061	0.06	0.02	-0.01	28.2	18258	100
2024-10-13 10:0:32:890	HC-06(556C659059FE)	0.001	-0.004	0.997	-0.122	0.000	0.061	0.06	0.02	-0.01	28.1	18258	100
2024-10-13 10:0:32:919	HC-06(556C659059FE)	0.001	-0.002	0.994	-0.122	0.000	0.122	0.05	0.02	-0.01	28.1	18258	100
2024-10-13 10:0:32:919	HC-06(556C659059FE)	0.000	-0.005	0.995	0.000	0.000	0.061	0.05	0.02	-0.01	28.1	18258	100
2024-10-13 10:0:32:920	HC-06(556C659059FE)	0.000	0.000	0.995	0.000	0.000	-0.061	0.05	0.02	-0.01	28.1	18258	100
2024-10-13 10:0:32:921	HC-06(556C659059FE)	0.000	-0.002	0.995	0.061	0.000	0.000	0.05	0.02	-0.01	28.2	18258	100
2024-10-13 10:0:32:979	HC-06(556C659059FE)	0.000	0.000	0.997	-0.061	0.000	0.000	0.05	0.02	-0.01	28.1	18258	100
2024-10-13 10:0:32:981	HC-06(556C659059FE)	-0.001	0.006	0.997	0.000	0.000	0.061	0.05	0.02	-0.01	28.1	18258	100
2024-10-13 10:0:32:981	HC-06(556C659059FE)	0.000	0.007	0.999	0.000	0.000	0.000	0.05	0.02	-0.01	28.2	18258	100
2024-10-13 10:0:32:982	HC-06(556C659059FE)	0.000	0.001	1.000	0.000	0.000	0.000	0.05	0.02	-0.01	28.1	18258	100
2024-10-13 10:0:33:8	HC-06(556C659059FE)	0.002	0.004	1.002	0.061	0.000	0.122	0.05	0.02	-0.01	28.2	18258	100
2024-10-13 10:0:33:9	HC-06(556C659059FE)	0.002	0.002	1.003	0.000	0.000	-0.122	0.05	0.02	-0.01	28.1	18258	100
2024-10-13 10:0:33:13	HC-06(556C659059FE)	-0.001	-0.003	1.003	0.000	0.000	0.000	0.05	0.02	-0.01	28.1	18258	100
2024-10-13 10:0:33:14	HC-06(556C659059FE)	0.001	-0.000	1.004	0.061	0.000	0.000	0.05	0.02	-0.01	28.1	18258	100
2024-10-13 10:0:33:38	HC-06(556C659059FE)	0.003	-0.001	1.001	0.000	-0.061	0.000	0.05	0.02	-0.01	28.1	18258	100
2024-10-13 10:0:33:39	HC-06(556C659059FE)	0.000	-0.003	0.999	0.061	0.000	0.061	0.05	0.02	-0.01	28.1	18258	100
2024-10-13 10:0:33:40	HC-06(556C659059FE)	0.000	0.003	0.999	0.000	0.000	0.061	0.05	0.02	-0.01	28.2	18258	100
2024-10-13 10:0:33:40	HC-06(556C659059FE)	0.003	-0.003	0.995	0.000	0.000	0.061	0.05	0.02	-0.01	28.0	18258	100
2024-10-13 10:0:33:41	HC-06(556C659059FE)	0.000	-0.002	0.995	0.000	0.000	0.061	0.05	0.02	-0.01	28.1	18258	100
2024-10-13 10:0:33:69	HC-06(556C659059FE)	0.002	0.002	0.997	-0.061	0.000	0.061	0.05	0.02	-0.01	28.0	18258	100
2024-10-13 10:0:33:70	HC-06(556C659059FE)	-0.000	-0.000	0.998	0.061	0.000	-0.061	0.05	0.02	-0.01	28.2	18258	100
2024-10-13 10:0:33:71	HC-06(556C659059FE)	0.000	0.000	0.999	0.061	0.000	0.000	0.05	0.02	-0.01	28.2	18258	100
2024-10-13 10:0:33:73	HC-06(556C659059FE)	0.002	-0.001	1.000	0.061	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:99	HC-06(556C659059FE)	0.000	-0.002	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.3	18258	100
2024-10-13 10:0:33:100	HC-06(556C659059FE)	0.000	0.001	1.001	0.000	0.000	0.061	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:101	HC-06(556C659059FE)	0.002	-0.001	1.002	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:102	HC-06(556C659059FE)	-0.001	-0.001	1.000	0.000	0.000	0.061	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:128	HC-06(556C659059FE)	0.000	0.004	0.999	0.000	0.000	0.061	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:129	HC-06(556C659059FE)	0.000	0.000	1.000	0.061	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:130	HC-06(556C659059FE)	0.000	0.004	1.000	0.061	0.061	0.061	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:131	HC-06(556C659059FE)	0.001	0.001	0.999	0.000	-0.061	-0.061	0.05	0.01	-0.01	28.0	18258	100
2024-10-13 10:0:33:159	HC-06(556C659059FE)	0.000	0.000	0.999	0.000	0.000	0.000	0.05	0.01	-0.01	28.2	18258	100
2024-10-13 10:0:33:160	HC-06(556C659059FE)	0.000	0.001	1.000	0.061	0.000	0.000	0.05	0.01	-0.01	28.2	18258	100
2024-10-13 10:0:33:161	HC-06(556C659059FE)	0.002	0.000	0.999	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:162	HC-06(556C659059FE)	0.000	0.000	0.999	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:187	HC-06(556C659059FE)	0.001	-0.001	0.998	0.000	0.000	0.000	0.05	0.01	-0.01	28.0	18258	100
2024-10-13 10:0:33:189	HC-06(556C659059FE)	-0.001	-0.000	1.000	0.061	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:218	HC-06(556C659059FE)	0.001	-0.001	1.001	0.000	0.000	0.000	0.05	0.01	-0.01	28.2	18258	100
2024-10-13 10:0:33:218	HC-06(556C659059FE)	0.001	-0.001	1.000	0.061	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:220	HC-06(556C659059FE)	0.001	-0.000	0.999	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:220	HC-06(556C659059FE)	0.001	-0.005	1.000	0.000	-0.061	0.000	0.05	0.01	-0.01	28.2	18258	100
2024-10-13 10:0:33:276	HC-06(556C659059FE)	0.000	-0.000	1.000	0.061	0.000	0.000	0.05	0.01	-0.01	28.0	18258	100
2024-10-13 10:0:33:278	HC-06(556C659059FE)	-0.000	0.001	0.998	0.061	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:278	HC-06(556C659059FE)	-0.001	0.000	0.998	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:280	HC-06(556C659059FE)	-0.002	0.005	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:307	HC-06(556C659059FE)	-0.000	0.005	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:309	HC-06(556C659059FE)	0.000	0.004	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:310	HC-06(556C659059FE)	0.001	0.003	1.001	0.061	0.000	0.000	0.05	0.01	-0.01	28.2	18258	100
2024-10-13 10:0:33:311	HC-06(556C659059FE)	0.002	-0.001	1.001	-0.061	0.000	0.000	0.06	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:312	HC-06(556C659059FE)	0.002	-0.003	1.000	0.000	0.000	0.000	0.06	0.01	-0.01	28.2	18258	100
2024-10-13 10:0:33:367	HC-06(556C659059FE)	0.003	-0.003	1.000	-0.061	0.000	0.000	0.06	0.01	-0.01	28.2	18258	100
2024-10-13 10:0:33:369	HC-06(556C659059FE)	0.002	-0.005	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:369	HC-06(556C659059FE)	0.001	-0.003	0.999	0.000	0.000	0.000	0.05	0.01	-0.01	28.2	18258	100
2024-10-13 10:0:33:371	HC-06(556C659059FE)	0.001	-0.002	0.999	0.000	0.000	0.000	0.05	0.01	-0.01	28.2	18258	100
2024-10-13 10:0:33:413	HC-06(556C659059FE)	-0.000	0.000	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:414	HC-06(556C659059FE)	-0.001	0.000	0.999	-0.061	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:414	HC-06(556C659059FE)	-0.001	0.003	0.999	0.000	-0.061	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:414	HC-06(556C659059FE)	-0.001	0.005	0.999	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:426	HC-06(556C659059FE)	0.000	0.002	0.999	0.000	0.000	0.000	0.05	0.01	-0.01	28.2	18258	100
2024-10-13 10:0:33:427	HC-06(556C659059FE)	0.001	0.001	1.000	-0.061	-0.061	0.000	0.05	0.01	-0.01	28.3	18258	100
2024-10-13 10:0:33:428	HC-06(556C659059FE)	0.000	-0.000	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:428	HC-06(556C659059FE)	0.002	-0.001	1.001	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:457	HC-06(556C659059FE)	0.003	-0.001	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:458	HC-06(556C659059FE)	0.001	-0.002	1.000	-0.061	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:458	HC-06(556C659059FE)	0.001	-0.001	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:487	HC-06(556C659059FE)	0.000	0.001	1.000	-0.061	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:516	HC-06(556C659059FE)	0.000	0.000	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.2	18258	100
2024-10-13 10:0:33:517	HC-06(556C659059FE)	0.000	0.000	1.001	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:520	HC-06(556C659059FE)	-0.000	0.000	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:521	HC-06(556C659059FE)	-0.001	-0.002	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:547	HC-06(556C659059FE)	0.000	-0.000	1.000	-0.061	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:548	HC-06(556C659059FE)	0.000	-0.000	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.2	18258	100
2024-10-13 10:0:33:548	HC-06(556C659059FE)	0.001	-0.000	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:549	HC-06(556C659059FE)	0.001	-0.002	0.998	0.000	0.000	0.000	0.05	0.01	-0.01	28.2	18258	100
2024-10-13 10:0:33:576	HC-06(556C659059FE)	0.001	0.000	0.999	0.000	0.000	0.000	0.05	0.01	-0.01	28.2	18258	100
2024-10-13 10:0:33:634	HC-06(556C659059FE)	0.001	0.001	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:635	HC-06(556C659059FE)	0.001	0.001	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:635	HC-06(556C659059FE)	0.000	0.002	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:635	HC-06(556C659059FE)	0.000	0.000	0.999	0.000	0.000	0.000	0.05	0.01	-0.01	28.0	18258	100
2024-10-13 10:0:33:642	HC-06(556C659059FE)	0.000	0.000	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:642	HC-06(556C659059FE)	0.000	0.000	1.001	-0.122	0.000	0.000	0.05	0.01	-0.01	28.2	18258	100
2024-10-13 10:0:33:642	HC-06(556C659059FE)	0.000	0.000	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:644	HC-06(556C659059FE)	0.000	-0.000	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:687	HC-06(556C659059FE)	0.000	-0.002	0.999	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:688	HC-06(556C659059FE)	0.000	-0.002	0.999	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:689	HC-06(556C659059FE)	0.000	-0.000	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.2	18258	100
2024-10-13 10:0:33:728	HC-06(556C659059FE)	0.000	-0.001	0.999	0.000	0.000	0.000	0.05	0.01	-0.01	28.2	18258	100
2024-10-13 10:0:33:729	HC-06(556C659059FE)	-0.001	0.000	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:730	HC-06(556C659059FE)	0.000	0.001	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:745	HC-06(556C659059FE)	-0.000	0.001	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:751	HC-06(556C659059FE)	0.000	0.000	1.001	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:752	HC-06(556C659059FE)	0.001	0.000	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.2	18258	100
2024-10-13 10:0:33:769	HC-06(556C659059FE)	0.000	0.001	0.999	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:769	HC-06(556C659059FE)	0.002	0.000	0.999	0.000	0.000	0.000	0.05	0.01	-0.01	28.2	18258	100
2024-10-13 10:0:33:769	HC-06(556C659059FE)	0.001	0.000	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:788	HC-06(556C659059FE)	0.001	0.001	0.999	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:789	HC-06(556C659059FE)	0.000	-0.000	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:849	HC-06(556C659059FE)	0.000	-0.001	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:849	HC-06(556C659059FE)	-0.001	-0.001	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.2	18258	100
2024-10-13 10:0:33:850	HC-06(556C659059FE)	0.000	-0.001	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:851	HC-06(556C659059FE)	0.000	-0.001	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:866	HC-06(556C659059FE)	0.000	-0.001	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:867	HC-06(556C659059FE)	0.000	0.000	1.001	0.000	0.000	0.000	0.05	0.01	-0.01	28.2	18258	100
2024-10-13 10:0:33:868	HC-06(556C659059FE)	0.000	0.000	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:893	HC-06(556C659059FE)	0.000	0.000	0.999	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:893	HC-06(556C659059FE)	0.000	0.000	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.2	18258	100
2024-10-13 10:0:33:894	HC-06(556C659059FE)	0.001	0.001	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:914	HC-06(556C659059FE)	0.000	0.001	0.998	0.000	0.000	0.000	0.05	0.01	-0.01	28.2	18258	100
2024-10-13 10:0:33:915	HC-06(556C659059FE)	0.001	0.001	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:915	HC-06(556C659059FE)	0.001	0.002	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:985	HC-06(556C659059FE)	0.000	0.001	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:987	HC-06(556C659059FE)	0.000	0.000	0.999	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:33:987	HC-06(556C659059FE)	0.000	-0.002	0.999	0.000	0.000	0.000	0.05	0.01	-0.01	28.2	18258	100
2024-10-13 10:0:33:988	HC-06(556C659059FE)	0.000	0.000	0.999	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:34:1	HC-06(556C659059FE)	0.000	-0.001	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:34:2	HC-06(556C659059FE)	0.001	-0.001	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:34:3	HC-06(556C659059FE)	0.000	-0.001	0.999	0.000	0.000	0.000	0.05	0.01	-0.01	28.2	18258	100
2024-10-13 10:0:34:12	HC-06(556C659059FE)	-0.001	0.000	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:34:12	HC-06(556C659059FE)	0.000	-0.000	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:34:43	HC-06(556C659059FE)	-0.001	0.000	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:34:44	HC-06(556C659059FE)	0.000	0.000	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.2	18258	100
2024-10-13 10:0:34:44	HC-06(556C659059FE)	0.000	0.000	0.999	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:34:66	HC-06(556C659059FE)	0.000	0.001	1.000	0.000	0.000	0.000	0.05	0.02	-0.01	28.1	18258	100
2024-10-13 10:0:34:67	HC-06(556C659059FE)	0.000	0.002	1.000	0.000	0.000	0.000	0.05	0.02	-0.01	28.1	18258	100
2024-10-13 10:0:34:67	HC-06(556C659059FE)	0.001	0.000	1.000	0.000	0.000	0.000	0.05	0.02	-0.01	28.1	18258	100
2024-10-13 10:0:34:100	HC-06(556C659059FE)	0.002	0.000	1.000	0.000	0.000	0.000	0.05	0.02	-0.01	28.1	18258	100
2024-10-13 10:0:34:101	HC-06(556C659059FE)	0.001	0.000	0.998	0.000	0.000	0.000	0.05	0.02	-0.01	28.1	18258	100
2024-10-13 10:0:34:121	HC-06(556C659059FE)	0.001	0.000	1.000	0.000	0.000	0.000	0.05	0.02	-0.01	28.1	18258	100
2024-10-13 10:0:34:123	HC-06(556C659059FE)	0.002	0.000	1.000	0.000	0.000	0.000	0.06	0.02	-0.01	28.1	18258	100
2024-10-13 10:0:34:123	HC-06(556C659059FE)	0.002	-0.003	1.000	0.000	0.000	0.000	0.06	0.02	-0.01	28.1	18258	100
2024-10-13 10:0:34:124	HC-06(556C659059FE)	0.001	-0.002	0.999	0.000	0.000	0.000	0.06	0.02	-0.01	28.1	18258	100
2024-10-13 10:0:34:232	HC-06(556C659059FE)	0.000	-0.001	1.000	0.000	0.000	0.000	0.06	0.02	-0.01	28.2	18258	100
2024-10-13 10:0:34:233	HC-06(556C659059FE)	0.000	-0.000	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:34:233	HC-06(556C659059FE)	-0.002	-0.000	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:34:233	HC-06(556C659059FE)	-0.001	0.000	0.999	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:34:257	HC-06(556C659059FE)	-0.001	0.001	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:34:258	HC-06(556C659059FE)	-0.001	0.002	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.1	18258	100
2024-10-13 10:0:34:258	HC-06(556C659059FE)	-0.002	0.002	1.000	0.000	0.000	0.000	0.05	0.01	-0.01	28.2	18258	100
