时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	温度(°C)	版本号()	电量(%)
2024-10-13 9:48:46:684	HC-06(00:0C:BF:0B:72:49)	0.207	-0.418	1.150	0.000	0.000	0.000	-20.28	-8.85	114.26	34.1	18258	0
2024-10-13 9:48:46:686	HC-06(00:0C:BF:0B:72:49)	0.207	-0.420	1.149	0.000	0.000	0.000	-20.28	-8.85	114.25	34.0	18258	0
2024-10-13 9:48:46:687	HC-06(00:0C:BF:0B:72:49)	0.207	-0.420	1.151	0.000	0.000	0.000	-20.28	-8.86	114.25	34.1	18258	0
2024-10-13 9:48:46:688	HC-06(00:0C:BF:0B:72:49)	0.207	-0.419	1.154	0.000	0.000	0.000	-20.28	-8.86	114.24	34.2	18258	0
2024-10-13 9:48:46:690	HC-06(00:0C:BF:0B:72:49)	0.208	-0.419	1.151	0.000	0.000	0.000	-20.28	-8.87	114.23	34.0	18258	0
2024-10-13 9:48:46:691	HC-06(00:0C:BF:0B:72:49)	0.207	-0.419	1.153	0.000	0.000	0.000	-20.27	-8.87	114.22	34.1	18258	0
2024-10-13 9:48:46:691	HC-06(00:0C:BF:0B:72:49)	0.205	-0.419	1.153	0.000	0.000	0.000	-20.27	-8.88	114.21	34.1	18258	0
2024-10-13 9:48:46:692	HC-06(00:0C:BF:0B:72:49)	0.207	-0.419	1.150	0.000	0.000	0.000	-20.27	-8.88	114.20	34.1	18258	0
2024-10-13 9:48:46:695	HC-06(00:0C:BF:0B:72:49)	0.207	-0.419	1.149	0.000	0.000	0.000	-20.26	-8.88	114.20	34.1	18258	0
2024-10-13 9:48:46:695	HC-06(00:0C:BF:0B:72:49)	0.206	-0.417	1.149	0.000	0.000	0.000	-20.26	-8.89	114.19	34.0	18258	0
2024-10-13 9:48:46:706	HC-06(00:0C:BF:0B:72:49)	0.207	-0.418	1.149	0.000	0.000	0.000	-20.26	-8.89	114.18	34.1	18258	0
2024-10-13 9:48:46:708	HC-06(00:0C:BF:0B:72:49)	0.207	-0.418	1.152	0.000	0.000	0.000	-20.26	-8.90	114.18	34.1	18258	0
2024-10-13 9:48:46:725	HC-06(00:0C:BF:0B:72:49)	0.208	-0.419	1.151	0.000	0.000	0.000	-20.26	-8.90	114.16	34.1	18258	0
2024-10-13 9:48:46:732	HC-06(00:0C:BF:0B:72:49)	0.207	-0.419	1.152	0.000	0.000	0.000	-20.26	-8.90	114.16	34.1	18258	0
2024-10-13 9:48:46:748	HC-06(00:0C:BF:0B:72:49)	0.208	-0.419	1.150	0.000	0.000	0.000	-20.26	-8.91	114.15	34.0	18258	0
2024-10-13 9:48:46:750	HC-06(00:0C:BF:0B:72:49)	0.208	-0.420	1.150	0.000	0.000	0.000	-20.26	-8.92	114.14	34.0	18258	0
2024-10-13 9:48:46:770	HC-06(00:0C:BF:0B:72:49)	0.208	-0.419	1.151	0.000	0.000	0.000	-20.25	-8.92	114.14	34.1	18258	0
2024-10-13 9:48:46:772	HC-06(00:0C:BF:0B:72:49)	0.207	-0.419	1.150	0.000	0.000	0.000	-20.25	-8.92	114.13	34.2	18258	0
2024-10-13 9:48:46:785	HC-06(00:0C:BF:0B:72:49)	0.208	-0.420	1.151	0.000	0.000	0.000	-20.25	-8.93	114.12	34.1	18258	0
2024-10-13 9:48:46:788	HC-06(00:0C:BF:0B:72:49)	0.207	-0.420	1.152	0.000	0.000	0.000	-20.25	-8.93	114.11	34.1	18258	0
2024-10-13 9:48:46:804	HC-06(00:0C:BF:0B:72:49)	0.207	-0.419	1.153	0.000	0.000	0.000	-20.25	-8.93	114.10	34.2	18258	0
2024-10-13 9:48:46:809	HC-06(00:0C:BF:0B:72:49)	0.206	-0.420	1.151	0.000	0.000	0.000	-20.25	-8.94	114.10	34.1	18258	0
2024-10-13 9:48:46:829	HC-06(00:0C:BF:0B:72:49)	0.206	-0.419	1.151	0.000	0.000	0.000	-20.25	-8.94	114.09	34.2	18258	0
2024-10-13 9:48:46:832	HC-06(00:0C:BF:0B:72:49)	0.206	-0.419	1.151	0.000	0.000	0.000	-20.25	-8.94	114.08	34.1	18258	0
2024-10-13 9:48:46:846	HC-06(00:0C:BF:0B:72:49)	0.205	-0.419	1.150	0.000	0.000	0.000	-20.24	-8.95	114.08	34.1	18258	0
2024-10-13 9:48:46:851	HC-06(00:0C:BF:0B:72:49)	0.206	-0.417	1.151	0.000	0.000	0.000	-20.24	-8.95	114.07	34.0	18258	0
2024-10-13 9:48:46:870	HC-06(00:0C:BF:0B:72:49)	0.207	-0.419	1.150	0.000	0.000	0.000	-20.24	-8.95	114.06	34.1	18258	0
2024-10-13 9:48:46:872	HC-06(00:0C:BF:0B:72:49)	0.206	-0.419	1.150	0.000	0.000	0.000	-20.24	-8.96	114.05	34.1	18258	0
2024-10-13 9:48:46:889	HC-06(00:0C:BF:0B:72:49)	0.207	-0.420	1.151	0.000	0.000	0.000	-20.24	-8.96	114.05	34.2	18258	0
2024-10-13 9:48:46:891	HC-06(00:0C:BF:0B:72:49)	0.208	-0.419	1.151	0.000	0.000	0.000	-20.24	-8.96	114.04	34.1	18258	0
2024-10-13 9:48:46:908	HC-06(00:0C:BF:0B:72:49)	0.208	-0.418	1.154	0.000	0.000	0.000	-20.24	-8.97	114.03	34.1	18258	0
2024-10-13 9:48:46:913	HC-06(00:0C:BF:0B:72:49)	0.207	-0.418	1.153	0.000	0.000	0.000	-20.24	-8.98	114.03	34.1	18258	0
2024-10-13 9:48:46:924	HC-06(00:0C:BF:0B:72:49)	0.206	-0.419	1.153	0.000	0.000	0.000	-20.23	-8.98	114.02	34.0	18258	0
2024-10-13 9:48:46:930	HC-06(00:0C:BF:0B:72:49)	0.207	-0.418	1.151	0.000	0.000	0.000	-20.23	-8.98	114.01	34.0	18258	0
2024-10-13 9:48:46:946	HC-06(00:0C:BF:0B:72:49)	0.206	-0.419	1.151	0.000	0.000	0.000	-20.23	-8.99	114.01	34.1	18258	0
2024-10-13 9:48:46:948	HC-06(00:0C:BF:0B:72:49)	0.208	-0.418	1.150	0.000	0.000	0.000	-20.23	-8.99	114.00	34.1	18258	0
2024-10-13 9:48:46:966	HC-06(00:0C:BF:0B:72:49)	0.206	-0.419	1.150	0.000	0.000	0.000	-20.23	-8.99	113.99	34.1	18258	0
2024-10-13 9:48:46:969	HC-06(00:0C:BF:0B:72:49)	0.205	-0.419	1.150	0.000	0.000	0.000	-20.23	-9.00	113.98	34.1	18258	0
2024-10-13 9:48:46:984	HC-06(00:0C:BF:0B:72:49)	0.207	-0.420	1.150	0.000	0.000	0.000	-20.23	-9.00	113.98	34.0	18258	0
2024-10-13 9:48:46:987	HC-06(00:0C:BF:0B:72:49)	0.206	-0.419	1.151	0.000	0.000	0.000	-20.23	-9.00	113.97	34.1	18258	0
2024-10-13 9:48:47:6	HC-06(00:0C:BF:0B:72:49)	0.206	-0.420	1.150	0.000	0.000	0.000	-20.23	-9.01	113.97	34.1	18258	0
2024-10-13 9:48:47:11	HC-06(00:0C:BF:0B:72:49)	0.207	-0.420	1.151	0.000	0.000	0.000	-20.22	-9.01	113.96	34.1	18258	0
2024-10-13 9:48:47:29	HC-06(00:0C:BF:0B:72:49)	0.207	-0.419	1.151	0.000	0.000	0.000	-20.22	-9.01	113.95	34.1	18258	0
2024-10-13 9:48:47:31	HC-06(00:0C:BF:0B:72:49)	0.207	-0.418	1.153	0.000	0.000	0.000	-20.22	-9.01	113.94	34.0	18258	0
2024-10-13 9:48:47:45	HC-06(00:0C:BF:0B:72:49)	0.206	-0.418	1.153	0.000	0.000	0.000	-20.22	-9.02	113.94	34.1	18258	0
2024-10-13 9:48:47:47	HC-06(00:0C:BF:0B:72:49)	0.205	-0.418	1.151	0.000	0.000	0.000	-20.21	-9.03	113.93	34.1	18258	0
2024-10-13 9:48:47:71	HC-06(00:0C:BF:0B:72:49)	0.207	-0.419	1.151	0.000	0.000	0.000	-20.21	-9.03	113.92	34.1	18258	0
2024-10-13 9:48:47:74	HC-06(00:0C:BF:0B:72:49)	0.206	-0.419	1.151	0.000	0.000	0.000	-20.21	-9.03	113.92	34.1	18258	0
2024-10-13 9:48:47:89	HC-06(00:0C:BF:0B:72:49)	0.205	-0.419	1.150	0.000	0.000	0.000	-20.21	-9.03	113.91	34.1	18258	0
2024-10-13 9:48:47:92	HC-06(00:0C:BF:0B:72:49)	0.206	-0.420	1.149	0.000	0.000	0.000	-20.21	-9.04	113.91	34.2	18258	0
2024-10-13 9:48:47:107	HC-06(00:0C:BF:0B:72:49)	0.208	-0.420	1.150	0.000	0.000	0.000	-20.21	-9.04	113.90	34.1	18258	0
2024-10-13 9:48:47:114	HC-06(00:0C:BF:0B:72:49)	0.208	-0.421	1.150	0.000	0.000	0.000	-20.21	-9.04	113.90	34.1	18258	0
2024-10-13 9:48:47:125	HC-06(00:0C:BF:0B:72:49)	0.207	-0.421	1.150	0.000	0.000	0.000	-20.21	-9.05	113.89	34.2	18258	0
2024-10-13 9:48:47:130	HC-06(00:0C:BF:0B:72:49)	0.206	-0.418	1.150	0.000	0.000	0.000	-20.21	-9.05	113.88	34.0	18258	0
2024-10-13 9:48:47:145	HC-06(00:0C:BF:0B:72:49)	0.206	-0.419	1.150	0.000	0.000	0.000	-20.21	-9.05	113.87	34.2	18258	0
2024-10-13 9:48:47:147	HC-06(00:0C:BF:0B:72:49)	0.207	-0.418	1.152	0.000	0.000	0.000	-20.20	-9.05	113.87	34.1	18258	0
2024-10-13 9:48:47:172	HC-06(00:0C:BF:0B:72:49)	0.209	-0.419	1.153	0.000	0.000	0.000	-20.20	-9.06	113.86	34.2	18258	0
2024-10-13 9:48:47:173	HC-06(00:0C:BF:0B:72:49)	0.208	-0.419	1.154	0.000	0.000	0.000	-20.20	-9.06	113.86	34.1	18258	0
2024-10-13 9:48:47:185	HC-06(00:0C:BF:0B:72:49)	0.207	-0.419	1.152	0.000	0.000	0.000	-20.20	-9.06	113.85	34.1	18258	0
2024-10-13 9:48:47:189	HC-06(00:0C:BF:0B:72:49)	0.208	-0.420	1.150	0.000	0.000	0.000	-20.20	-9.07	113.85	34.0	18258	0
2024-10-13 9:48:47:204	HC-06(00:0C:BF:0B:72:49)	0.207	-0.419	1.150	0.000	0.000	0.000	-20.20	-9.07	113.84	34.1	18258	0
2024-10-13 9:48:47:207	HC-06(00:0C:BF:0B:72:49)	0.206	-0.418	1.151	0.000	0.000	0.000	-20.20	-9.07	113.83	34.1	18258	0
2024-10-13 9:48:47:226	HC-06(00:0C:BF:0B:72:49)	0.206	-0.420	1.149	0.000	0.000	0.000	-20.20	-9.07	113.83	34.1	18258	0
2024-10-13 9:48:47:228	HC-06(00:0C:BF:0B:72:49)	0.206	-0.421	1.152	0.000	0.000	0.000	-20.20	-9.08	113.82	34.1	18258	0
2024-10-13 9:48:47:246	HC-06(00:0C:BF:0B:72:49)	0.207	-0.420	1.152	0.000	0.000	0.000	-20.20	-9.08	113.82	34.2	18258	0
2024-10-13 9:48:47:251	HC-06(00:0C:BF:0B:72:49)	0.205	-0.418	1.149	0.000	0.000	0.000	-20.19	-9.09	113.81	34.1	18258	0
2024-10-13 9:48:47:270	HC-06(00:0C:BF:0B:72:49)	0.205	-0.418	1.151	0.000	0.000	0.000	-20.19	-9.09	113.81	34.0	18258	0
2024-10-13 9:48:47:272	HC-06(00:0C:BF:0B:72:49)	0.205	-0.418	1.152	0.000	0.000	0.000	-20.19	-9.09	113.80	34.0	18258	0
2024-10-13 9:48:47:285	HC-06(00:0C:BF:0B:72:49)	0.206	-0.418	1.152	0.000	0.000	0.000	-20.19	-9.10	113.80	34.0	18258	0
2024-10-13 9:48:47:287	HC-06(00:0C:BF:0B:72:49)	0.206	-0.417	1.151	0.000	0.000	0.000	-20.19	-9.10	113.79	34.2	18258	0
2024-10-13 9:48:47:306	HC-06(00:0C:BF:0B:72:49)	0.207	-0.418	1.152	0.000	0.000	0.000	-20.19	-9.10	113.79	34.2	18258	0
2024-10-13 9:48:47:310	HC-06(00:0C:BF:0B:72:49)	0.207	-0.419	1.151	0.000	0.000	0.000	-20.19	-9.10	113.78	34.2	18258	0
2024-10-13 9:48:47:324	HC-06(00:0C:BF:0B:72:49)	0.208	-0.419	1.153	0.000	0.000	0.000	-20.19	-9.11	113.77	34.1	18258	0
2024-10-13 9:48:47:327	HC-06(00:0C:BF:0B:72:49)	0.207	-0.419	1.151	0.000	0.000	0.000	-20.19	-9.11	113.77	34.2	18258	0
2024-10-13 9:48:47:345	HC-06(00:0C:BF:0B:72:49)	0.206	-0.420	1.153	0.000	0.000	0.000	-20.19	-9.11	113.76	34.0	18258	0
2024-10-13 9:48:47:347	HC-06(00:0C:BF:0B:72:49)	0.208	-0.419	1.151	0.000	0.000	0.000	-20.18	-9.11	113.76	34.2	18258	0
2024-10-13 9:48:47:373	HC-06(00:0C:BF:0B:72:49)	0.207	-0.419	1.152	0.000	0.000	0.000	-20.18	-9.12	113.75	34.1	18258	0
2024-10-13 9:48:47:375	HC-06(00:0C:BF:0B:72:49)	0.207	-0.420	1.150	0.000	0.000	0.000	-20.18	-9.12	113.75	34.1	18258	0
2024-10-13 9:48:47:386	HC-06(00:0C:BF:0B:72:49)	0.206	-0.419	1.151	0.000	0.000	0.000	-20.18	-9.12	113.74	34.3	18258	0
2024-10-13 9:48:47:392	HC-06(00:0C:BF:0B:72:49)	0.205	-0.418	1.152	0.000	0.000	0.000	-20.18	-9.12	113.74	34.1	18258	0
2024-10-13 9:48:47:395	HC-06(00:0C:BF:0B:72:49)	0.204	-0.419	1.152	0.000	0.000	0.000	-20.18	-9.13	113.73	34.1	18258	0
2024-10-13 9:48:47:408	HC-06(00:0C:BF:0B:72:49)	0.206	-0.418	1.152	0.000	0.000	0.000	-20.18	-9.13	113.72	34.1	18258	0
2024-10-13 9:48:47:429	HC-06(00:0C:BF:0B:72:49)	0.207	-0.420	1.151	0.000	0.000	0.000	-20.18	-9.13	113.72	34.2	18258	0
2024-10-13 9:48:47:432	HC-06(00:0C:BF:0B:72:49)	0.204	-0.419	1.152	0.000	0.000	0.000	-20.18	-9.14	113.71	34.1	18258	0
2024-10-13 9:48:47:438	HC-06(00:0C:BF:0B:72:49)	0.207	-0.419	1.150	0.000	0.000	0.000	-20.18	-9.14	113.71	34.1	18258	0
2024-10-13 9:48:47:449	HC-06(00:0C:BF:0B:72:49)	0.208	-0.420	1.151	0.000	0.000	0.000	-20.18	-9.14	113.70	34.2	18258	0
2024-10-13 9:48:47:452	HC-06(00:0C:BF:0B:72:49)	0.207	-0.419	1.152	0.000	0.000	0.000	-20.17	-9.14	113.70	34.1	18258	0
2024-10-13 9:48:47:472	HC-06(00:0C:BF:0B:72:49)	0.208	-0.420	1.150	0.000	0.000	0.000	-20.17	-9.15	113.69	34.0	18258	0
2024-10-13 9:48:47:485	HC-06(00:0C:BF:0B:72:49)	0.207	-0.420	1.148	0.000	0.000	0.000	-20.17	-9.15	113.69	34.0	18258	0
2024-10-13 9:48:47:487	HC-06(00:0C:BF:0B:72:49)	0.207	-0.420	1.150	0.000	0.000	0.000	-20.17	-9.15	113.69	34.1	18258	0
2024-10-13 9:48:47:490	HC-06(00:0C:BF:0B:72:49)	0.208	-0.419	1.151	0.000	0.000	0.000	-20.17	-9.15	113.68	34.1	18258	0
2024-10-13 9:48:47:507	HC-06(00:0C:BF:0B:72:49)	0.207	-0.418	1.151	0.000	0.000	0.000	-20.17	-9.16	113.68	34.1	18258	0
2024-10-13 9:48:47:510	HC-06(00:0C:BF:0B:72:49)	0.206	-0.418	1.151	0.000	0.000	0.000	-20.17	-9.16	113.67	34.0	18258	0
2024-10-13 9:48:47:527	HC-06(00:0C:BF:0B:72:49)	0.207	-0.417	1.150	0.000	0.000	0.000	-20.17	-9.16	113.66	34.0	18258	0
2024-10-13 9:48:47:546	HC-06(00:0C:BF:0B:72:49)	0.208	-0.419	1.150	0.000	0.000	0.000	-20.17	-9.16	113.66	34.0	18258	0
2024-10-13 9:48:47:548	HC-06(00:0C:BF:0B:72:49)	0.206	-0.421	1.149	0.000	0.000	0.000	-20.17	-9.16	113.65	34.1	18258	0
2024-10-13 9:48:47:554	HC-06(00:0C:BF:0B:72:49)	0.204	-0.419	1.150	0.000	0.000	0.000	-20.17	-9.17	113.65	34.0	18258	0
2024-10-13 9:48:47:573	HC-06(00:0C:BF:0B:72:49)	0.204	-0.419	1.151	0.000	0.000	0.000	-20.17	-9.17	113.65	34.2	18258	0
2024-10-13 9:48:47:575	HC-06(00:0C:BF:0B:72:49)	0.205	-0.418	1.152	0.000	0.000	0.000	-20.16	-9.17	113.64	34.1	18258	0
2024-10-13 9:48:47:588	HC-06(00:0C:BF:0B:72:49)	0.206	-0.418	1.152	0.000	0.000	0.000	-20.16	-9.17	113.64	33.9	18258	0
2024-10-13 9:48:47:592	HC-06(00:0C:BF:0B:72:49)	0.206	-0.419	1.150	0.000	0.000	0.000	-20.16	-9.18	113.63	34.1	18258	0
2024-10-13 9:48:47:606	HC-06(00:0C:BF:0B:72:49)	0.206	-0.420	1.150	0.000	0.000	0.000	-20.16	-9.18	113.63	34.1	18258	0
2024-10-13 9:48:47:612	HC-06(00:0C:BF:0B:72:49)	0.206	-0.420	1.150	0.000	0.000	0.000	-20.16	-9.18	113.62	34.2	18258	0
2024-10-13 9:48:47:626	HC-06(00:0C:BF:0B:72:49)	0.207	-0.417	1.151	0.000	0.000	0.000	-20.16	-9.18	113.62	34.2	18258	0
2024-10-13 9:48:47:632	HC-06(00:0C:BF:0B:72:49)	0.208	-0.417	1.152	0.000	0.000	0.000	-20.15	-9.18	113.62	34.2	18258	0
2024-10-13 9:48:47:648	HC-06(00:0C:BF:0B:72:49)	0.208	-0.419	1.151	0.000	0.000	0.000	-20.15	-9.19	113.61	34.1	18258	0
2024-10-13 9:48:47:651	HC-06(00:0C:BF:0B:72:49)	0.208	-0.420	1.151	0.000	0.000	0.000	-20.15	-9.19	113.60	34.0	18258	0
2024-10-13 9:48:47:672	HC-06(00:0C:BF:0B:72:49)	0.206	-0.419	1.152	0.000	0.000	0.000	-20.15	-9.19	113.60	34.1	18258	0
2024-10-13 9:48:47:674	HC-06(00:0C:BF:0B:72:49)	0.206	-0.419	1.152	0.000	0.000	0.000	-20.15	-9.20	113.59	34.1	18258	0
2024-10-13 9:48:47:684	HC-06(00:0C:BF:0B:72:49)	0.207	-0.420	1.149	0.000	0.000	0.000	-20.15	-9.20	113.59	34.0	18258	0
2024-10-13 9:48:47:687	HC-06(00:0C:BF:0B:72:49)	0.206	-0.417	1.155	0.000	0.000	0.000	-20.15	-9.20	113.59	34.2	18258	0
2024-10-13 9:48:47:708	HC-06(00:0C:BF:0B:72:49)	0.206	-0.416	1.157	0.000	0.000	0.000	-20.15	-9.20	113.58	34.1	18258	0
2024-10-13 9:48:47:710	HC-06(00:0C:BF:0B:72:49)	0.206	-0.419	1.152	0.000	0.000	0.000	-20.15	-9.20	113.58	34.1	18258	0
2024-10-13 9:48:47:727	HC-06(00:0C:BF:0B:72:49)	0.207	-0.421	1.147	0.000	0.000	0.000	-20.15	-9.21	113.58	34.2	18258	0
2024-10-13 9:48:47:733	HC-06(00:0C:BF:0B:72:49)	0.203	-0.417	1.150	0.000	0.000	0.000	-20.15	-9.21	113.57	34.2	18258	0
2024-10-13 9:48:47:745	HC-06(00:0C:BF:0B:72:49)	0.203	-0.414	1.155	0.000	0.000	0.000	-20.15	-9.21	113.57	34.1	18258	0
2024-10-13 9:48:47:748	HC-06(00:0C:BF:0B:72:49)	0.205	-0.417	1.151	0.000	0.000	0.000	-20.14	-9.21	113.56	34.2	18258	0
2024-10-13 9:48:47:772	HC-06(00:0C:BF:0B:72:49)	0.207	-0.420	1.149	0.000	0.000	0.000	-20.14	-9.21	113.55	34.0	18258	0
2024-10-13 9:48:47:773	HC-06(00:0C:BF:0B:72:49)	0.205	-0.417	1.151	0.000	0.000	0.000	-20.14	-9.22	113.55	34.2	18258	0
2024-10-13 9:48:47:787	HC-06(00:0C:BF:0B:72:49)	0.210	-0.419	1.151	0.000	0.000	0.000	-20.14	-9.22	113.55	34.2	18258	0
2024-10-13 9:48:47:789	HC-06(00:0C:BF:0B:72:49)	0.208	-0.422	1.148	0.000	0.000	0.000	-20.14	-9.22	113.54	34.2	18258	0
2024-10-13 9:48:47:806	HC-06(00:0C:BF:0B:72:49)	0.208	-0.423	1.147	0.000	0.000	0.000	-20.14	-9.22	113.54	34.1	18258	0
2024-10-13 9:48:47:813	HC-06(00:0C:BF:0B:72:49)	0.212	-0.421	1.150	0.000	0.000	0.000	-20.14	-9.22	113.54	34.2	18258	0
2024-10-13 9:48:47:827	HC-06(00:0C:BF:0B:72:49)	0.212	-0.423	1.149	0.000	0.000	0.000	-20.14	-9.22	113.53	34.1	18258	0
2024-10-13 9:48:47:831	HC-06(00:0C:BF:0B:72:49)	0.209	-0.423	1.147	0.000	0.000	0.000	-20.14	-9.23	113.53	34.1	18258	0
2024-10-13 9:48:47:848	HC-06(00:0C:BF:0B:72:49)	0.210	-0.420	1.151	0.000	0.000	0.000	-20.14	-9.23	113.53	34.2	18258	0
2024-10-13 9:48:47:851	HC-06(00:0C:BF:0B:72:49)	0.213	-0.422	1.152	0.000	0.000	0.000	-20.14	-9.23	113.52	34.2	18258	0
2024-10-13 9:48:47:869	HC-06(00:0C:BF:0B:72:49)	0.212	-0.422	1.151	0.000	0.000	0.000	-20.14	-9.23	113.52	34.0	18258	0
2024-10-13 9:48:47:871	HC-06(00:0C:BF:0B:72:49)	0.208	-0.418	1.154	0.000	0.000	0.000	-20.14	-9.24	113.51	34.1	18258	0
2024-10-13 9:48:47:891	HC-06(00:0C:BF:0B:72:49)	0.206	-0.418	1.153	0.000	0.000	0.000	-20.14	-9.24	113.51	34.2	18258	0
2024-10-13 9:48:47:893	HC-06(00:0C:BF:0B:72:49)	0.204	-0.416	1.155	0.000	0.000	0.000	-20.14	-9.24	113.51	34.1	18258	0
2024-10-13 9:48:47:907	HC-06(00:0C:BF:0B:72:49)	0.202	-0.417	1.155	0.000	0.000	0.000	-20.14	-9.24	113.50	34.1	18258	0
2024-10-13 9:48:47:910	HC-06(00:0C:BF:0B:72:49)	0.203	-0.417	1.152	0.000	0.000	0.000	-20.14	-9.24	113.50	34.2	18258	0
2024-10-13 9:48:47:927	HC-06(00:0C:BF:0B:72:49)	0.201	-0.417	1.151	0.000	0.000	0.000	-20.13	-9.25	113.49	34.2	18258	0
2024-10-13 9:48:47:932	HC-06(00:0C:BF:0B:72:49)	0.201	-0.416	1.151	0.000	0.000	0.000	-20.13	-9.25	113.49	34.1	18258	0
2024-10-13 9:48:47:945	HC-06(00:0C:BF:0B:72:49)	0.202	-0.418	1.148	0.000	0.000	0.000	-20.13	-9.25	113.49	34.1	18258	0
2024-10-13 9:48:47:970	HC-06(00:0C:BF:0B:72:49)	0.203	-0.419	1.149	0.000	0.000	0.000	-20.13	-9.26	113.48	34.2	18258	0
2024-10-13 9:48:47:972	HC-06(00:0C:BF:0B:72:49)	0.204	-0.420	1.148	0.000	0.000	0.000	-20.13	-9.26	113.48	34.0	18258	0
2024-10-13 9:48:47:973	HC-06(00:0C:BF:0B:72:49)	0.207	-0.418	1.149	0.000	0.000	0.000	-20.13	-9.26	113.48	34.1	18258	0
2024-10-13 9:48:47:989	HC-06(00:0C:BF:0B:72:49)	0.209	-0.420	1.151	0.000	0.000	0.000	-20.13	-9.26	113.47	34.1	18258	0
2024-10-13 9:48:47:991	HC-06(00:0C:BF:0B:72:49)	0.209	-0.420	1.151	0.000	0.000	0.000	-20.13	-9.26	113.47	34.2	18258	0
2024-10-13 9:48:48:4	HC-06(00:0C:BF:0B:72:49)	0.209	-0.420	1.150	0.000	0.000	0.000	-20.13	-9.26	113.47	34.2	18258	0
2024-10-13 9:48:48:7	HC-06(00:0C:BF:0B:72:49)	0.209	-0.418	1.153	0.000	0.000	0.000	-20.13	-9.27	113.46	34.3	18258	0
2024-10-13 9:48:48:26	HC-06(00:0C:BF:0B:72:49)	0.210	-0.419	1.153	0.000	0.000	0.000	-20.13	-9.27	113.46	34.1	18258	0
2024-10-13 9:48:48:31	HC-06(00:0C:BF:0B:72:49)	0.210	-0.420	1.153	0.000	0.000	0.000	-20.13	-9.27	113.46	34.0	18258	0
2024-10-13 9:48:48:49	HC-06(00:0C:BF:0B:72:49)	0.209	-0.419	1.151	0.000	0.000	0.000	-20.13	-9.27	113.45	34.1	18258	0
2024-10-13 9:48:48:53	HC-06(00:0C:BF:0B:72:49)	0.207	-0.420	1.152	0.000	0.000	0.000	-20.13	-9.27	113.44	34.1	18258	0
2024-10-13 9:48:48:71	HC-06(00:0C:BF:0B:72:49)	0.204	-0.419	1.153	0.000	0.000	0.000	-20.12	-9.27	113.44	34.2	18258	0
2024-10-13 9:48:48:73	HC-06(00:0C:BF:0B:72:49)	0.203	-0.419	1.151	0.000	0.000	0.000	-20.12	-9.28	113.44	34.0	18258	0
2024-10-13 9:48:48:87	HC-06(00:0C:BF:0B:72:49)	0.205	-0.418	1.150	0.000	0.000	0.000	-20.12	-9.28	113.43	34.1	18258	0
2024-10-13 9:48:48:93	HC-06(00:0C:BF:0B:72:49)	0.205	-0.418	1.151	0.000	0.000	0.000	-20.12	-9.28	113.43	34.2	18258	0
2024-10-13 9:48:48:110	HC-06(00:0C:BF:0B:72:49)	0.206	-0.417	1.152	0.000	0.000	0.000	-20.12	-9.28	113.43	34.2	18258	0
2024-10-13 9:48:48:112	HC-06(00:0C:BF:0B:72:49)	0.208	-0.418	1.149	0.000	0.000	0.000	-20.12	-9.28	113.43	34.1	18258	0
2024-10-13 9:48:48:129	HC-06(00:0C:BF:0B:72:49)	0.208	-0.418	1.148	0.000	0.000	0.000	-20.12	-9.28	113.42	34.0	18258	0
2024-10-13 9:48:48:134	HC-06(00:0C:BF:0B:72:49)	0.209	-0.419	1.149	0.000	0.000	0.000	-20.12	-9.29	113.42	34.2	18258	0
2024-10-13 9:48:48:145	HC-06(00:0C:BF:0B:72:49)	0.208	-0.420	1.150	0.000	0.000	0.000	-20.12	-9.29	113.42	34.1	18258	0
2024-10-13 9:48:48:173	HC-06(00:0C:BF:0B:72:49)	0.208	-0.420	1.150	0.000	0.000	0.000	-20.12	-9.29	113.41	34.0	18258	0
2024-10-13 9:48:48:175	HC-06(00:0C:BF:0B:72:49)	0.208	-0.419	1.151	0.000	0.000	0.000	-20.12	-9.29	113.41	34.2	18258	0
2024-10-13 9:48:48:176	HC-06(00:0C:BF:0B:72:49)	0.208	-0.419	1.154	0.000	0.000	0.000	-20.12	-9.29	113.41	34.2	18258	0
2024-10-13 9:48:48:187	HC-06(00:0C:BF:0B:72:49)	0.206	-0.420	1.152	0.000	0.000	0.000	-20.12	-9.29	113.40	34.2	18258	0
2024-10-13 9:48:48:188	HC-06(00:0C:BF:0B:72:49)	0.207	-0.419	1.153	0.000	0.000	0.000	-20.12	-9.30	113.40	34.2	18258	0
2024-10-13 9:48:48:204	HC-06(00:0C:BF:0B:72:49)	0.208	-0.419	1.155	0.000	0.000	0.000	-20.12	-9.30	113.40	34.2	18258	0
2024-10-13 9:48:48:207	HC-06(00:0C:BF:0B:72:49)	0.207	-0.419	1.152	0.000	0.000	0.000	-20.12	-9.30	113.40	34.1	18258	0
2024-10-13 9:48:48:225	HC-06(00:0C:BF:0B:72:49)	0.205	-0.417	1.153	0.000	0.000	0.000	-20.12	-9.31	113.39	34.2	18258	0
2024-10-13 9:48:48:228	HC-06(00:0C:BF:0B:72:49)	0.205	-0.417	1.153	0.000	0.000	0.000	-20.11	-9.31	113.38	34.1	18258	0
